row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
39,8678c6eb7b278bbe792b7b8325861f168725acb8ad992861132c1b74c7e71861,59. A university female student started lactating even though she is not pregnant. She also noticed worsening of her vision and intermittent episodes of headache and nausea. She reported to the hospital where a Head CT scan was done which revealed a tumour in the brain. Where is the tumour likely situated,The hypothalamus,b.The pituitary,c.The medulla,d.The cerebrum,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The symptoms of lactation without pregnancy, vision changes, headache, and nausea suggest a pituitary tumor, likely a prolactinoma, which can cause hyperprolactinemia and visual field defects due to pressure on the optic chiasm. The pituitary gland is located in the sella turcica near the optic chiasm, making it the most probable site.""
}",B,,0.9,"The symptoms of lactation without pregnancy, vision changes, headache, and nausea suggest a pituitary tumor, likely a prolactinoma, which can cause hyperprolactinemia and visual field defects due to pressure on the optic chiasm. The pituitary gland is located in the sella turcica near the optic chiasm, making it the most probable site."
40,4ddd0890350233d61362a84320a29698a2039b7ce86245bd2d4efb25a27f8f98,"A 16-year form 2 student at Starehe Boy Centre, from Lokichogio, is admitted at Kiambu Hospital with abdominal distention with cystic liver mass with septations. Intraoperatively, a cystic mass with daughter cysts was identified. Partial cystectomy done. What is the most appropriate postoperative management of this condition?",Metronidazole for 10days,Praziquantel for 5 days,Albendazole for 28 days,Mebendazole for 28 days,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical and intraoperative findings suggest a diagnosis of hydatid cyst, most commonly caused by Echinococcus granulosus. Albendazole for 28 days is the standard postoperative treatment to prevent recurrence and address any residual parasitic infection.""
}",C,,0.9,"The clinical and intraoperative findings suggest a diagnosis of hydatid cyst, most commonly caused by Echinococcus granulosus. Albendazole for 28 days is the standard postoperative treatment to prevent recurrence and address any residual parasitic infection."
41,f390699ee1fe6f8fa1133c786629bc38b1638e9b71c93ba24b2447bb6b2f499e,A 50-year-old presents with rapidly progressive change in mental status over 3 months. Numerous myoclonic jerks accompany the dementia; the EEG shows repetitive high-voltage polyphasic discharges. What is the likely diagnosis?,Multi-infarct dementia,Vitamin B12 deficiency,Dementia with Lewy bodies,Creutzfeldt-Jakob disease,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The rapid progression of dementia over 3 months, accompanied by myoclonic jerks and characteristic EEG findings of repetitive high-voltage polyphasic discharges, strongly suggests Creutzfeldt-Jakob disease. This presentation is atypical for the other options, which generally have slower progression or different clinical and EEG features.""
}",D,,0.9,"The rapid progression of dementia over 3 months, accompanied by myoclonic jerks and characteristic EEG findings of repetitive high-voltage polyphasic discharges, strongly suggests Creutzfeldt-Jakob disease. This presentation is atypical for the other options, which generally have slower progression or different clinical and EEG features."
42,c56d10ff7481e8fd1c2300ced9d905e658388ae102639b67018a38ebbd89e5a5,"A 43-year-old, lecturer has come to you with complaints of heavy but regular menstrual bleeding with flooding and clots. There is no anatomical reason for heavy flow. The most effective remedy for reducing her menstrual flow is:",Tranexemic acid.,Dilatation and Curettage.,Depomedroxy progesterone acetate.,Misoprostol.,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Tranexamic acid is an antifibrinolytic agent that effectively reduces menstrual blood loss in cases of heavy menstrual bleeding without an anatomical cause. It is a first-line medical treatment for this condition. Other options like dilatation and curettage or misoprostol are not primarily indicated for reducing menstrual flow in this context.""
}",A,,0.9,Tranexamic acid is an antifibrinolytic agent that effectively reduces menstrual blood loss in cases of heavy menstrual bleeding without an anatomical cause. It is a first-line medical treatment for this condition. Other options like dilatation and curettage or misoprostol are not primarily indicated for reducing menstrual flow in this context.
43,707aade600d1b2ba74a97c0bd76dcb3122a3a57a40ca6c4111b10195618e8be4,"A 119-year-old boy complains of pain in the right lower abdominal quadrant. It was associated with anorexia. Examination revealed tenderness in the right iliac fossa. In appendicitis, where does the visceral pain often occur?",a.	In the left iliac fossa and remains there,b.	In the back and moves to the right iliac fossa,c.	In the left hypochondriac region and moves to the right iliac fossa,d.	In the umbilical region,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In appendicitis, visceral pain typically starts in the umbilical or periumbilical region due to inflammation of the appendix, which is a midline structure early in the disease process. This pain often shifts to the right iliac fossa as the inflammation progresses and involves the parietal peritoneum.""
}",D,,0.9,"In appendicitis, visceral pain typically starts in the umbilical or periumbilical region due to inflammation of the appendix, which is a midline structure early in the disease process. This pain often shifts to the right iliac fossa as the inflammation progresses and involves the parietal peritoneum."
44,e5d3d817b6742066247d980e0b7da20e51d71f5ba70e6931aa54d5ae80cd39d2,"You are a medical intern. The nurse informs you that an 80-year-old man who was admitted for cellulitis seems depressed and mentions passive suicidal thoughts. When you assess him, he sees a ghost in the ward and expresses paranoid ideation against the nursing staff. Which of the following assessments is MOST IMPORTANT to establish the diagnosis?",Assess registration and short-term recall,Assess somatic symptoms,Assess judgement,Assess recognition,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Assessing registration and short-term recall is most important to evaluate for possible delirium or dementia, which could explain the hallucinations and paranoid ideation in an elderly patient. These cognitive impairments are critical to distinguish from primary psychiatric conditions like depression with psychosis.""
}",A,,0.8,"Assessing registration and short-term recall is most important to evaluate for possible delirium or dementia, which could explain the hallucinations and paranoid ideation in an elderly patient. These cognitive impairments are critical to distinguish from primary psychiatric conditions like depression with psychosis."
45,739ec6abca02741ee2293bc69d3e82af3508819d9d9f3fab898461bf6a345f3d,"A 50-year-old woman presents to the hospital with a two-week history of malaise , anterior neck pain and has been experiencing symptoms of what feels like a severe flu-like illness. Her blood pressure is 130/78 mmHg, and pulse is 118 bpm and regular. She has moist palms and fine tremors of both hands. There is a slightly enlarged tender thyroid gland. Investigations reveal very low TSH and high thyroxine. What is the most likely diagnosis?",Graves’ disease,Toxic adenoma,Subacute thyroidits,Toxic multinodular goiter,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation of anterior neck pain, tender thyroid gland, and flu-like symptoms, along with low TSH and high thyroxine, strongly suggests subacute thyroiditis. This condition often follows a viral illness and is characterized by painful thyroid inflammation leading to transient hyperthyroidism.""
}",C,,0.9,"The patient's presentation of anterior neck pain, tender thyroid gland, and flu-like symptoms, along with low TSH and high thyroxine, strongly suggests subacute thyroiditis. This condition often follows a viral illness and is characterized by painful thyroid inflammation leading to transient hyperthyroidism."
46,8daf999235019e03fbde6c7f3a7462480d0f415b313535c1f0f9e99d2073aa7f,"A 72-year-old male comes to the office with intermittent symptoms of dyspnea on exertion, palpitations, and cough occasionally productive of blood. On cardiac auscultation, a low-pitched diastolic rumbling murmur is faintly heard toward the apex. The origin of the patient’s problem probably relates to which of the following?",Rheumatic fever as a youth,Long-standing hypertension,A silent MI within the past year,A congenital condition,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of dyspnea, palpitations, and hemoptysis, combined with a diastolic rumbling murmur at the apex, strongly suggest mitral stenosis. This condition is most commonly associated with rheumatic fever, especially in older patients who may have had it in their youth.""
}",A,,0.9,"The patient's symptoms of dyspnea, palpitations, and hemoptysis, combined with a diastolic rumbling murmur at the apex, strongly suggest mitral stenosis. This condition is most commonly associated with rheumatic fever, especially in older patients who may have had it in their youth."
47,e8cb3ecc92bc244750ca98fa5de10cc666aa2b10541f571f2ae2fd892617cc8c,"45)	An 18-month-old child has been brought to your clinic for evaluation. He and his mother are in town visiting his grandmother. His mother tells you that she found him playing with an open bottle of his grandmother's medication. On physical examination, he is sleepy but arousable, pale, mildly diaphoretic, and afebrile. His respiratory rate is 20 breaths/min, heart rate is 60 beats/min, and blood pressure is 65/40 mmHg. His lungs are clear, there are no murmurs, and his pulses are weak. Of the following, the MOST likely cause for this patient's presentation is ingestion of",tricyclic antidepressant,pseudoephedrine,. captopril,pseudoephedrine,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The child's presentation of drowsiness, pallor, diaphoresis, bradycardia, and hypotension is consistent with ingestion of an antihypertensive medication like captopril, an ACE inhibitor. These symptoms align with the expected effects of ACE inhibitor toxicity, including profound hypotension and bradycardia. Other options like tricyclic antidepressants or pseudoephedrine typically cause tachycardia and hypertension, which do not match this clinical picture.""
}",C,,0.9,"The child's presentation of drowsiness, pallor, diaphoresis, bradycardia, and hypotension is consistent with ingestion of an antihypertensive medication like captopril, an ACE inhibitor. These symptoms align with the expected effects of ACE inhibitor toxicity, including profound hypotension and bradycardia. Other options like tricyclic antidepressants or pseudoephedrine typically cause tachycardia and hypertension, which do not match this clinical picture."
48,9f626885c002a301b74fbc972bfb06c6107c619cc8492475defdc5a3d53a4721,"ECG changes of hypokalemia are due to delayed ventricular repolarization and do not correlate well with the plasma K+ concentration. Which of the following is false regarding ECG changes of hypokalemia?





",Prolonged QU interval,Inversion of T wave,Prominent U wave,ST-segment depression,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""ECG changes in hypokalemia typically include T-wave inversion, prominent U waves, and ST-segment depression due to delayed ventricular repolarization. A prolonged QU interval is not a recognized feature of hypokalemia; instead, it may relate to other conditions or be a misnomer in this context.""
}",A,,0.9,"ECG changes in hypokalemia typically include T-wave inversion, prominent U waves, and ST-segment depression due to delayed ventricular repolarization. A prolonged QU interval is not a recognized feature of hypokalemia; instead, it may relate to other conditions or be a misnomer in this context."
49,599fe254cc7cc277894e59f0ea4577e6b4f515d18b1511d236a9271195bee2fd,"You are requested to give an educational talk to parents of teens regarding the prevention of cervical cancer. According to the currently available data, when should HPV vaccination be performed?
",In young men only,HPV vaccination should be performed at any age,"According to the currently available data, HPV vaccination should not be performed at the present time",Young girls and boys should be vaccinated against HPV after their first intercourse,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Current guidelines recommend HPV vaccination for both girls and boys ideally between ages 11 and 12, before potential exposure to the virus. None of the provided options accurately reflect this recommendation.""
}",null,NO_VALID_OPTION,0.9,"Current guidelines recommend HPV vaccination for both girls and boys ideally between ages 11 and 12, before potential exposure to the virus. None of the provided options accurately reflect this recommendation."
50,a71e69f6da95944bd900d70073b4f98317f30c20fab2b2b01a640d77a1f2c9fc,"Radiologic investigations are important in the assessment of interstitial lung diseases (ILD). Which of the following imaging findings is indicative of a poor prognosis in a case of ILD?





",Bibasilar reticular pattern,Mixed pattern of alveolar filling,Ground glass Opacities,Nodular pattern of alveolar filling,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""While imaging findings are crucial in ILD, none of the provided options are specifically established as definitive indicators of poor prognosis across all ILD subtypes. Prognostic indicators often depend on the specific type of ILD and other clinical factors, such as the extent of fibrosis or honeycombing on HRCT, which are not clearly represented in the options.""
}",null,NO_VALID_OPTION,0.0,"While imaging findings are crucial in ILD, none of the provided options are specifically established as definitive indicators of poor prognosis across all ILD subtypes. Prognostic indicators often depend on the specific type of ILD and other clinical factors, such as the extent of fibrosis or honeycombing on HRCT, which are not clearly represented in the options."
51,81c65f005f1a5cc8b537f820404566146f31122f85631c19a17a1db5d6e62828,"Following delivery, a woman is found to have a third-degree tear and a trainee wishes to do the repair under supervision. Which two suture materials have equivalent efficacy when repairing the external anal sphincter? 
",Polydiaxanone (PDS) and chromic catgut,Polydiaxanone (PDS) and nylon (Prolene),Polyglactin (Vicryl) and nylon (Prolene),Polyglactin (Vicryl) and chromic catgut,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Polydiaxanone (PDS) and nylon (Prolene) are both monofilament sutures with similar long-term outcomes for repairing the external anal sphincter in third-degree tears. Evidence suggests they have equivalent efficacy in terms of tensile strength and reduced risk of infection compared to braided or absorbable materials.""
}",B,,0.9,Polydiaxanone (PDS) and nylon (Prolene) are both monofilament sutures with similar long-term outcomes for repairing the external anal sphincter in third-degree tears. Evidence suggests they have equivalent efficacy in terms of tensile strength and reduced risk of infection compared to braided or absorbable materials.
52,f67b18d5a8f6938cd040326a55b9306a4e7edc1201dc56164897a4a1e1baebd9,An 18-year-old female returns to the hospital 72 hours after being prescribed amoxicillin for pharyngitis. She is worried that her symptoms are getting worse. She has developed a skin rash and has suffered more fevers over the past 24 hours. Her blood pressure is 141/84 mmHg and her heart rate is 88 bpm and regular. Full blood count shows marked eosinophilia and kidney function test reveals elevated creatinine. Urine test shows protein 1+ and blood 1+. What is the most likely diagnosis?,IgA nephropathy,Goodpasture’s disease,Acute interstitial nephritis,Post streptococcal glomerulonephritis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient’s recent use of amoxicillin, worsening symptoms, skin rash, fever, eosinophilia, elevated creatinine, and urinalysis findings of protein and blood are highly suggestive of acute interstitial nephritis, often drug-induced. This diagnosis fits better than the other options, which lack a clear temporal association with medication or present with different clinical features.""
}",C,,0.9,"The patient’s recent use of amoxicillin, worsening symptoms, skin rash, fever, eosinophilia, elevated creatinine, and urinalysis findings of protein and blood are highly suggestive of acute interstitial nephritis, often drug-induced. This diagnosis fits better than the other options, which lack a clear temporal association with medication or present with different clinical features."
53,662ee10959c30cbe608031f65e50828315019f06fe01cce58a9c4008cb303772,A 38-year-old man presents with mild fever and malaise. He has generalized lymphadenopathy and a maculopapular rash over the trunk and limbs with involvement of the palms and soles. He recalls that he had a penile ulcer about 3 months earlier which resolved without treatment within 2 weeks. Which of these is NOT TRUE of his condition?,These clinical manifestations will resolve without treatment,The antibody tests used for diagnosis persist after effective treatment and cannot be used to document cure.,Neurological complications do not occur at this stage of his illness.,He should be tested for HIV,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient’s history and presentation suggest secondary syphilis, given the prior penile ulcer, rash involving palms and soles, lymphadenopathy, and fever. Neurological complications, such as neurosyphilis, can occur in secondary syphilis, though they are less common at this stage, making option C untrue. The other options align with known facts about syphilis and its management.""
}",C,,0.9,"The patient’s history and presentation suggest secondary syphilis, given the prior penile ulcer, rash involving palms and soles, lymphadenopathy, and fever. Neurological complications, such as neurosyphilis, can occur in secondary syphilis, though they are less common at this stage, making option C untrue. The other options align with known facts about syphilis and its management."
54,fd4e6c941bbdce85a2197f605a9769a14943168afb874727ea3294c8c86c88b1,"In obstetric haemorrhage
I. colloids are preferred to crystalloids in fluid replacement
II. Anti-D prophylaxis is required when an Rh Negative woman receives Rh Positive FFP
III Whole blood is superior to blood components in preventing acute kidney Injury 
",. I only,. II only,III Only,. II and III,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""None of the statements provided in the options are clinically accurate based on current guidelines for obstetric hemorrhage. Crystalloids are generally preferred over colloids for fluid replacement, Anti-D prophylaxis is not required for FFP transfusion as it does not contain red cells, and whole blood is not superior to blood components for preventing acute kidney injury.""
}",null,NO_VALID_OPTION,0.0,"None of the statements provided in the options are clinically accurate based on current guidelines for obstetric hemorrhage. Crystalloids are generally preferred over colloids for fluid replacement, Anti-D prophylaxis is not required for FFP transfusion as it does not contain red cells, and whole blood is not superior to blood components for preventing acute kidney injury."
55,4b03809562d29854022b0bec00a949db2c2dac7c3bdc294b43e58035ce7f738c,"A 42-year-old woman had a modified radical mastectomy on account of a breast carcinoma. During her recovery in the ICU that, the surgical drain that had been left in-situ yielded about 1 L of frank blood 8 hours after the surgery. The patient was taken back to theatre for secure haemostasis. What type of complication is the patient experiencing",e.	Haemorrhage secondary to surgical site infection,d.	Tertiary haemorrhage,a.	Primary haemorrhagic,c.	Secondary haemorrhage,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient is experiencing significant bleeding 8 hours post-surgery, which aligns with secondary haemorrhage, typically occurring within 24 hours to 10 days after surgery due to vessel erosion or clot dislodgement. This is distinct from primary haemorrhage (during surgery) and tertiary haemorrhage (a less standard term, often not used clinically). Option D is the most appropriate based on the timing and context.""
}",D,,0.9,"The patient is experiencing significant bleeding 8 hours post-surgery, which aligns with secondary haemorrhage, typically occurring within 24 hours to 10 days after surgery due to vessel erosion or clot dislodgement. This is distinct from primary haemorrhage (during surgery) and tertiary haemorrhage (a less standard term, often not used clinically). Option D is the most appropriate based on the timing and context."
56,4d436696e57cf3d3c060c13576fd320ed63684cc7e6975567c2b8fa985c8be2d,A 39-year-old African Caribbean woman presents to her GP with menorrhagia of 10 months' duration. She does not give any history of intermenstrual or postcoital bleeding. All her previous smears have been normal. Vaginal examination reveals an essentially normal pelvis. She suffers from Crohn's disease and is taking oral sulphasalazine. She is fed up and is asking for a hysterectomy. What is her first line of management for menorrhagia?,Hysterectomy,Subtotal hysterectomy,Levonorgestrel-releasing intrauterine system (LNG-IUS),Injectable long-acting progestogens,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The levonorgestrel-releasing intrauterine system (LNG-IUS) is the first-line management for menorrhagia in women without significant structural abnormalities, as per guidelines. It is effective in reducing menstrual bleeding and is less invasive than surgical options like hysterectomy, which should be considered only after other treatments fail.""
}",C,,0.9,"The levonorgestrel-releasing intrauterine system (LNG-IUS) is the first-line management for menorrhagia in women without significant structural abnormalities, as per guidelines. It is effective in reducing menstrual bleeding and is less invasive than surgical options like hysterectomy, which should be considered only after other treatments fail."
57,072524b803c551a28c2d97283ffa577770eea6aaf1acb541693352943baaffb9,81. 38-year-old woman who underwent total thyroidectomy for multinodular goitre 6 months ago presents with persistent hoarseness. Which of the following nerves was most likely injured during her operation.,a.Superior laryngeal nerve,b.Bilateral recurrent laryngeal nerve,c.Unilateral recurrent laryngeal nerve,d.Hypoglossal nerve,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Persistent hoarseness following thyroidectomy is most commonly associated with injury to the recurrent laryngeal nerve, which innervates the vocal cords. Unilateral injury can cause hoarseness, while bilateral injury would more likely result in severe voice changes or airway issues. Option C, unilateral recurrent laryngeal nerve, is the most likely answer based on the clinical presentation.""
}",C,,0.9,"Persistent hoarseness following thyroidectomy is most commonly associated with injury to the recurrent laryngeal nerve, which innervates the vocal cords. Unilateral injury can cause hoarseness, while bilateral injury would more likely result in severe voice changes or airway issues. Option C, unilateral recurrent laryngeal nerve, is the most likely answer based on the clinical presentation."
58,78ea8b23659ec17a45afb1ce09c20d7302c6e159d7a33bf765400ec765ba97bd,A 22-year-old Caucasian para 0 woman attends maternal medicine clinic at 13 weeks' gestation following her normal dating scan. Her booking bloods are normal. She gives a history of deep venous thrombosis following a pelvic fracture after a trip over the stairs 2 years ago. Her recent thrombophilia screen is negative. Choose the most appropriate management option for this woman with regards to thrombopropylaxis.,Aspirin and TED stockings during antenatal period,Aspirin during antenatal period,6 weeks of postpartum LMWH,TEDS only during pregnancy,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""This woman has a history of provoked deep venous thrombosis (DVT) due to trauma, which increases her risk of thromboembolism during pregnancy. Current guidelines recommend postpartum low-molecular-weight heparin (LMWH) for 6 weeks in women with a history of provoked DVT and no ongoing thrombophilia, as the postpartum period carries a higher risk. Option C aligns with this recommendation.""
}",C,,0.8,"This woman has a history of provoked deep venous thrombosis (DVT) due to trauma, which increases her risk of thromboembolism during pregnancy. Current guidelines recommend postpartum low-molecular-weight heparin (LMWH) for 6 weeks in women with a history of provoked DVT and no ongoing thrombophilia, as the postpartum period carries a higher risk. Option C aligns with this recommendation."
59,118e35a272cfbbe434d11189518a57998342b1262c618f2cbdae867087180e55,"A 74-year-old woman presents to the emergency room with sudden onset abdominal pain and vomiting. Her abdominal exam is soft withmild tenderness to deep palpation, but she is writhing on the bed in pain. The next most appropriate step in management is:",Emergent laparotomy,Echocardiography of the heart,CT scan of the abdomen and pelvis,Abdominal USS,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Given the sudden onset of severe abdominal pain and vomiting in an elderly patient, a broad differential including acute surgical conditions like mesenteric ischemia or perforated viscus must be considered. A CT scan of the abdomen and pelvis is the most appropriate next step to rapidly evaluate for these life-threatening conditions and guide further management.""
}",C,,0.9,"Given the sudden onset of severe abdominal pain and vomiting in an elderly patient, a broad differential including acute surgical conditions like mesenteric ischemia or perforated viscus must be considered. A CT scan of the abdomen and pelvis is the most appropriate next step to rapidly evaluate for these life-threatening conditions and guide further management."
60,bb84ef8d29fe25896cf9a1eea180ac557b8c0b984be6c85e9979ffb62234c3fe,A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. She subsequently has surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi with no fetal tissue. Which of the following is the most likely karyotype and parental chromosomal origin?,"46 XX, maternal","46 XX, paternal","46 XY, paternal","69 XXY, paternal","{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation and histology suggest a complete hydatidiform mole, which typically has a 46 XX karyotype with both sets of chromosomes of paternal origin due to fertilization of an empty ovum by a single sperm that duplicates its DNA. Option B matches this description.""
}",B,,0.9,"The clinical presentation and histology suggest a complete hydatidiform mole, which typically has a 46 XX karyotype with both sets of chromosomes of paternal origin due to fertilization of an empty ovum by a single sperm that duplicates its DNA. Option B matches this description."
61,5b6cd1f2f4cfcefa064a606c8913b3a9b97beda65ffef2de966e3e544c83636f,"Management of hepatic encephalopathy involves the use of lactulose which is a non-absorbable disaccharide and osmotic laxative. The goal of this therapy to promote how many soft stools per day?

",12-Oct,6-Apr,8-Jun,3-Feb,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The options provided do not make sense in the context of the question about the number of soft stools per day promoted by lactulose therapy for hepatic encephalopathy. The options appear to be date ranges or unrelated numerical values rather than relevant clinical targets.""
}",null,NO_VALID_OPTION,0.0,The options provided do not make sense in the context of the question about the number of soft stools per day promoted by lactulose therapy for hepatic encephalopathy. The options appear to be date ranges or unrelated numerical values rather than relevant clinical targets.
62,2574197cc69bbb48f9b9c00f595a4a3382895dfc23871a63ce07e0b6bbf8c2a4,You are taking a history from Ms. Korona and she tells you that she has been arrested several times and detained for varying periods ranging from 3 days – 10 days at the Police cell. You will record this information under,Forensic history,Past psychiatric history,Social History,Premorbid personality,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Arrests and detentions are relevant to forensic history as they pertain to legal issues and interactions with the criminal justice system. This category is specifically used to document a patient's legal history in clinical assessments.""
}",A,,0.9,Arrests and detentions are relevant to forensic history as they pertain to legal issues and interactions with the criminal justice system. This category is specifically used to document a patient's legal history in clinical assessments.
63,8b74f8b38f31fac3c4141f95a811351e0076dd44f402479fcc508f052d90716a,"16)	An 8-month-old infant arrives to the emergency department (ED) with a 2-day history of diarrhea and poor fluid intake. Your quick examination reveals a lethargic child; his heart rate is 180 beats per minute, his respiratory rate is 30 breaths per minute, and his blood pressure is low for age. He has poor skin turgor, 5-second capillary refill, and cool extremities. Which of the following fluids is most appropriate management for his condition?",haemacoel,Oral Rehydration Solution,Normal saline,Whole blood,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""This infant presents with signs of severe dehydration and hypovolemic shock due to diarrhea and poor fluid intake, as evidenced by lethargy, tachycardia, poor skin turgor, delayed capillary refill, and cool extremities. Normal saline is the most appropriate initial fluid for rapid intravenous rehydration in this acute setting to restore intravascular volume. Oral rehydration solution is not suitable for a lethargic child unable to drink effectively in shock.""
}",C,,0.9,"This infant presents with signs of severe dehydration and hypovolemic shock due to diarrhea and poor fluid intake, as evidenced by lethargy, tachycardia, poor skin turgor, delayed capillary refill, and cool extremities. Normal saline is the most appropriate initial fluid for rapid intravenous rehydration in this acute setting to restore intravascular volume. Oral rehydration solution is not suitable for a lethargic child unable to drink effectively in shock."
64,c1803273fe0d15b4f2acb8c5e6e79c8b884f36de503a5cb812ff1d1cb74a31fc,"A nineteen year-old-girl is admitted with pelvic pain, a positive pregnancy test and a 3 cm viable ectopic pregnancy seen in the right fallopian tube on ultrasound. She has already had a left saplingectomy for a previous ectopic. The best management would be:",Laparoscopic salpingectomy.,Laparoscopic salpingostomy.,Conservative management with serial βHCGs.,Laparotomy.,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Given the patient's history of a previous ectopic pregnancy with left salpingectomy and the current viable ectopic pregnancy in the right fallopian tube, laparoscopic salpingectomy is the most appropriate management to prevent rupture and preserve future fertility options via assisted reproductive technologies. This approach minimizes risk compared to salpingostomy, which carries a higher chance of recurrence, and is more suitable than conservative management given the viability and size of the ectopic. Laparotomy is unnecessarily invasive in this scenario.""
}",A,,0.9,"Given the patient's history of a previous ectopic pregnancy with left salpingectomy and the current viable ectopic pregnancy in the right fallopian tube, laparoscopic salpingectomy is the most appropriate management to prevent rupture and preserve future fertility options via assisted reproductive technologies. This approach minimizes risk compared to salpingostomy, which carries a higher chance of recurrence, and is more suitable than conservative management given the viability and size of the ectopic. Laparotomy is unnecessarily invasive in this scenario."
65,6df0464c56b3e4280d16f7db0b4fd8c5a1ba75e93a9dab4c0a5b882936dcde0e,A 20-year-old man with an identical twin is diagnosed with major depressive disorder. His twin brother asks you to comment on the chance that he will develop a depressive disorder. Which of the following is the correct response to his twin brother?,‘Major depressive disorder is strongly heritable. You will definitely develop it as well.’,‘The likelihood of you developing depressive disorder is higher than your other siblings’,‘There is only a slightly increased risk that you will become depressed as compared to the general population’,‘The likelihood of you developing depressive disorder is the same as if you were non-identical twins.’,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Major depressive disorder has a significant genetic component, and identical twins share nearly 100% of their DNA, leading to a higher concordance rate for depression compared to non-identical twins or other siblings. Option B correctly reflects the increased likelihood compared to other siblings, though it does not overstate the risk as absolute.""
}",B,,0.8,"Major depressive disorder has a significant genetic component, and identical twins share nearly 100% of their DNA, leading to a higher concordance rate for depression compared to non-identical twins or other siblings. Option B correctly reflects the increased likelihood compared to other siblings, though it does not overstate the risk as absolute."
66,b57e8c6d9bdd24ce1aed3716f494a669b5206624122cec5755bd31101812dae1,"George plays for one of the best football teams in Ghana. He had a tough time at training, and his coach kept shouting at him. He was upset but did not react. When he got home and his cat came rubbing itself at his feet, he angrily kicked the cat. George is employing………….




",Repression,Replacement,Suppression,Expression,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""George is likely employing displacement, which is closest to 'Replacement' in the given options. This defense mechanism involves redirecting emotions or impulses from a threatening source (his coach) to a less threatening target (his cat).""
}",B,,0.8,"George is likely employing displacement, which is closest to 'Replacement' in the given options. This defense mechanism involves redirecting emotions or impulses from a threatening source (his coach) to a less threatening target (his cat)."
