row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
77,9aabe3139a7cc27c87c19149b687dea3f6658413206e5f428020211875c6509f,58. A rapidly growing breast lump was found in a 42-year-old Caribbean woman with no children. The lump is hard with ill-defined edges. It is also attached to the underlying muscle. Which of the following investigations is the most important in making a diagnosis,b.Breast mammogram,e.Checking for tumour markers,Clinical examination of the mass,a.Breast ultrasound,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""In a woman over 40 with a suspicious breast mass, mammography is the key initial imaging in the triple assessment and most informative among the options. Clinical exam alone is insufficient, ultrasound is adjunct (more useful in younger/cystic lesions), and tumor markers are not diagnostic.""
}",A,,0.7,"In a woman over 40 with a suspicious breast mass, mammography is the key initial imaging in the triple assessment and most informative among the options. Clinical exam alone is insufficient, ultrasound is adjunct (more useful in younger/cystic lesions), and tumor markers are not diagnostic."
78,6ae5e298102b0b3ddf7f068ed51efb9618fae0322fc7f6150a23a3870560b21d,"12)	A 3-year old child with sickle cell anemia is evaluated for lassitude and pallor. Hematologic findings include: Hgb 3.0 g/dl; WBC 25 k; retic count 0.1%. Of the following, the infectious agent most likely associated with severe anemia in this child is:",Hemophillus influenzae,Streptococcus pneumoniae,Parvovirus B19,CMV,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Severe anemia with marked reticulocytopenia in a child with sickle cell disease indicates an aplastic crisis. Parvovirus B19 infects erythroid precursors, causing transient aplastic crisis and profound anemia in patients with hemolytic disorders.""
}",C,,0.95,"Severe anemia with marked reticulocytopenia in a child with sickle cell disease indicates an aplastic crisis. Parvovirus B19 infects erythroid precursors, causing transient aplastic crisis and profound anemia in patients with hemolytic disorders."
79,496cd9895b158be46db19aa887e6dec4351c971d56fa011d647f8403ffe3b476,"A 38-year-old woman presents with sudden onset left sided weakness. She mentions she has been unwell for the past few days with fever and diarrhoea. She has bruising and petechiae on both upper and lower limbs. Blood tests are significant for reduced haemoglobin, severe thrombocytopenia, elevated creatinine and hyperkalaemia. Urine dipstick shows protein 1+ and blood +. What is the most likely cause of the renal impairment?",Lupus nephritis,Post streptococcal glomerulonephritis,Thrombotic thrombocytopenic purpura,Haemolytic uraemic syndrome,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""A diarrhoeal prodrome followed by microangiopathic hemolytic anemia, severe thrombocytopenia, and acute kidney injury (elevated creatinine, hyperkalaemia, hematuria/proteinuria) is classic for HUS. Renal involvement is typically more severe in HUS than in TTP. Lupus nephritis and post-streptococcal GN do not fit the presentation.""
}",D,,0.8,"A diarrhoeal prodrome followed by microangiopathic hemolytic anemia, severe thrombocytopenia, and acute kidney injury (elevated creatinine, hyperkalaemia, hematuria/proteinuria) is classic for HUS. Renal involvement is typically more severe in HUS than in TTP. Lupus nephritis and post-streptococcal GN do not fit the presentation."
80,bb3ec389d101a48d9b771d1fd76c874f1779c3042d41d6f7493bd8593c1b30a2,"A 70-year-old non–sexually active male complains of fever and pain in his left knee. Several days previously, the patient skinned his knee while working in his garage. The knee is red, warm, and swollen. An arthocentesis is performed, which shows 200,000 leukocytes/µL and a glucose of 20 mg/dl. No crystals are noted. Which of the following is the most important next step?",Gram stain and culture of joint fluid,Urethral culture,Uric acid level,Antinuclear antibody,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Markedly elevated synovial WBC and very low glucose without crystals strongly suggest septic arthritis, likely from skin flora. The most important next step is Gram stain and culture of the joint fluid to identify the organism and guide targeted antibiotics. Urethral culture, uric acid level, and ANA are not indicated here.""
}",A,,0.9,"Markedly elevated synovial WBC and very low glucose without crystals strongly suggest septic arthritis, likely from skin flora. The most important next step is Gram stain and culture of the joint fluid to identify the organism and guide targeted antibiotics. Urethral culture, uric acid level, and ANA are not indicated here."
81,1d2cee3a4de2b9d91388dec2926b8effa7a2c3e7b7b85b2b6048747656dc8b2e,"A seventeen-year-old girl who is not sexually active presents with left iliac fossa pain. An ultrasound scan shows a 5 cm cyst on the left ovary which is complex in nature, with solid, calcified elements and fatty deposits noted on MRI. The likely diagnosis is:",Serous cystadenoma.,Thecal luteal cyst.,Fibroma.,Tubo-ovarian abscess.,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Fat and calcified elements on imaging strongly indicate a mature cystic teratoma (dermoid cyst), which is not among the options. The listed choices do not typically present with both fat and calcifications.""
}",null,NO_VALID_OPTION,0.9,"Fat and calcified elements on imaging strongly indicate a mature cystic teratoma (dermoid cyst), which is not among the options. The listed choices do not typically present with both fat and calcifications."
82,6fe5696141d8887dae7de442ac3853f99bd4cb1019b7482cc19be821ec95a80f,"A 20-year old female and her partner, a 20-year-old man presents for counselling for sexual dysfunction. Prior to their relationship, neither had been sexually active. Both deny any medical problems. Which type of male/female sexual dysfunction has the lowest cure rate?",Female orgasmic dysfunction,Vaginismus,Premature ejaculation,Secondary impotence,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Female orgasmic dysfunction, especially primary anorgasmia, is generally the most difficult to treat and has the lowest cure rate. Vaginismus and premature ejaculation usually respond well to behavioral and/or pharmacologic interventions, and secondary impotence often improves if psychogenic.""
}",A,,0.78,"Female orgasmic dysfunction, especially primary anorgasmia, is generally the most difficult to treat and has the lowest cure rate. Vaginismus and premature ejaculation usually respond well to behavioral and/or pharmacologic interventions, and secondary impotence often improves if psychogenic."
83,973a1454b3f4bdecf6219f6c9d1f8ae626d9e1ae1189fe765e43c7c723e3ef2b,"A 35-year-old male presents with leg swelling, ascites, and flank pains. Investigations reveal elevated serum cholesterol, reduced serum albumin, and proteinuria 4+. Which of the following is the likely diagnosis in this patient?",Dyslipidemia,Urinary tract infection,Nephrotic syndrome,Liver cirrhosis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Heavy proteinuria (4+), hypoalbuminemia, hyperlipidemia, and edema/ascites are the classic triad of nephrotic syndrome. Dyslipidemia and liver cirrhosis do not explain the marked proteinuria, and UTI would not present with these metabolic findings.""
}",C,,0.95,"Heavy proteinuria (4+), hypoalbuminemia, hyperlipidemia, and edema/ascites are the classic triad of nephrotic syndrome. Dyslipidemia and liver cirrhosis do not explain the marked proteinuria, and UTI would not present with these metabolic findings."
84,ce9ae2f3095c813471e321632a37db520a38023531bda27f62b11f0e3fd6a5a6,"44)	A 16-day-old infant presents with fever, irritability, poor feeding, and a bulging fontanelle. Spinal fluid demonstrates gram-positive cocci. Which of the following is the most likely diagnosis?",Streptococcus pneumoniae,Group A streptococci,Staphylococcus aureus,Listeria monocytogenes,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.35,
  ""rationale"": ""In a 16-day-old neonate, the most likely cause of meningitis with gram-positive cocci is Group B Streptococcus (Streptococcus agalactiae), which is not listed. Listeria is a gram-positive rod, and the remaining listed organisms are uncommon causes in neonates.""
}",null,NO_VALID_OPTION,0.35,"In a 16-day-old neonate, the most likely cause of meningitis with gram-positive cocci is Group B Streptococcus (Streptococcus agalactiae), which is not listed. Listeria is a gram-positive rod, and the remaining listed organisms are uncommon causes in neonates."
85,ac9a6332474b92033b4a45830e1a40ac92d5d9fe1fb2c300a11f429bdd6893c4,A 45-year-old man with insulin-dependent diabetes mellitus and rheumatoid arthritis treated with methotrexate is seen in the outpatient clinic after he tried to remove some cerumen (wax) from his ear at home. He has erythema and swelling of the ear canal anddescribes severe ear pain. You are concerned about malignant otitis externa. Which bacteria is most likely to cause this presentation?,Pseudomonas aeruginosa.,Staphylococcus aureus,The infection is most likely to be multibacterial.,Streptococcus pyogenes.,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Malignant (necrotizing) otitis externa occurs in diabetics and immunocompromised patients and is most commonly caused by Pseudomonas aeruginosa. Other organisms like Staphylococcus aureus can cause otitis externa, but the malignant form is classically due to Pseudomonas.""
}",A,,0.95,"Malignant (necrotizing) otitis externa occurs in diabetics and immunocompromised patients and is most commonly caused by Pseudomonas aeruginosa. Other organisms like Staphylococcus aureus can cause otitis externa, but the malignant form is classically due to Pseudomonas."
86,f0cbb731ac194173f46e021127c09d59f542c863bc182c9e52dd7f01cbfba5be,19. A 48-year-old woman who sustained a 5% deep dermal burn of the right lower limb. She was managing it at home with some local remedies. About 3 years later the developed a Marjolijn’s ulcer. What is the characteristic edge of this type of ulcer,a.Raised and everted,b.Punched out ulcer,c.Sloping edge,d.Punched out edge,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Marjolin’s ulcer is typically a squamous cell carcinoma arising in a chronic scar, and squamous cell carcinoma classically presents with raised, everted edges.""
}",A,,0.9,"Marjolin’s ulcer is typically a squamous cell carcinoma arising in a chronic scar, and squamous cell carcinoma classically presents with raised, everted edges."
87,4d69741e0ae18ac7b9fbc11ce16efa1c4ede56ee6344053f56ded18fe1f2b596,"A 57-year-old male with no surgical history presents with 2 days of abdominal pain, nausea, and vomiting. On exam he is distended and tympanic and is mildly tender without rebound or guarding. An erect abdominal x-ray revealed multiple dilated loops of small bowel with air-fluid levels. His last bowel movement was 1 day ago. He has not passed flatus for over a day. a. Which of the following is the best management option?",Which of the following is the best management option?,"b.Admission, observation, steroids",c.Diagnostic laparoscopy,d.Exploratory laparotomy,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.75,
  ""rationale"": ""This presentation is most consistent with uncomplicated small-bowel obstruction, best initially managed with NPO, NG decompression, IV fluids/electrolyte correction, and CT imaging. Steroids are not indicated, and immediate laparoscopy or laparotomy is reserved for signs of strangulation/peritonitis or failure of conservative therapy, so none of the options provided are appropriate.""
}",null,NO_VALID_OPTION,0.75,"This presentation is most consistent with uncomplicated small-bowel obstruction, best initially managed with NPO, NG decompression, IV fluids/electrolyte correction, and CT imaging. Steroids are not indicated, and immediate laparoscopy or laparotomy is reserved for signs of strangulation/peritonitis or failure of conservative therapy, so none of the options provided are appropriate."
88,7b4fcb6ebb5a87778c3608b021bce987a165c5bfd6ac5b9919bdb4a9993489f0,A 20-year old female presents with complaints of general abdominal pain. she reports multiple episodes of diarrhea and vomiting. On examination she is afebrile but appears moderately dehydrated. Her abdomen is moderately tender in the peri-umbilical and epigastric regions. There is no guarding or rebound tenderness. Her white cell count is normal. Which of the following statements correctly describes the next course of management?,A diagnosis of acute abdomen should be made and laparotomy performed immediately,An abdominal CT scan is required to determine the pathology,Insert a nasogastric tube to decompress the stomach,Non surgical causes of acute abdomen should be considered,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""She has no peritoneal signs or leukocytosis, and the history of diarrhea and vomiting suggests a medical (non-surgical) cause such as gastroenteritis. Immediate surgery or CT is not indicated; initial management should focus on hydration and evaluating non-surgical etiologies.""
}",D,,0.9,"She has no peritoneal signs or leukocytosis, and the history of diarrhea and vomiting suggests a medical (non-surgical) cause such as gastroenteritis. Immediate surgery or CT is not indicated; initial management should focus on hydration and evaluating non-surgical etiologies."
89,b69f286521b9ecfe02511b84e41131447a0eec5bdea4cef099b37cde6eed3722,"35-year-old female presents to the ER with the worse headache of her life. 
She’s known to have ADPKDx. Head CT scan shows a subarachnoid hemorrhage. 
Which of the following fundoscopic findings suggest this diagnosis?",Silver wiring,Cotton wool spots,Subhyaloid hemorrhage,Flame shaped hemorrhages,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""ADPKD is associated with berry aneurysm rupture causing subarachnoid hemorrhage. SAH can produce Terson syndrome, characterized by subhyaloid (preretinal) hemorrhage on fundoscopy, unlike silver wiring, cotton wool spots, or flame hemorrhages which are features of hypertensive/diabetic retinopathy.""
}",C,,0.92,"ADPKD is associated with berry aneurysm rupture causing subarachnoid hemorrhage. SAH can produce Terson syndrome, characterized by subhyaloid (preretinal) hemorrhage on fundoscopy, unlike silver wiring, cotton wool spots, or flame hemorrhages which are features of hypertensive/diabetic retinopathy."
90,4741f6d2c08bc3f950400a20d06019e52164ac3591708a5ea0c181cbf773db8f,"A 49-year-old man is admitted to the hospital with a seizure. He does not have a history of seizures and he currently takes no medications. He has AIDS and is not under any care at this time. His physical examination is most notable for small, shoddy lymphadenopathy in the cervical region. A head CT shows a ring-enhancing lesion in the right temporal lobe, with edema but no mass effect. A lumbar puncture shows no white or red blood cells, and the Gram stain is negative. His serum Toxoplasma IgG is positive. Which of the following is the best course of action for this patient at this time?",Search for systemic malignancy,Whole-brain radiation therapy,Dexamethasone,Biopsy of the central nervous system (CNS) lesion,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""In an AIDS patient with a ring-enhancing lesion and positive Toxoplasma IgG, the best initial step is empiric anti-toxoplasma therapy and seizure management. Steroids are reserved for significant mass effect, biopsy is for nonresponse, and radiation or malignancy workup is not first-line. None of the options reflects appropriate initial management.""
}",null,NO_VALID_OPTION,0.86,"In an AIDS patient with a ring-enhancing lesion and positive Toxoplasma IgG, the best initial step is empiric anti-toxoplasma therapy and seizure management. Steroids are reserved for significant mass effect, biopsy is for nonresponse, and radiation or malignancy workup is not first-line. None of the options reflects appropriate initial management."
91,9945e49c5d552f8e0419255318672a67d8504e2f76f4789a8252e4e94ab595e9,"a patient is brought to casualty after sustaining a stab wound to the trunk. He is hemodynamically normal, and his examination is unremarkable except for the presence of a wound 2 cm above the ilium along the right posterior axillary line. This is shown in the diagram below. The best way to evaluate this injury is:",Laparatomy,Serial CBCs lab investigations,Admission with serial abdominal examinations,Ultrasound (FAST) examination of the abdomen,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""He is hemodynamically stable with no peritonitis and the wound is in the flank/back, where FAST is unreliable for retroperitoneal injury. Laparotomy is not indicated and serial labs alone are inadequate. Observation with serial abdominal examinations is appropriate in selective non-operative management.""
}",C,,0.7,"He is hemodynamically stable with no peritonitis and the wound is in the flank/back, where FAST is unreliable for retroperitoneal injury. Laparotomy is not indicated and serial labs alone are inadequate. Observation with serial abdominal examinations is appropriate in selective non-operative management."
92,e2b2b288c544b4ebf1488d4cb03a9f84e90c7669e24137e26fbe3752b52133f2,A 30-year-old underweight a cardiotocograph (CTG) due to induction for reduced fetal movements. A drop in the fetal heart rate was observed only during the contractions and both were mirror images. This phenomenon is referred to as;,Early deceleration,Late deceleration,Variable deceleration,Early acceleration,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Decelerations that are synchronous with contractions and form a mirror image of them are classic early decelerations, typically due to fetal head compression. Late decelerations occur after the contraction, and variable decelerations have variable timing.""
}",A,,0.95,"Decelerations that are synchronous with contractions and form a mirror image of them are classic early decelerations, typically due to fetal head compression. Late decelerations occur after the contraction, and variable decelerations have variable timing."
93,770c01136c5ac43996716dbdb867031e48b5b0e0623bb905c9124e045744cc4a,48. A house officer stored fresh blood in the theatre blood fridge in preparation for an open prostatectomy. The patient fortunately did not need the blood transfusion due to a low blood loss. 10 days later another patient who had a modified radical mastectomy started bleeding from the surgical site for which blood transfusion was required. The house officer rushed to the theatre fridge to retrieve the stored blood. He sent to the lab to crossmatch it with the blood sample of the patient who needed the transfusion. The following are the changes seen in stored blood except.,The leucocyte become non-viable after 24hr of storage,d.The RBC become swollen and more susceptible to damage,"a.The level of 2,3-diphosphoglycerate in the cells falls",c.The platelets become non-viable after 24hrs of storage,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""In refrigerated stored blood, 2,3-DPG falls, RBCs become more fragile and may swell, and platelets lose viability within about 24 hours. Leukocytes, however, can remain viable beyond 24 hours, so stating they become non-viable after 24 hours is incorrect.""
}",A,,0.8,"In refrigerated stored blood, 2,3-DPG falls, RBCs become more fragile and may swell, and platelets lose viability within about 24 hours. Leukocytes, however, can remain viable beyond 24 hours, so stating they become non-viable after 24 hours is incorrect."
94,d42b65b9f4285050116b4a9a67a2c91d02bdef3c77a77cce28ea618b2861cf10,"In a patient with Dyspnea and fatigue on exertion, Cor pulmonale due to COPD is suspected. After physical examination, which of the following imaging studies is the most appropriate to evaluate left ventricle and right ventricle function in this patient?
",ECG,"n/aIn a patient with Dyspnea and fatigue on exertion, Cor pulmonale due to COPD is suspected. After physical examination, which of the following imaging studies is the most appropriate to evaluate left ventricle and right ventricle function in this patient? A.	CXray B.	ECG C.	Echocardiography D.	Standard CT Scan",Standard CT Scan,CXray,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Transthoracic echocardiography is the best noninvasive imaging modality to assess both left and right ventricular function and estimate pulmonary pressures in suspected cor pulmonale. ECG and chest X-ray do not evaluate ventricular function, and CT is not optimal for functional assessment.""
}",C,,0.92,"Transthoracic echocardiography is the best noninvasive imaging modality to assess both left and right ventricular function and estimate pulmonary pressures in suspected cor pulmonale. ECG and chest X-ray do not evaluate ventricular function, and CT is not optimal for functional assessment."
95,fcf329d07a733acff0ccfd67fd77b87c5f7ba9cd114516485ee82e502a83e78d,40-year-old male with a history of hypertension and diabetes who has been lost to follow-up presents with left sided hemiparesis with a right sided lower motor neuron cranial nerve 7 palsy. What is the most likely site of the lesion?,Internal capsule,Cortex,Pons,Cervical spine,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Ipsilateral LMN facial palsy with contralateral hemiparesis is a classic crossed brainstem finding localizing to the pons (e.g., Millard-Gubler syndrome). Cortical or internal capsule lesions cause UMN facial weakness, and cervical spine lesions don’t involve cranial nerves.""
}",C,,0.93,"Ipsilateral LMN facial palsy with contralateral hemiparesis is a classic crossed brainstem finding localizing to the pons (e.g., Millard-Gubler syndrome). Cortical or internal capsule lesions cause UMN facial weakness, and cervical spine lesions don’t involve cranial nerves."
96,3c08756b8f60694dfc839923a8f696fb986f5eb99783b8da776429b64ed236d5,A 38-year-old woman is brought to the emergency room by her family. They know that she has recently been in a psychiatric hospital but do not know the diagnosis or her medications. She has been vomiting and taking little by mouth over the past few days. The woman is ataxic and confused. She has a coarse tremor that is more prominent with movement. A moderate-sized diffuse goiter is present. Which of the following treatments is most likely to be beneficial?,Parenteral haloperidol,Gastric lavage and charcoal,Decomtamination,Intravenous potassium,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The presentation (coarse tremor, ataxia, confusion, vomiting, diffuse goiter) is most consistent with lithium toxicity. The most beneficial treatments are isotonic saline and, if severe, hemodialysis; none of the listed options appropriately address this.""
}",null,NO_VALID_OPTION,0.9,"The presentation (coarse tremor, ataxia, confusion, vomiting, diffuse goiter) is most consistent with lithium toxicity. The most beneficial treatments are isotonic saline and, if severe, hemodialysis; none of the listed options appropriately address this."
97,f7ab499789795f08ad5bb96e58da47678895db0ac2ebddca59f7384506b9b40d,"A young man has severe abdominal pain, a temperature of 39.0 C, a heart rate of 120, and a BP of 95/60. On abdominal examination, he has involuntary guarding and no bowel sounds. Which of the following are the best next steps of resuscitation for this patient with severe sepsis?","Give 1.0L bolus of normal saline, IV ceftriaxone, and flagyl, place O2 via nasal prongs.","Give 20 ml/kg bolus of crystalloid, IV Keflex and flagyl, place a foley catheter and admit to ICU","Give blood transfusion if Hgb &lt;11, 1.0L bolus of D5W and IV  clindamycin","Give norepinephrine to keep BP&gt; 100, give crystalloid fluid at maintenance and IV antibiotics.","{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""Severe sepsis resuscitation should include 30 mL/kg crystalloid, prompt broad-spectrum IV antibiotics with anaerobic coverage, Foley for urine output, and vasopressors only if hypotension persists to target MAP ≥65. None of the options meet these standards: A gives insufficient fluids, B uses inappropriate antibiotics (Keflex), C has incorrect fluids/transfusion threshold, and D uses pressors before adequate fluids with an incorrect BP target.""
}",null,NO_VALID_OPTION,0.85,"Severe sepsis resuscitation should include 30 mL/kg crystalloid, prompt broad-spectrum IV antibiotics with anaerobic coverage, Foley for urine output, and vasopressors only if hypotension persists to target MAP ≥65. None of the options meet these standards: A gives insufficient fluids, B uses inappropriate antibiotics (Keflex), C has incorrect fluids/transfusion threshold, and D uses pressors before adequate fluids with an incorrect BP target."
98,d168d98d947108d17579d043b0e6cb4184248daee74240ece25055cdc7181ab1,"A sixteen year old male student presented at the ENT clinic with recurrent nasal bleeding. Anterior and posterior rhinoscopy revealed a unilateral nasal mass, which extended into the nasopharynx. What is the likely diagnosis?
",Nasal polyposis.,Antro-choanal polyp,Inverted papilloma,Juvenile nasopharyngeal angiofibroma,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Adolescent male with recurrent epistaxis and a vascular-looking mass extending into the nasopharynx is classic for juvenile nasopharyngeal angiofibroma. Antrochoanal polyps typically cause obstruction rather than significant bleeding, nasal polyposis is usually bilateral, and inverted papilloma occurs in older adults.""
}",D,,0.95,"Adolescent male with recurrent epistaxis and a vascular-looking mass extending into the nasopharynx is classic for juvenile nasopharyngeal angiofibroma. Antrochoanal polyps typically cause obstruction rather than significant bleeding, nasal polyposis is usually bilateral, and inverted papilloma occurs in older adults."
99,5791d2e628f0d8537676082200f4d7da034783b0aa65df1636e5e5f58ffdcb13,An elderly woman notes a tremor associated with slowness of movements and a feeling of gait instability over the past 6 months. The tremor is a slow (3 per second) resting tremor that does not interfere with fine movements. What is the likely diagnosis?,Parkinson’s disease,Huntington’s disease,Dystonia,Essential tremor,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""A slow resting tremor with bradykinesia and gait instability is classic for Parkinson’s disease. Essential tremor is an action tremor, Huntington’s has chorea, and dystonia involves sustained postures rather than a resting tremor.""
}",A,,0.95,"A slow resting tremor with bradykinesia and gait instability is classic for Parkinson’s disease. Essential tremor is an action tremor, Huntington’s has chorea, and dystonia involves sustained postures rather than a resting tremor."
100,a547fe67c04e395e248d42ff5e4fe79ec3cd1dd14bee1284f591354bc889a602,"A mother brings her 12-year old daughter to the clinic because she is concerned that most of the other girls in her daughter’s class have already started having their period. She thinks her daughter hasn’t shown any evidence of going into puberty yet. Knowing the usual first sign of the onset of puberty, you should ask the mother which of the following questions?",Has your daughter had any acne?,Has your daughter started to develop breasts?,Does your daughter have any axillary or pubic hair?,Has your daughter started her growth spurt?,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""In girls, the first sign of puberty is typically thelarche (breast budding). Pubic/axillary hair, acne, and the growth spurt generally follow after breast development.""
}",B,,0.95,"In girls, the first sign of puberty is typically thelarche (breast budding). Pubic/axillary hair, acne, and the growth spurt generally follow after breast development."
101,274b3ff54506791957b8f627d4d3d9751aa34b12a17c81df2b6032ae0033ed88,A 25 years old school teacher Para 1 wants to use oral contraceptive pills for contraception. She is asking about the mode of action of oral contraceptive pills. The mechanism of action of oral contraceptive pills is:,Increasing cervical mucous hostility.,Inducing endometrial atrophy.,Inhibiting prolactin.,Inducing endometritis.,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""OCPs primarily suppress ovulation and the progestin component thickens cervical mucus, making it hostile to sperm. Inhibiting prolactin and inducing endometritis are incorrect, and endometrial atrophy is not the principal contraceptive mechanism of OCPs.""
}",A,,0.78,"OCPs primarily suppress ovulation and the progestin component thickens cervical mucus, making it hostile to sperm. Inhibiting prolactin and inducing endometritis are incorrect, and endometrial atrophy is not the principal contraceptive mechanism of OCPs."
102,aa0fdf7ce85d85783961814aea12b0a11262041ee63c9287654ceca0121f364f,The nurse in the ward informs you that a patient developed difficulties in breathing and neck swelling 4 hours after thyroidectomy. You are the medical intern on call. What is the next step in the management of this patient?,Give oxygen by mask and observe,Call the anesthetist to intubate the patient,Prepare the patient for emergency tracheostomy,Remove all the stitches and call the surgeon on duty,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""This presentation is classic for a post-thyroidectomy neck hematoma causing airway compromise. The immediate life-saving step is to open the wound by removing sutures to decompress the hematoma, then urgently involve the surgical team. Oxygen alone, intubation, or preparing for tracheostomy without decompression risks delay and difficult airway.""
}",D,,0.9,"This presentation is classic for a post-thyroidectomy neck hematoma causing airway compromise. The immediate life-saving step is to open the wound by removing sutures to decompress the hematoma, then urgently involve the surgical team. Oxygen alone, intubation, or preparing for tracheostomy without decompression risks delay and difficult airway."
103,1afd64e801dedb2801fea344e30b8c048a9a48cc7cbf7d6cebbe4a060bc8796b,"A 25-year old male underwent percutaneous drainage of a periappendiceal abscess. If interval appendectomy is to be performed, at which of the following times post-admission should it be performed?",2 weeks,1 year,1 week,Never,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.8,
  ""rationale"": ""Interval appendectomy after drainage of an appendiceal abscess is typically scheduled about 6–8 weeks post-admission to allow inflammation to resolve; none of the provided options match this timing. While many now opt not to perform routine interval appendectomy, the question asks for timing if it is performed.""
}",null,NO_VALID_OPTION,0.8,"Interval appendectomy after drainage of an appendiceal abscess is typically scheduled about 6–8 weeks post-admission to allow inflammation to resolve; none of the provided options match this timing. While many now opt not to perform routine interval appendectomy, the question asks for timing if it is performed."
104,d7efe68ac10675b381b3b392cd37765c75adc8478f27a8107eb02c81bd5262ca,"A 74-year old male is referred to your hospital with a diagnosis of ""appendicitis"" listed in a note from the referring hospital. He has pain and tenderness in the right abdomen. He has vomited several times over the course of the past 2 days. He has a temperature of 37.5°C. His family states that he has lost some weight over the past few weeks; they don't think he's been eating as well asusual. He is tender on physical examination but without rebound or guarding. His white blood cellcount is normal. What is the next best step in your management?",Admit the patient for antibiotics and serial abdominal exams.,Proceed with colonoscopy.,Proceed with ultrasound to rule out appendicitis.,Proceed to the operating room for appendectomy,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.68,
  ""rationale"": ""Elderly patients with right-sided abdominal pain, weight loss, normal WBC, and no peritoneal signs raise concern for cecal/right colon malignancy rather than acute appendicitis. Colonoscopy is the appropriate next step to evaluate for right colon pathology; ultrasound is low-yield in this setting, and emergent appendectomy is not indicated.""
}",B,,0.68,"Elderly patients with right-sided abdominal pain, weight loss, normal WBC, and no peritoneal signs raise concern for cecal/right colon malignancy rather than acute appendicitis. Colonoscopy is the appropriate next step to evaluate for right colon pathology; ultrasound is low-yield in this setting, and emergent appendectomy is not indicated."
