row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
130,e7d6c62d3cd2455962af9c8cf7684b3af5a876d6d7505cd24e9fc4589cf64430,"Tuberculosis can be treated by
a. 4 months of Isoniazid and Rifampicin; 2 months of ethambutol, Isoniazid, rifampicin and pyrazinamide
b. 2 months of Isoniazide, Rifampicin, ethambutol and Pyrazinemide; 4 months of Ethambutol and pyrazinamide
c. 2 months of Pyrazinemide , ethambutol; 4 months of Rifampicine, ISoniazied and pyrazinamide
d. 2 months of Rifampicin, Isoniazide, Pyrazinemide and Ethambutol; 4 months of Rifampicin and Isoniazide.
e. 4 months of Rifampicin , Ethambutol 4 months of Isoniazid, pyrazinamide, ethambutol and rifampicin.","4months of Isoniazid and Rifampicin; 2 months of ethambutol, Isoniazid, rifampicin and pyrazinamide","2months of Isoniazide, Rifampicin, ethambutol and Pyrazinemide; 4 months of Ethambutol and pyrazinamide","2months of Pyrazinemide , ethambutol; 4 months of Rifampicine, ISoniazied  and pyrazinamide","2 months of Rifampicin, Isoniazide, Pyrazinemide and Ethambutol; 4 months of Rifampicin and Isoniazide.","{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""The standard regimen for drug-susceptible tuberculosis is 2 months of rifampicin, isoniazid, pyrazinamide, and ethambutol followed by 4 months of rifampicin and isoniazid. The other options either invert the phases or include incorrect drugs in the continuation phase.""
}",D,,0.95,"The standard regimen for drug-susceptible tuberculosis is 2 months of rifampicin, isoniazid, pyrazinamide, and ethambutol followed by 4 months of rifampicin and isoniazid. The other options either invert the phases or include incorrect drugs in the continuation phase."
131,7d9870211d5643fc14e3f4e9dfb0fc6005af8dae839aac0ec3da2afb207af167,"A 42-year-old bus driver with diet-controlled diabetes complains of generalised weakness which appears to be worse in the evenings. She often complains of double vision and her husband and friends report that her eyelids sometimes appear to be drooping. Her symptoms are generally worse after a few hours of working. She reports smoking 10 cigarettes a day for the past 25 years and drinks three to four pints of beer most weekends. Examination of the limbs demonstrates generalised weakness, which is greater proximally. There is no sensory deficit. What is the most likely diagnosis?",Motor neuron disease,Dermatomyositis,Stroke,Parkinson’s disease,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The presentation of fluctuating fatigable weakness with diplopia and ptosis is most consistent with myasthenia gravis, which is not listed. None of the provided options explains the diurnal variation and ocular involvement appropriately.""
}",null,NO_VALID_OPTION,0.9,"The presentation of fluctuating fatigable weakness with diplopia and ptosis is most consistent with myasthenia gravis, which is not listed. None of the provided options explains the diurnal variation and ocular involvement appropriately."
132,62794deedbfb0a32ee748be2f76272a6908d83cffb2b12a422ce18b6fddfedd9,"A 35-year-old man is admitted following blunt head trauma with a CT showing several areas ofsmall intracerebral hemorrhage. He is intubated but agitated. His heart rate is 90 bpm, and his mean arterial pressure (MAP) is 85 mmHg. An intracranial pressure monitor shows an ICP of 26 mmHg. Which of the 
following is the next best step?",Hyperventilation to PCO2 of 25 to 30 mmHg,Administer mannitol.,. Place the patient in Trendelenburg position.,Begin vasopressortherapy.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""He has elevated ICP (26 mmHg) with adequate MAP (85 mmHg), so osmotic therapy with mannitol is appropriate to lower ICP. Hyperventilation is reserved as a temporizing measure for impending herniation; Trendelenburg worsens ICP; vasopressors are not indicated since MAP/CPP are acceptable.""
}",B,,0.86,"He has elevated ICP (26 mmHg) with adequate MAP (85 mmHg), so osmotic therapy with mannitol is appropriate to lower ICP. Hyperventilation is reserved as a temporizing measure for impending herniation; Trendelenburg worsens ICP; vasopressors are not indicated since MAP/CPP are acceptable."
133,119f23e556be37be01c79efcdccb1a0cbde25d18a18abe6317b662c0f1431089,"50)	Two weeks after a viral syndrome, a 2-year-old child develops bruising and generalized petechiae, more prominent over the legs. No hepatosplenomegaly or lymph node enlargement is noted. The examination is otherwise unremarkable. Laboratory testing shows the patient to have a normal hemoglobin, hematocrit, and white blood cell (WBC) count and differential. The platelet count is 15,000/μL. Which of the following is the most likely diagnosis?",Acute leukemia,Von Willebrand disease (vWD),Aplastic anemia,Thrombotic thrombocytopenic purpura,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""This presentation is classic for immune thrombocytopenic purpura (ITP): post-viral onset of isolated severe thrombocytopenia with normal Hb/WBC and no hepatosplenomegaly or lymphadenopathy. None of the options match isolated thrombocytopenia (vWD has normal platelets; leukemia/aplastic anemia/TTP would not have normal Hb/WBC and exam).""
}",null,NO_VALID_OPTION,0.86,This presentation is classic for immune thrombocytopenic purpura (ITP): post-viral onset of isolated severe thrombocytopenia with normal Hb/WBC and no hepatosplenomegaly or lymphadenopathy. None of the options match isolated thrombocytopenia (vWD has normal platelets; leukemia/aplastic anemia/TTP would not have normal Hb/WBC and exam).
134,c2e1eea0db2d2f595822d56d5b768e3af3fba3777d63fce3581f2d842ee1856d,"A woman undergoes a triple assessment for a left upper outer quadrant breast lump. The results of the clinical assessment show the lump to be 4.5 cm in diameter, with mobile lymph nodes on the same side and no evidence of distant metastases. Which of the following is her TNM classification?",T1N3M0,T2N1M0,T3N0M0,T2N3M1,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A 4.5 cm breast tumor is T2 (>2 cm to ≤5 cm). Mobile ipsilateral axillary lymph nodes correspond to N1. No distant metastases indicates M0. Thus, T2N1M0 fits best.""
}",B,,0.9,"A 4.5 cm breast tumor is T2 (>2 cm to ≤5 cm). Mobile ipsilateral axillary lymph nodes correspond to N1. No distant metastases indicates M0. Thus, T2N1M0 fits best."
135,19e22cfe57cc5f8824a2dab4b3a47a3a9273baf730906c8d649154a6b38dbf27,A 55-year-old man who has been working for many years in a quarry presents with difficulty breathing on physical activity and cough which has worsened over the past 3 months. There is associated weight loss. Chest X ray done shows bilateral reticulonodular opacities predominantly at the upper lobes. What is the most likely diagnosis?,Tuberculosis,Bronchogenic carcinoma,Idiopathic pulmonary fibrosis,Asbestosis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""Long-term quarry work with bilateral upper-lobe reticulonodular opacities is classic for silicosis, which is not among the options. Asbestosis is typically lower-lobe predominant, TB usually shows cavitation or a different pattern, and bronchogenic carcinoma would more likely present as a mass rather than diffuse reticulonodular changes.""
}",null,NO_VALID_OPTION,0.86,"Long-term quarry work with bilateral upper-lobe reticulonodular opacities is classic for silicosis, which is not among the options. Asbestosis is typically lower-lobe predominant, TB usually shows cavitation or a different pattern, and bronchogenic carcinoma would more likely present as a mass rather than diffuse reticulonodular changes."
136,8ecace11ac1b703d0297a6c6e9e371e0cd73954d394624f9d32e239d315b1fdf,"You see a 48-year old in the surgical ward who is due for an exploratory laparotomy. The anaesthetist tells you that a high dependency unit (HDU) bed has been booked for the patient owing to his comorbidities and will therefore require close monitoring after surgery. The anesthetist tells you that the patient falls under ASA 3. From the list below, choose the definition that best describes an ASA grading of 3.",A patient with severe systemic disease that is a constant threat to life,A patient with mild systemic disease,A moribund patient who is not expected to survive without an operation,A normal healthy patient,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""ASA III is a patient with severe systemic disease without a constant threat to life. Option A describes ASA IV; B describes ASA II; C describes ASA V; D describes ASA I. None of the provided options correctly defines ASA III.""
}",null,NO_VALID_OPTION,0.9,ASA III is a patient with severe systemic disease without a constant threat to life. Option A describes ASA IV; B describes ASA II; C describes ASA V; D describes ASA I. None of the provided options correctly defines ASA III.
137,b35ed145756eef4b810e5ef2232747375cd277c77cf0cbadd4c3fb51d2abae68,"Which of the following is true regarding sickle cell disease in pregnancy?
i Maintaining an sp 02 of at least 90% is required throughout pregnancy 
ii There is a lower risk of sickle cell crisis during the puerperium
iii Vaginal delivery is permissible",i only,C. Il and Ill only,iii only,"A. I, II and III","{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Vaginal delivery is acceptable in sickle cell disease unless obstetric indications dictate otherwise. The puerperium does not carry a lower risk of crisis; risks remain elevated. Oxygen saturation is typically targeted above 95% in pregnancy, so stating ≥90% as sufficient is not accurate.""
}",C,,0.78,"Vaginal delivery is acceptable in sickle cell disease unless obstetric indications dictate otherwise. The puerperium does not carry a lower risk of crisis; risks remain elevated. Oxygen saturation is typically targeted above 95% in pregnancy, so stating ≥90% as sufficient is not accurate."
138,dc47736e88acc694e8561dee76aea8baa5c58c09d95c3a798324b66208aa1505,"A 35-year-old previously healthy woman complains of a severe, excruciating headache and then has a transient loss of consciousness. There are no focal neurologic findings. Which of the following is the best next step in evaluation?",CT scan with contrast,Echocardiogram,Carotid angiogram,Holter monitor,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""Thunderclap headache with brief loss of consciousness suggests subarachnoid hemorrhage; the best initial test is a noncontrast head CT. CT with contrast is not appropriate initially and the other options do not address this presentation.""
}",null,NO_VALID_OPTION,0.86,Thunderclap headache with brief loss of consciousness suggests subarachnoid hemorrhage; the best initial test is a noncontrast head CT. CT with contrast is not appropriate initially and the other options do not address this presentation.
139,6f007229e14c88e297d0ec036ad6b23401179fac37b9adc538e7d386e31c003f,A 56-year-old man presents to the Emergency Unit with central chest pain which lasted for 15 minutes while playing tennis. He has two similar episodes over the past three months. The first episode was while he was taking a walk and the second episode while he was on the treadmill in the gym. He is a hypertensive with well controlled blood pressures and has a past history of smoking. ECG done showed left ventricular hypertrophy and T wave inversion in leads V 5 and V 6. Troponins done were normal. What diagnosis best fits with the clinical scenario?,Non ST elevation myocardial infarction,Unstable angina,Non cardiac chest pain,Stable angina,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.88,
  ""rationale"": ""Chest pain is predictably exertional over months without rest pain or crescendo features, consistent with stable angina. Normal troponins rule out NSTEMI, and the ECG changes can be explained by LVH strain. Non-cardiac pain is unlikely given classic exertional pattern.""
}",D,,0.88,"Chest pain is predictably exertional over months without rest pain or crescendo features, consistent with stable angina. Normal troponins rule out NSTEMI, and the ECG changes can be explained by LVH strain. Non-cardiac pain is unlikely given classic exertional pattern."
140,e23937af1c9ed9d9e191313a520eef15efb13453a86f1e10da7c922ba394eec2,24 year old man presented with sudden onset shortness of breath while watching television. Examination of the chest showed reduced expansion on the left with hyper-resonant percussion notes and reduced breath sounds on the same side. What is the most likely diagnosis consistent with the chest findings on the left?,Pulmonary fibrosis,Pneumonia,Upper airway obstruction,Atelectasis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Unilateral reduced expansion with hyper-resonance and decreased breath sounds after sudden dyspnea is classic for a pneumothorax, which is not listed. The provided options (fibrosis, pneumonia, upper airway obstruction, atelectasis) would not produce unilateral hyper-resonance.""
}",null,NO_VALID_OPTION,0.9,"Unilateral reduced expansion with hyper-resonance and decreased breath sounds after sudden dyspnea is classic for a pneumothorax, which is not listed. The provided options (fibrosis, pneumonia, upper airway obstruction, atelectasis) would not produce unilateral hyper-resonance."
141,7535dd19354496158072c59d8557a2544fd82a8e1724692e8a8687cdf255949a,A 15-month old unimmunized child presents with persistent cough of a week duration. It is associated with occasional loud inspiratory noise and vomiting after episodes of cough. Which of the following additional features should be searched for?,Severe conjunctivitis,Encephalitis,Morbilliform rash,Loud stridor,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.7,
  ""rationale"": ""The presentation suggests pertussis (paroxysmal cough, inspiratory whoop, post-tussive emesis). Typical associated features include apnea, cyanosis, lymphocytosis, and subconjunctival hemorrhages, none of which are listed. The options given point to measles, encephalitis, or croup, which do not fit this vignette.""
}",null,NO_VALID_OPTION,0.7,"The presentation suggests pertussis (paroxysmal cough, inspiratory whoop, post-tussive emesis). Typical associated features include apnea, cyanosis, lymphocytosis, and subconjunctival hemorrhages, none of which are listed. The options given point to measles, encephalitis, or croup, which do not fit this vignette."
142,7c73e2081f88c8d16140d6bc4b3d5a9160c509805a8bc96b0c6c602a752b823a,"A 27-year-old man is admitted with weight loss and headaches for 3 weeks. Upon evaluation, he was found to have cryptococcal meningitis and started amphotericin B. Two days later. Urea and creatinine are requested. Which of the following is a finding of concern",Hyponatremia,Hypomagnesemia,Hypokalemia,Hypochloremia,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Amphotericin B commonly causes nephrotoxicity with renal tubular wasting of electrolytes, especially potassium and magnesium. Hypokalemia is a frequent and clinically significant adverse effect that should be monitored closely.""
}",C,,0.78,"Amphotericin B commonly causes nephrotoxicity with renal tubular wasting of electrolytes, especially potassium and magnesium. Hypokalemia is a frequent and clinically significant adverse effect that should be monitored closely."
143,453a28b62c177dcebb2d26e2d1aa7d2e73d7e040b77173968c9db4186b62073c,"A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. An ultrasound shows a 'snowstorm appearance. She passes grape-like vesicles through the vagina. She subsequently has a surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi and no fetal tissue. She is followed up with serum beta human chorionic gonadotrophin (beta h CG) levels. There was an initial fall but it started to rise gradually (10,000 units/m L) at 3 months' follow-up. Her CT scan chest, abdomen and pelvis are normal except localized thickened vascular area in the posterior wall of uterus. What is the likely diagnosis?",Gestational choriocarcinoma,Non-invasive mole,Non-gestational choriocarcinoma,Persistent trophoblastic disease,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.88,
  ""rationale"": ""After evacuation of a complete mole, a secondary rise in β-hCG at 3 months with a focal vascular uterine lesion indicates gestational trophoblastic neoplasia, i.e., persistent trophoblastic disease (likely an invasive mole confined to the uterus). Choriocarcinoma is not confirmed and non-gestational choriocarcinoma is unlikely in this context. A non-invasive mole would not show rising β-hCG after evacuation.""
}",D,,0.88,"After evacuation of a complete mole, a secondary rise in β-hCG at 3 months with a focal vascular uterine lesion indicates gestational trophoblastic neoplasia, i.e., persistent trophoblastic disease (likely an invasive mole confined to the uterus). Choriocarcinoma is not confirmed and non-gestational choriocarcinoma is unlikely in this context. A non-invasive mole would not show rising β-hCG after evacuation."
144,70a72ab00c1779d9df9334f07a53b015bd53e8f486adb2466857612e8af29fa5,"A general surgeon contacts you regarding preoperative clearance for an otherwise healthy 42-year-old scheduled for an appendectomy. The patient has no history of excessive bleeding, no family history of bleeding disorders, and is on no medications. He inquires about the need for coagulation studies, which have not been performed. Which of the following is a correct response to this inquiry?",A prothrombin time (PT) and partial thromboplastin time (PTT) must be performed before surgery,A bleeding time is sufficient for assessing the risk of bleeding,A normal PT and PTT within the last year is sufficient to clear this patient for surgery,No further testing is necessary to clear this patient for surgery,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In an otherwise healthy patient with no personal or family history of bleeding and no anticoagulant or antiplatelet use, routine coagulation testing (PT/aPTT or bleeding time) is not indicated. Preoperative clearance relies on history and exam; testing should be reserved for those with risk factors or suggestive history.""
}",D,,0.9,"In an otherwise healthy patient with no personal or family history of bleeding and no anticoagulant or antiplatelet use, routine coagulation testing (PT/aPTT or bleeding time) is not indicated. Preoperative clearance relies on history and exam; testing should be reserved for those with risk factors or suggestive history."
145,cdb145d0926ee2ce9ab47552405d83130f3bb1f57c12dedde100d6ad928cddc8,"Aisha, a 17-year-old girl presents with a 3-day history of bilateral itching, burning, crusting, and matting of her eyelids, which worsens when she awakens in the morning. The patient has no prior history of a similar event. On physical exam, there is crusting of the eyelashes at the bases, erythema of the eyelids, clear conjunctiva, and cornea. There are small ulcers on the eyelid margins. The meibomian glands appear normal. Which of the following is not first-line treatment?",Erythromycin ophthalmic ointment,Warm compresses and lid margin scrubs with a cotton swab dipped in diluted baby shampoo,,Avoidance of eye makeup,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Findings are consistent with anterior blepharitis; first-line care includes lid hygiene with warm compresses and scrubs, topical erythromycin ointment, and avoiding eye makeup. “nan” is not a treatment and therefore not first-line.""
}",C,,0.92,"Findings are consistent with anterior blepharitis; first-line care includes lid hygiene with warm compresses and scrubs, topical erythromycin ointment, and avoiding eye makeup. “nan” is not a treatment and therefore not first-line."
146,c6ff982185d158ea1b12976fa1c007e3d0f7105a4139ebadcb3ea9a4ac69b63f,"9)	A 12-month-old boy comes to the emergency department with a 3-day history of intractable
vomiting and watery diarrhea. His mother reports decreased urine output for the past 24 hours.
His heart rate is 180 beats/min, and his blood pressure is 85/40 mmHg. He is lethargic but
responds to stimulation. His mucous membranes are very dry, his skin turgor is decreased, and
his capillary refill is 3 seconds. The remainder of his physical examination findings are
unremarkable.
Of the following, the laboratory data that are MOST consistent with this patient's clinical
presentation are",Serum Sodium: Normal; Serum Osmolality: Normal; Urine Sodium: Low; Urine Osmolality: Low,. Serum Sodium: High; Serum Osmolality: High; Urine Sodium: Low; Urine Osmolality: Low,Serum Sodium: Low; Serum Osmolality: Normal; Urine Sodium: High; Urine Osmolality: High,Serum Sodium: Low; Serum Osmolality: Low; Urine Sodium: High; Urine Osmolality: Hig,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.7,
  ""rationale"": ""Severe hypovolemic dehydration from gastroenteritis should show high serum sodium and osmolality with low urine sodium and high urine osmolality. None of the provided options include this appropriate combination.""
}",null,NO_VALID_OPTION,0.7,Severe hypovolemic dehydration from gastroenteritis should show high serum sodium and osmolality with low urine sodium and high urine osmolality. None of the provided options include this appropriate combination.
147,adec472ffd518d58c89d269225550d840bf7900a2af22542c7996471c1f47e3e,"Beer drinkers have poor dietary intake of protein and electrolytes and consume large volumes of beer, which may exceed renal excretory capacity and result in hyponatremia. This is referred to as?




 
",Beer syndrome,Beer flush,Beer potomania,Beer psychosis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Hyponatremia from large beer intake with low dietary solute is classically called beer potomania. Low solute intake limits free water excretion, leading to dilutional hyponatremia.""
}",C,,0.95,"Hyponatremia from large beer intake with low dietary solute is classically called beer potomania. Low solute intake limits free water excretion, leading to dilutional hyponatremia."
148,cf972146b7dfe39d51ddf44874de15f1402d25abbb1b5b704566df862425225f,"A 30-year-old woman who is 18 weeks pregnant reported with right sided abdominal pain and tenderness. She had a low-grade fever, anorexia and one episode of bilious vomiting. Which of the following is the most likely diagnosis",b.	Acute pancreatitis,c.	Acute gastritis,e.	Diverticulitis,a.	Acute cholecystitis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Right-sided (likely RUQ) pain with fever, anorexia, and bilious vomiting in a pregnant woman is most consistent with acute cholecystitis, which is common in pregnancy due to gallstones and biliary stasis. Pancreatitis usually presents with severe epigastric pain radiating to the back, gastritis is typically epigastric without fever, and diverticulitis usually causes LLQ pain.""
}",D,,0.82,"Right-sided (likely RUQ) pain with fever, anorexia, and bilious vomiting in a pregnant woman is most consistent with acute cholecystitis, which is common in pregnancy due to gallstones and biliary stasis. Pancreatitis usually presents with severe epigastric pain radiating to the back, gastritis is typically epigastric without fever, and diverticulitis usually causes LLQ pain."
149,9064e50eb618891318fd6de08a2a1aade9410591e4f9a75fce16458a06ad0eac,"24)	Upon entering your examination room, you find a father who is visibly upset. He has brought his 1-month-old and 2-year-old daughters to see you today because his wife was recently diagnosed with tuberculosis. As you question him further, he tells you that his wife's physician told him that his wife's chest radiograph was abnormal and she was ""smear-positive."" He hands you results from the health department stating that he and his daughters all had negative skin tests and chest radiographs. His wife is at the health department today to start medicines against tuberculosis, and he wants to know if there is anything that should be done for the children. Of the following, the MOST appropriate treatment is to",administer the bacille Calmette-Guérin vaccine,repeat the skin test in 1 month,remove the children from the home for 3 months,provide reassurance,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.64,
  ""rationale"": ""Household contacts of a smear-positive TB case can have an initially negative skin test during the window period and should be retested; BCG is not indicated, removal from home is unnecessary, and simple reassurance is inappropriate. (In practice, young children would also receive window prophylaxis, but among the given options, repeating the test is the most appropriate.)""
}",B,,0.64,"Household contacts of a smear-positive TB case can have an initially negative skin test during the window period and should be retested; BCG is not indicated, removal from home is unnecessary, and simple reassurance is inappropriate. (In practice, young children would also receive window prophylaxis, but among the given options, repeating the test is the most appropriate.)"
150,9cc5ef2bb982e980edacc673d93ab4e9ec3a18495f26c0fc42d7ee7e7a8ad438,A 3 month old male infant developed otitis media for which he was given a course of co-trimoxazole. A few days later he developed extensive peeling of the skin; there was no mucosal lesion and the baby was not toxic. The most likely diagnosis is?,Toxic Epidermal Necrolysis,Staphylococcal scalded skin syndrome,Infantile pemphigus,Stevens Johnson Syndrome,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In an infant with extensive superficial desquamation, no mucosal involvement, and non-toxic appearance, staphylococcal scalded skin syndrome is most likely. SJS/TEN typically feature prominent mucosal lesions and significant systemic illness, which are absent here. Infantile pemphigus is rare and usually involves mucosa.""
}",B,,0.9,"In an infant with extensive superficial desquamation, no mucosal involvement, and non-toxic appearance, staphylococcal scalded skin syndrome is most likely. SJS/TEN typically feature prominent mucosal lesions and significant systemic illness, which are absent here. Infantile pemphigus is rare and usually involves mucosa."
151,0e1e0585ddba4593af322a576e186045a35529b68b0066969f74f6ba7c15135d,A 36-year-old HIV-positive woman on highly active anti-retroviral therapy (HAART) comes to see you after a positive pregnancy test. Which one of the following statements is not true with regard to her management?,Screening for genital infections at booking and at 28 weeks' gestation.,Screening for Hepatitis C should be performed at booking.,Advise her to continue to take HAART throughout the pregnancy and postpartum.,Avoidance of breastfeeding reduces the risk of mother to child transmission.,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.6,
  ""rationale"": ""All listed statements align with standard management of HIV in pregnancy, including STI re-screening in the third trimester, hepatitis C screening at booking, continuation of ART, and avoidance of breastfeeding to reduce transmission risk. None appears false.""
}",null,NO_VALID_OPTION,0.6,"All listed statements align with standard management of HIV in pregnancy, including STI re-screening in the third trimester, hepatitis C screening at booking, continuation of ART, and avoidance of breastfeeding to reduce transmission risk. None appears false."
152,654a036cd633ca2659793c28678b628cf1c3b824e372ec59e74662da00ebd2e2,A 62-year-old man who smokes 30 cigarettes a day is brought to the hospital on account of increasing confusion and drowsiness over the past 6 days. His wife mentioned he also has a 3-month history of cough and weight loss. He has decreased breath sounds on the left and Chest X ray done showed a hilar mass suspiscious for lung malignancy. His blood tests was significant for hyponatraemia of 122 mmol/L . What is the most probable cause of his symptoms?,Adenocarcinoma,Mesothelioma,Bronchial carcinoid,Squamous cell cancer,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""Severe hyponatremia in a heavy smoker with a hilar mass is most classically due to SIADH from small cell lung carcinoma, which isn’t listed. The other options are not typical causes of SIADH.""
}",null,NO_VALID_OPTION,0.85,"Severe hyponatremia in a heavy smoker with a hilar mass is most classically due to SIADH from small cell lung carcinoma, which isn’t listed. The other options are not typical causes of SIADH."
153,6e5b28107c63ad61f98c8ef134f3e414438df3f3f3a1da3eac145c9f52317bfa,A 72-year-old man presents with intermittent dysphagia to both solids and liquids over the past 8 months. He experiences retrosternal pain which is relieved by regurgitating food. He has had one episode of pneumonia over the past year. There is mild epigastric tenderness on palpation. A barium swallow done showed dilated oesophagus with a bird’s beak appearance. What is the most likely diagnosis?,Oesophageal carcinoma,Eosinophilic oesophagitis,Zenker’s diverticulum,Oesophageal spasms,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The vignette and barium swallow (dilated esophagus with bird’s beak) are classic for achalasia, which is not among the options. None of the listed choices match the hallmark imaging and symptom pattern of achalasia.""
}",null,NO_VALID_OPTION,0.9,"The vignette and barium swallow (dilated esophagus with bird’s beak) are classic for achalasia, which is not among the options. None of the listed choices match the hallmark imaging and symptom pattern of achalasia."
154,4ad6efb8963c3d27c18a9738b9130b82b6c04740aba02afb598d70e12c423911,"A 16 year old boy presented with asymptomatic, multiple , erythematous, annulare lesions with acollarette of scales at the periphery of the lesions present on the trunk. The most likely diagnosis is?",Pityriasis versicolor,tinea versicolor,Pityrias rurba pilaris,Pityriasis alba,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""The described trunk lesions with a peripheral collarette of scale are classic for pityriasis rosea, which is not among the options. Tinea/pityriasis versicolor typically presents as hypopigmented or hyperpigmented macules with fine scale, not annular collarette lesions; pityriasis rubra pilaris and pityriasis alba are also inconsistent with this presentation.""
}",null,NO_VALID_OPTION,0.85,"The described trunk lesions with a peripheral collarette of scale are classic for pityriasis rosea, which is not among the options. Tinea/pityriasis versicolor typically presents as hypopigmented or hyperpigmented macules with fine scale, not annular collarette lesions; pityriasis rubra pilaris and pityriasis alba are also inconsistent with this presentation."
155,25df01f16e1fa13192450b0afab12ae9f0970bf142de3e1ae67572dd8bbf364c,"In transtentorial herniation, there may be lateral displacement of the midbrain which may compress the opposite cerebral peduncle leading to a Babinski response and hemiparesis contralateral to the original hemiparesis. This phenomenon is known as?

 
 


",Uhthoff’s Phenomenon,Elsberg Phenomenon,Bells phenomenon,Monroe-Kellie doctrine,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.7,
  ""rationale"": ""The described false-localizing sign in transtentorial herniation is Kernohan’s notch phenomenon, which is not among the provided options. Uhthoff’s, Bell’s, and the Monro–Kellie doctrine refer to different conditions/signs.""
}",null,NO_VALID_OPTION,0.7,"The described false-localizing sign in transtentorial herniation is Kernohan’s notch phenomenon, which is not among the provided options. Uhthoff’s, Bell’s, and the Monro–Kellie doctrine refer to different conditions/signs."
156,586d62e76745b3f0496ccf8387f1033f77ed7c095234b4b8cc89d41d7bfadc3d,"A 45-year-old white female smoker is admitted to the hospital for observation after presenting to the emergency department with vague chest pain. There is no past history of cardiac disease, diabetes, hypertension, or hyperlipidemia. Later that night while in bed she has a recurrence of pain, at which time cardiac monitoring shows a transient elevation of precordial ST segments. The pain is promptly relieved by sublingual nitroglycerin. Physical exam is unremarkable. Which of the following is the best follow up management plan?",Echocardiography and anti-inflammatory therapy,EGD and proton pump inhibitor therapy,Exercise stress testing; treatment depending on results,Coronary angiography; likely treatment with nitrates and calcium channel blockers,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Rest pain with transient ST elevation relieved by nitroglycerin in a smoker is classic for vasospastic (Prinzmetal) angina. Coronary angiography is indicated to assess for obstructive disease, and treatment is with nitrates and calcium channel blockers.""
}",D,,0.9,"Rest pain with transient ST elevation relieved by nitroglycerin in a smoker is classic for vasospastic (Prinzmetal) angina. Coronary angiography is indicated to assess for obstructive disease, and treatment is with nitrates and calcium channel blockers."
