row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
128,38a90612e1453191fd29a4258cdd1a0a50df946f58006e5560d0dcbf001a9917,A woman presents at 28 weeks gestation reporting vaginal bleeding. The bleeding occurred 2 hours ago and was bright red. There was no associated abdominal pain and no previous episode of bleeding. Previous ultrasound scan was normal. Examination revealed no abnormality except speculum examination that revealed a reddened area around the external cervical os with an inflammatory appearance and a small amount of contact bleeding. The most likely diagnosis is,Vasa praevia,Placenta praevia,Cervical cancer,Abruptio placenta,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Placenta praevia is a likely cause of painless vaginal bleeding in the third trimester. The normal previous ultrasound does not rule out a low-lying placenta that may have developed or been missed. The inflammatory appearance of the cervix could be unrelated or coincidental.""
}",B,,0.7,Placenta praevia is a likely cause of painless vaginal bleeding in the third trimester. The normal previous ultrasound does not rule out a low-lying placenta that may have developed or been missed. The inflammatory appearance of the cervix could be unrelated or coincidental.
129,2e91da61601e7f82de4605f374cb62177d3c32ee8c0a0064b99e1212447fc370,"A 65-year-old being managed for heart failure with reduced ejection fraction has a NYHA class of III despite being on optimal doses of bisoprolol, sacubitril/valsartan, dapagliflozin, eplerenone and furosemide. ECG done shows a left bundle branch block and QRS duration of 182 ms. What is the appropriate next step in her management?",Add Ivabradine,Add Spironolactone,Cardiac resynchronization therapy,Implantable cardioverter-defibrillator,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Cardiac resynchronization therapy (CRT) is indicated for heart failure patients with NYHA class III, reduced ejection fraction, and left bundle branch block with QRS duration >150 ms despite optimal medical therapy. This patient meets all criteria for CRT to improve symptoms and outcomes.""
}",C,,0.9,"Cardiac resynchronization therapy (CRT) is indicated for heart failure patients with NYHA class III, reduced ejection fraction, and left bundle branch block with QRS duration >150 ms despite optimal medical therapy. This patient meets all criteria for CRT to improve symptoms and outcomes."
130,e7d6c62d3cd2455962af9c8cf7684b3af5a876d6d7505cd24e9fc4589cf64430,"Tuberculosis can be treated by
a. 4 months of Isoniazid and Rifampicin; 2 months of ethambutol, Isoniazid, rifampicin and pyrazinamide
b. 2 months of Isoniazide, Rifampicin, ethambutol and Pyrazinemide; 4 months of Ethambutol and pyrazinamide
c. 2 months of Pyrazinemide , ethambutol; 4 months of Rifampicine, ISoniazied and pyrazinamide
d. 2 months of Rifampicin, Isoniazide, Pyrazinemide and Ethambutol; 4 months of Rifampicin and Isoniazide.
e. 4 months of Rifampicin , Ethambutol 4 months of Isoniazid, pyrazinamide, ethambutol and rifampicin.","4months of Isoniazid and Rifampicin; 2 months of ethambutol, Isoniazid, rifampicin and pyrazinamide","2months of Isoniazide, Rifampicin, ethambutol and Pyrazinemide; 4 months of Ethambutol and pyrazinamide","2months of Pyrazinemide , ethambutol; 4 months of Rifampicine, ISoniazied  and pyrazinamide","2 months of Rifampicin, Isoniazide, Pyrazinemide and Ethambutol; 4 months of Rifampicin and Isoniazide.","{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Option D reflects the standard first-line treatment regimen for tuberculosis, which includes a 2-month intensive phase with four drugs (Rifampicin, Isoniazid, Pyrazinamide, and Ethambutol) followed by a 4-month continuation phase with Rifampicin and Isoniazid. This aligns with WHO and CDC guidelines for drug-susceptible TB.""
}",D,,0.9,"Option D reflects the standard first-line treatment regimen for tuberculosis, which includes a 2-month intensive phase with four drugs (Rifampicin, Isoniazid, Pyrazinamide, and Ethambutol) followed by a 4-month continuation phase with Rifampicin and Isoniazid. This aligns with WHO and CDC guidelines for drug-susceptible TB."
131,7d9870211d5643fc14e3f4e9dfb0fc6005af8dae839aac0ec3da2afb207af167,"A 42-year-old bus driver with diet-controlled diabetes complains of generalised weakness which appears to be worse in the evenings. She often complains of double vision and her husband and friends report that her eyelids sometimes appear to be drooping. Her symptoms are generally worse after a few hours of working. She reports smoking 10 cigarettes a day for the past 25 years and drinks three to four pints of beer most weekends. Examination of the limbs demonstrates generalised weakness, which is greater proximally. There is no sensory deficit. What is the most likely diagnosis?",Motor neuron disease,Dermatomyositis,Stroke,Parkinson’s disease,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The symptoms described, such as generalized weakness worse in the evenings, double vision, and eyelid drooping, suggest a neuromuscular condition like myasthenia gravis, which is not listed among the options. None of the provided choices (Motor neuron disease, Dermatomyositis, Stroke, or Parkinson’s disease) adequately explain the pattern of symptoms, especially the diurnal variation and ocular involvement.""
}",null,NO_VALID_OPTION,0.0,"The symptoms described, such as generalized weakness worse in the evenings, double vision, and eyelid drooping, suggest a neuromuscular condition like myasthenia gravis, which is not listed among the options. None of the provided choices (Motor neuron disease, Dermatomyositis, Stroke, or Parkinson’s disease) adequately explain the pattern of symptoms, especially the diurnal variation and ocular involvement."
132,62794deedbfb0a32ee748be2f76272a6908d83cffb2b12a422ce18b6fddfedd9,"A 35-year-old man is admitted following blunt head trauma with a CT showing several areas ofsmall intracerebral hemorrhage. He is intubated but agitated. His heart rate is 90 bpm, and his mean arterial pressure (MAP) is 85 mmHg. An intracranial pressure monitor shows an ICP of 26 mmHg. Which of the 
following is the next best step?",Hyperventilation to PCO2 of 25 to 30 mmHg,Administer mannitol.,. Place the patient in Trendelenburg position.,Begin vasopressortherapy.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Administering mannitol is the next best step to reduce intracranial pressure (ICP) in this patient with an ICP of 26 mmHg. Mannitol acts as an osmotic diuretic to decrease brain swelling. This choice prioritizes immediate ICP reduction over other options which may not directly or safely address the elevated ICP.""
}",B,,0.8,Administering mannitol is the next best step to reduce intracranial pressure (ICP) in this patient with an ICP of 26 mmHg. Mannitol acts as an osmotic diuretic to decrease brain swelling. This choice prioritizes immediate ICP reduction over other options which may not directly or safely address the elevated ICP.
133,119f23e556be37be01c79efcdccb1a0cbde25d18a18abe6317b662c0f1431089,"50)	Two weeks after a viral syndrome, a 2-year-old child develops bruising and generalized petechiae, more prominent over the legs. No hepatosplenomegaly or lymph node enlargement is noted. The examination is otherwise unremarkable. Laboratory testing shows the patient to have a normal hemoglobin, hematocrit, and white blood cell (WBC) count and differential. The platelet count is 15,000/μL. Which of the following is the most likely diagnosis?",Acute leukemia,Von Willebrand disease (vWD),Aplastic anemia,Thrombotic thrombocytopenic purpura,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The presentation suggests idiopathic thrombocytopenic purpura (ITP) following a viral illness, but it is not listed among the options. The provided choices do not fully align with the clinical picture of isolated thrombocytopenia without other systemic signs. Further history or diagnostic tests are needed to confirm the diagnosis or rule out other causes.""
}",null,INSUFFICIENT_INFO,0.3,"The presentation suggests idiopathic thrombocytopenic purpura (ITP) following a viral illness, but it is not listed among the options. The provided choices do not fully align with the clinical picture of isolated thrombocytopenia without other systemic signs. Further history or diagnostic tests are needed to confirm the diagnosis or rule out other causes."
134,c2e1eea0db2d2f595822d56d5b768e3af3fba3777d63fce3581f2d842ee1856d,"A woman undergoes a triple assessment for a left upper outer quadrant breast lump. The results of the clinical assessment show the lump to be 4.5 cm in diameter, with mobile lymph nodes on the same side and no evidence of distant metastases. Which of the following is her TNM classification?",T1N3M0,T2N1M0,T3N0M0,T2N3M1,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A 4.5 cm lump classifies as T2 (tumor size 2-5 cm). The presence of mobile lymph nodes on the same side suggests N1 (metastasis to movable ipsilateral level I, II axillary lymph nodes). No distant metastases indicate M0.""
}",B,,0.9,"A 4.5 cm lump classifies as T2 (tumor size 2-5 cm). The presence of mobile lymph nodes on the same side suggests N1 (metastasis to movable ipsilateral level I, II axillary lymph nodes). No distant metastases indicate M0."
135,19e22cfe57cc5f8824a2dab4b3a47a3a9273baf730906c8d649154a6b38dbf27,A 55-year-old man who has been working for many years in a quarry presents with difficulty breathing on physical activity and cough which has worsened over the past 3 months. There is associated weight loss. Chest X ray done shows bilateral reticulonodular opacities predominantly at the upper lobes. What is the most likely diagnosis?,Tuberculosis,Bronchogenic carcinoma,Idiopathic pulmonary fibrosis,Asbestosis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""The patient's history of working in a quarry suggests exposure to silica dust, which can lead to silicosis, often mimicking tuberculosis on imaging. The upper lobe predominance of reticulonodular opacities and symptoms like cough, dyspnea, and weight loss align more with tuberculosis, especially considering potential reactivation in this setting. However, silicosis or other occupational lung diseases cannot be fully ruled out without further testing.""
}",A,,0.7,"The patient's history of working in a quarry suggests exposure to silica dust, which can lead to silicosis, often mimicking tuberculosis on imaging. The upper lobe predominance of reticulonodular opacities and symptoms like cough, dyspnea, and weight loss align more with tuberculosis, especially considering potential reactivation in this setting. However, silicosis or other occupational lung diseases cannot be fully ruled out without further testing."
136,8ecace11ac1b703d0297a6c6e9e371e0cd73954d394624f9d32e239d315b1fdf,"You see a 48-year old in the surgical ward who is due for an exploratory laparotomy. The anaesthetist tells you that a high dependency unit (HDU) bed has been booked for the patient owing to his comorbidities and will therefore require close monitoring after surgery. The anesthetist tells you that the patient falls under ASA 3. From the list below, choose the definition that best describes an ASA grading of 3.",A patient with severe systemic disease that is a constant threat to life,A patient with mild systemic disease,A moribund patient who is not expected to survive without an operation,A normal healthy patient,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The correct definition for ASA 3 is a patient with severe systemic disease that limits activity but is not incapacitating. None of the provided options accurately reflect this definition. Therefore, I cannot select an answer from the given choices.""
}",null,NO_VALID_OPTION,0.0,"The correct definition for ASA 3 is a patient with severe systemic disease that limits activity but is not incapacitating. None of the provided options accurately reflect this definition. Therefore, I cannot select an answer from the given choices."
137,b35ed145756eef4b810e5ef2232747375cd277c77cf0cbadd4c3fb51d2abae68,"Which of the following is true regarding sickle cell disease in pregnancy?
i Maintaining an sp 02 of at least 90% is required throughout pregnancy 
ii There is a lower risk of sickle cell crisis during the puerperium
iii Vaginal delivery is permissible",i only,C. Il and Ill only,iii only,"A. I, II and III","{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Vaginal delivery is often permissible in sickle cell disease with proper management. Maintaining SpO2 at 90% is not a specific guideline for pregnancy in sickle cell disease, and the risk of crisis is not lower during the puerperium.""
}",C,,0.8,"Vaginal delivery is often permissible in sickle cell disease with proper management. Maintaining SpO2 at 90% is not a specific guideline for pregnancy in sickle cell disease, and the risk of crisis is not lower during the puerperium."
138,dc47736e88acc694e8561dee76aea8baa5c58c09d95c3a798324b66208aa1505,"A 35-year-old previously healthy woman complains of a severe, excruciating headache and then has a transient loss of consciousness. There are no focal neurologic findings. Which of the following is the best next step in evaluation?",CT scan with contrast,Echocardiogram,Carotid angiogram,Holter monitor,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A CT scan with contrast is the best next step to evaluate for a possible subarachnoid hemorrhage, which is a critical diagnosis to consider in a patient with a sudden, severe headache and transient loss of consciousness. This imaging can quickly identify acute bleeding or other structural causes.""
}",A,,0.9,"A CT scan with contrast is the best next step to evaluate for a possible subarachnoid hemorrhage, which is a critical diagnosis to consider in a patient with a sudden, severe headache and transient loss of consciousness. This imaging can quickly identify acute bleeding or other structural causes."
139,6f007229e14c88e297d0ec036ad6b23401179fac37b9adc538e7d386e31c003f,A 56-year-old man presents to the Emergency Unit with central chest pain which lasted for 15 minutes while playing tennis. He has two similar episodes over the past three months. The first episode was while he was taking a walk and the second episode while he was on the treadmill in the gym. He is a hypertensive with well controlled blood pressures and has a past history of smoking. ECG done showed left ventricular hypertrophy and T wave inversion in leads V 5 and V 6. Troponins done were normal. What diagnosis best fits with the clinical scenario?,Non ST elevation myocardial infarction,Unstable angina,Non cardiac chest pain,Stable angina,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient has episodic chest pain related to exertion, with a history of hypertension and smoking, suggesting a cardiac origin. Normal troponins rule out myocardial infarction, and the pattern of pain with exertion over months points to unstable angina rather than stable angina due to the increasing frequency or severity.""
}",B,,0.8,"The patient has episodic chest pain related to exertion, with a history of hypertension and smoking, suggesting a cardiac origin. Normal troponins rule out myocardial infarction, and the pattern of pain with exertion over months points to unstable angina rather than stable angina due to the increasing frequency or severity."
140,e23937af1c9ed9d9e191313a520eef15efb13453a86f1e10da7c922ba394eec2,24 year old man presented with sudden onset shortness of breath while watching television. Examination of the chest showed reduced expansion on the left with hyper-resonant percussion notes and reduced breath sounds on the same side. What is the most likely diagnosis consistent with the chest findings on the left?,Pulmonary fibrosis,Pneumonia,Upper airway obstruction,Atelectasis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The clinical findings suggest a pneumothorax, with reduced expansion, hyper-resonance, and decreased breath sounds on the left side. However, pneumothorax is not listed among the provided options. None of the given choices (A-D) align with these classic signs.""
}",null,NO_VALID_OPTION,0.0,"The clinical findings suggest a pneumothorax, with reduced expansion, hyper-resonance, and decreased breath sounds on the left side. However, pneumothorax is not listed among the provided options. None of the given choices (A-D) align with these classic signs."
141,7535dd19354496158072c59d8557a2544fd82a8e1724692e8a8687cdf255949a,A 15-month old unimmunized child presents with persistent cough of a week duration. It is associated with occasional loud inspiratory noise and vomiting after episodes of cough. Which of the following additional features should be searched for?,Severe conjunctivitis,Encephalitis,Morbilliform rash,Loud stridor,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The symptoms suggest possible pertussis due to the persistent cough and inspiratory noise, but the options provided do not directly align with typical pertussis complications or confirmatory signs. Further clinical history or diagnostic tests are needed to confirm the diagnosis and identify associated features.""
}",null,INSUFFICIENT_INFO,0.3,"The symptoms suggest possible pertussis due to the persistent cough and inspiratory noise, but the options provided do not directly align with typical pertussis complications or confirmatory signs. Further clinical history or diagnostic tests are needed to confirm the diagnosis and identify associated features."
142,7c73e2081f88c8d16140d6bc4b3d5a9160c509805a8bc96b0c6c602a752b823a,"A 27-year-old man is admitted with weight loss and headaches for 3 weeks. Upon evaluation, he was found to have cryptococcal meningitis and started amphotericin B. Two days later. Urea and creatinine are requested. Which of the following is a finding of concern",Hyponatremia,Hypomagnesemia,Hypokalemia,Hypochloremia,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Amphotericin B is known to cause renal toxicity, often leading to hypokalemia due to increased potassium excretion. This is a common and concerning side effect that requires monitoring and correction. Other electrolyte disturbances may occur but are less directly associated with amphotericin B.""
}",C,,0.9,"Amphotericin B is known to cause renal toxicity, often leading to hypokalemia due to increased potassium excretion. This is a common and concerning side effect that requires monitoring and correction. Other electrolyte disturbances may occur but are less directly associated with amphotericin B."
143,453a28b62c177dcebb2d26e2d1aa7d2e73d7e040b77173968c9db4186b62073c,"A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. An ultrasound shows a 'snowstorm appearance. She passes grape-like vesicles through the vagina. She subsequently has a surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi and no fetal tissue. She is followed up with serum beta human chorionic gonadotrophin (beta h CG) levels. There was an initial fall but it started to rise gradually (10,000 units/m L) at 3 months' follow-up. Her CT scan chest, abdomen and pelvis are normal except localized thickened vascular area in the posterior wall of uterus. What is the likely diagnosis?",Gestational choriocarcinoma,Non-invasive mole,Non-gestational choriocarcinoma,Persistent trophoblastic disease,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of grape-like vesicles, 'snowstorm' ultrasound, and hydropic villi suggests a molar pregnancy. The rising beta hCG levels post-evacuation and localized uterine changes indicate likely progression to gestational choriocarcinoma.""
}",A,,0.9,"The clinical presentation of grape-like vesicles, 'snowstorm' ultrasound, and hydropic villi suggests a molar pregnancy. The rising beta hCG levels post-evacuation and localized uterine changes indicate likely progression to gestational choriocarcinoma."
144,70a72ab00c1779d9df9334f07a53b015bd53e8f486adb2466857612e8af29fa5,"A general surgeon contacts you regarding preoperative clearance for an otherwise healthy 42-year-old scheduled for an appendectomy. The patient has no history of excessive bleeding, no family history of bleeding disorders, and is on no medications. He inquires about the need for coagulation studies, which have not been performed. Which of the following is a correct response to this inquiry?",A prothrombin time (PT) and partial thromboplastin time (PTT) must be performed before surgery,A bleeding time is sufficient for assessing the risk of bleeding,A normal PT and PTT within the last year is sufficient to clear this patient for surgery,No further testing is necessary to clear this patient for surgery,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In an otherwise healthy patient with no history of bleeding disorders or relevant family history, and not on medications affecting coagulation, routine preoperative coagulation studies are not indicated. Guidelines support proceeding with surgery without testing in such cases.""
}",D,,0.9,"In an otherwise healthy patient with no history of bleeding disorders or relevant family history, and not on medications affecting coagulation, routine preoperative coagulation studies are not indicated. Guidelines support proceeding with surgery without testing in such cases."
145,cdb145d0926ee2ce9ab47552405d83130f3bb1f57c12dedde100d6ad928cddc8,"Aisha, a 17-year-old girl presents with a 3-day history of bilateral itching, burning, crusting, and matting of her eyelids, which worsens when she awakens in the morning. The patient has no prior history of a similar event. On physical exam, there is crusting of the eyelashes at the bases, erythema of the eyelids, clear conjunctiva, and cornea. There are small ulcers on the eyelid margins. The meibomian glands appear normal. Which of the following is not first-line treatment?",Erythromycin ophthalmic ointment,Warm compresses and lid margin scrubs with a cotton swab dipped in diluted baby shampoo,,Avoidance of eye makeup,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Option C is listed as 'nan,' which is not a valid treatment option. The other choices, erythromycin ointment, warm compresses with lid scrubs, and avoidance of eye makeup, are recognized first-line approaches for managing blepharitis.""
}",C,,0.9,"Option C is listed as 'nan,' which is not a valid treatment option. The other choices, erythromycin ointment, warm compresses with lid scrubs, and avoidance of eye makeup, are recognized first-line approaches for managing blepharitis."
146,c6ff982185d158ea1b12976fa1c007e3d0f7105a4139ebadcb3ea9a4ac69b63f,"9)	A 12-month-old boy comes to the emergency department with a 3-day history of intractable
vomiting and watery diarrhea. His mother reports decreased urine output for the past 24 hours.
His heart rate is 180 beats/min, and his blood pressure is 85/40 mmHg. He is lethargic but
responds to stimulation. His mucous membranes are very dry, his skin turgor is decreased, and
his capillary refill is 3 seconds. The remainder of his physical examination findings are
unremarkable.
Of the following, the laboratory data that are MOST consistent with this patient's clinical
presentation are",Serum Sodium: Normal; Serum Osmolality: Normal; Urine Sodium: Low; Urine Osmolality: Low,. Serum Sodium: High; Serum Osmolality: High; Urine Sodium: Low; Urine Osmolality: Low,Serum Sodium: Low; Serum Osmolality: Normal; Urine Sodium: High; Urine Osmolality: High,Serum Sodium: Low; Serum Osmolality: Low; Urine Sodium: High; Urine Osmolality: Hig,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""This patient presents with severe dehydration due to vomiting and diarrhea, likely leading to hypernatremic dehydration. High serum sodium and osmolality reflect the loss of free water, while low urine sodium and osmolality indicate the kidneys' attempt to conserve sodium and water.""
}",B,,0.9,"This patient presents with severe dehydration due to vomiting and diarrhea, likely leading to hypernatremic dehydration. High serum sodium and osmolality reflect the loss of free water, while low urine sodium and osmolality indicate the kidneys' attempt to conserve sodium and water."
147,adec472ffd518d58c89d269225550d840bf7900a2af22542c7996471c1f47e3e,"Beer drinkers have poor dietary intake of protein and electrolytes and consume large volumes of beer, which may exceed renal excretory capacity and result in hyponatremia. This is referred to as?




 
",Beer syndrome,Beer flush,Beer potomania,Beer psychosis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Beer potomania is a recognized condition where excessive beer consumption, combined with poor dietary intake, leads to hyponatremia due to overwhelmed renal excretory capacity. This matches the description provided in the question.""
}",C,,0.9,"Beer potomania is a recognized condition where excessive beer consumption, combined with poor dietary intake, leads to hyponatremia due to overwhelmed renal excretory capacity. This matches the description provided in the question."
148,cf972146b7dfe39d51ddf44874de15f1402d25abbb1b5b704566df862425225f,"A 30-year-old woman who is 18 weeks pregnant reported with right sided abdominal pain and tenderness. She had a low-grade fever, anorexia and one episode of bilious vomiting. Which of the following is the most likely diagnosis",b.	Acute pancreatitis,c.	Acute gastritis,e.	Diverticulitis,a.	Acute cholecystitis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""Acute cholecystitis is the most likely diagnosis due to right-sided abdominal pain and tenderness, which align with gallbladder inflammation. The presence of fever, anorexia, and bilious vomiting further supports this condition, especially in pregnancy where gallbladder issues can be exacerbated.""
}",D,,0.8,"Acute cholecystitis is the most likely diagnosis due to right-sided abdominal pain and tenderness, which align with gallbladder inflammation. The presence of fever, anorexia, and bilious vomiting further supports this condition, especially in pregnancy where gallbladder issues can be exacerbated."
149,9064e50eb618891318fd6de08a2a1aade9410591e4f9a75fce16458a06ad0eac,"24)	Upon entering your examination room, you find a father who is visibly upset. He has brought his 1-month-old and 2-year-old daughters to see you today because his wife was recently diagnosed with tuberculosis. As you question him further, he tells you that his wife's physician told him that his wife's chest radiograph was abnormal and she was ""smear-positive."" He hands you results from the health department stating that he and his daughters all had negative skin tests and chest radiographs. His wife is at the health department today to start medicines against tuberculosis, and he wants to know if there is anything that should be done for the children. Of the following, the MOST appropriate treatment is to",administer the bacille Calmette-Guérin vaccine,repeat the skin test in 1 month,remove the children from the home for 3 months,provide reassurance,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Given the mother's active tuberculosis and smear-positive status, the children are at risk of infection despite initial negative tests. Repeating the skin test in 1 month is appropriate to detect possible latent infection that may not yet be evident.""
}",B,,0.9,"Given the mother's active tuberculosis and smear-positive status, the children are at risk of infection despite initial negative tests. Repeating the skin test in 1 month is appropriate to detect possible latent infection that may not yet be evident."
150,9cc5ef2bb982e980edacc673d93ab4e9ec3a18495f26c0fc42d7ee7e7a8ad438,A 3 month old male infant developed otitis media for which he was given a course of co-trimoxazole. A few days later he developed extensive peeling of the skin; there was no mucosal lesion and the baby was not toxic. The most likely diagnosis is?,Toxic Epidermal Necrolysis,Staphylococcal scalded skin syndrome,Infantile pemphigus,Stevens Johnson Syndrome,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The infant's extensive skin peeling without mucosal involvement or systemic toxicity points to Staphylococcal Scalded Skin Syndrome (SSSS), commonly seen in young children. SSSS is often triggered by infections and responds to antibiotics. Other options like TEN and SJS typically involve mucosal lesions and systemic symptoms.""
}",B,,0.85,"The infant's extensive skin peeling without mucosal involvement or systemic toxicity points to Staphylococcal Scalded Skin Syndrome (SSSS), commonly seen in young children. SSSS is often triggered by infections and responds to antibiotics. Other options like TEN and SJS typically involve mucosal lesions and systemic symptoms."
151,0e1e0585ddba4593af322a576e186045a35529b68b0066969f74f6ba7c15135d,A 36-year-old HIV-positive woman on highly active anti-retroviral therapy (HAART) comes to see you after a positive pregnancy test. Which one of the following statements is not true with regard to her management?,Screening for genital infections at booking and at 28 weeks' gestation.,Screening for Hepatitis C should be performed at booking.,Advise her to continue to take HAART throughout the pregnancy and postpartum.,Avoidance of breastfeeding reduces the risk of mother to child transmission.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Hepatitis C screening is not routinely recommended for all HIV-positive pregnant women unless there are additional risk factors. Other options align with standard care for managing HIV in pregnancy, including infection screening, continuation of HAART, and avoiding breastfeeding to reduce transmission risk.""
}",B,,0.7,"Hepatitis C screening is not routinely recommended for all HIV-positive pregnant women unless there are additional risk factors. Other options align with standard care for managing HIV in pregnancy, including infection screening, continuation of HAART, and avoiding breastfeeding to reduce transmission risk."
152,654a036cd633ca2659793c28678b628cf1c3b824e372ec59e74662da00ebd2e2,A 62-year-old man who smokes 30 cigarettes a day is brought to the hospital on account of increasing confusion and drowsiness over the past 6 days. His wife mentioned he also has a 3-month history of cough and weight loss. He has decreased breath sounds on the left and Chest X ray done showed a hilar mass suspiscious for lung malignancy. His blood tests was significant for hyponatraemia of 122 mmol/L . What is the most probable cause of his symptoms?,Adenocarcinoma,Mesothelioma,Bronchial carcinoid,Squamous cell cancer,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.0,
  ""rationale"": ""The patient's symptoms, including confusion, drowsiness, and hyponatremia, suggest a paraneoplastic syndrome, possibly SIADH, which is commonly associated with small cell lung cancer. However, small cell lung cancer is not listed among the options provided. Without further diagnostic confirmation or inclusion of the most likely histology, I cannot select an answer.""
}",null,INSUFFICIENT_INFO,0.0,"The patient's symptoms, including confusion, drowsiness, and hyponatremia, suggest a paraneoplastic syndrome, possibly SIADH, which is commonly associated with small cell lung cancer. However, small cell lung cancer is not listed among the options provided. Without further diagnostic confirmation or inclusion of the most likely histology, I cannot select an answer."
153,6e5b28107c63ad61f98c8ef134f3e414438df3f3f3a1da3eac145c9f52317bfa,A 72-year-old man presents with intermittent dysphagia to both solids and liquids over the past 8 months. He experiences retrosternal pain which is relieved by regurgitating food. He has had one episode of pneumonia over the past year. There is mild epigastric tenderness on palpation. A barium swallow done showed dilated oesophagus with a bird’s beak appearance. What is the most likely diagnosis?,Oesophageal carcinoma,Eosinophilic oesophagitis,Zenker’s diverticulum,Oesophageal spasms,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of intermittent dysphagia to solids and liquids, retrosternal pain relieved by regurgitation, history of pneumonia, and barium swallow showing a dilated esophagus with a bird’s beak appearance are highly suggestive of achalasia, which is often mistaken for carcinoma due to similar presentations. Oesophageal carcinoma could be considered due to age and symptoms, but the classic bird’s beak finding leans more toward achalasia; however, carcinoma must be ruled out with further testing. Other options like eosinophilic oesophagitis and Zenker’s diverticulum do not typically present with these specific findings.""
}",A,,0.9,"The patient's symptoms of intermittent dysphagia to solids and liquids, retrosternal pain relieved by regurgitation, history of pneumonia, and barium swallow showing a dilated esophagus with a bird’s beak appearance are highly suggestive of achalasia, which is often mistaken for carcinoma due to similar presentations. Oesophageal carcinoma could be considered due to age and symptoms, but the classic bird’s beak finding leans more toward achalasia; however, carcinoma must be ruled out with further testing. Other options like eosinophilic oesophagitis and Zenker’s diverticulum do not typically present with these specific findings."
