row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
84,ce9ae2f3095c813471e321632a37db520a38023531bda27f62b11f0e3fd6a5a6,"44)	A 16-day-old infant presents with fever, irritability, poor feeding, and a bulging fontanelle. Spinal fluid demonstrates gram-positive cocci. Which of the following is the most likely diagnosis?",Streptococcus pneumoniae,Group A streptococci,Staphylococcus aureus,Listeria monocytogenes,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""CSF shows gram-positive cocci; among listed organisms, Streptococcus pneumoniae is the most common cause of meningitis and fits this gram stain. Listeria is a gram-positive rod, and GAS/Staph aureus are less typical causes of neonatal meningitis.""
}",A,,0.7,"CSF shows gram-positive cocci; among listed organisms, Streptococcus pneumoniae is the most common cause of meningitis and fits this gram stain. Listeria is a gram-positive rod, and GAS/Staph aureus are less typical causes of neonatal meningitis."
85,ac9a6332474b92033b4a45830e1a40ac92d5d9fe1fb2c300a11f429bdd6893c4,A 45-year-old man with insulin-dependent diabetes mellitus and rheumatoid arthritis treated with methotrexate is seen in the outpatient clinic after he tried to remove some cerumen (wax) from his ear at home. He has erythema and swelling of the ear canal anddescribes severe ear pain. You are concerned about malignant otitis externa. Which bacteria is most likely to cause this presentation?,Pseudomonas aeruginosa.,Staphylococcus aureus,The infection is most likely to be multibacterial.,Streptococcus pyogenes.,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Malignant otitis externa classically occurs in diabetic or immunocompromised patients and is most commonly caused by Pseudomonas aeruginosa. Severe otalgia with canal erythema/swelling after manipulation supports this etiology.""
}",A,,0.95,Malignant otitis externa classically occurs in diabetic or immunocompromised patients and is most commonly caused by Pseudomonas aeruginosa. Severe otalgia with canal erythema/swelling after manipulation supports this etiology.
86,f0cbb731ac194173f46e021127c09d59f542c863bc182c9e52dd7f01cbfba5be,19. A 48-year-old woman who sustained a 5% deep dermal burn of the right lower limb. She was managing it at home with some local remedies. About 3 years later the developed a Marjolijn’s ulcer. What is the characteristic edge of this type of ulcer,a.Raised and everted,b.Punched out ulcer,c.Sloping edge,d.Punched out edge,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Marjolin’s ulcer is a squamous cell carcinoma arising in a chronic scar, classically exhibiting raised, everted edges. Other edge types (sloping or punched out) are typical of benign or ischemic ulcers.""
}",A,,0.9,"Marjolin’s ulcer is a squamous cell carcinoma arising in a chronic scar, classically exhibiting raised, everted edges. Other edge types (sloping or punched out) are typical of benign or ischemic ulcers."
87,4d69741e0ae18ac7b9fbc11ce16efa1c4ede56ee6344053f56ded18fe1f2b596,"A 57-year-old male with no surgical history presents with 2 days of abdominal pain, nausea, and vomiting. On exam he is distended and tympanic and is mildly tender without rebound or guarding. An erect abdominal x-ray revealed multiple dilated loops of small bowel with air-fluid levels. His last bowel movement was 1 day ago. He has not passed flatus for over a day. a. Which of the following is the best management option?",Which of the following is the best management option?,"b.Admission, observation, steroids",c.Diagnostic laparoscopy,d.Exploratory laparotomy,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.62,
  ""rationale"": ""Findings suggest uncomplicated small bowel obstruction without peritonitis or strangulation. Initial management is conservative with admission and observation; immediate operative exploration is not indicated.""
}",B,,0.62,Findings suggest uncomplicated small bowel obstruction without peritonitis or strangulation. Initial management is conservative with admission and observation; immediate operative exploration is not indicated.
88,7b4fcb6ebb5a87778c3608b021bce987a165c5bfd6ac5b9919bdb4a9993489f0,A 20-year old female presents with complaints of general abdominal pain. she reports multiple episodes of diarrhea and vomiting. On examination she is afebrile but appears moderately dehydrated. Her abdomen is moderately tender in the peri-umbilical and epigastric regions. There is no guarding or rebound tenderness. Her white cell count is normal. Which of the following statements correctly describes the next course of management?,A diagnosis of acute abdomen should be made and laparotomy performed immediately,An abdominal CT scan is required to determine the pathology,Insert a nasogastric tube to decompress the stomach,Non surgical causes of acute abdomen should be considered,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Afebrile, normal WBC, and absence of peritoneal signs suggest a non-surgical etiology such as gastroenteritis. Initial management should be conservative with hydration and observation. Imaging or surgery is not indicated at this stage.""
}",D,,0.86,"Afebrile, normal WBC, and absence of peritoneal signs suggest a non-surgical etiology such as gastroenteritis. Initial management should be conservative with hydration and observation. Imaging or surgery is not indicated at this stage."
89,b69f286521b9ecfe02511b84e41131447a0eec5bdea4cef099b37cde6eed3722,"35-year-old female presents to the ER with the worse headache of her life. 
She’s known to have ADPKDx. Head CT scan shows a subarachnoid hemorrhage. 
Which of the following fundoscopic findings suggest this diagnosis?",Silver wiring,Cotton wool spots,Subhyaloid hemorrhage,Flame shaped hemorrhages,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Subarachnoid hemorrhage (often from berry aneurysm in ADPKD) can cause Terson syndrome with subhyaloid (preretinal) hemorrhage. The other findings are more typical of hypertensive or diabetic retinopathy.""
}",C,,0.9,Subarachnoid hemorrhage (often from berry aneurysm in ADPKD) can cause Terson syndrome with subhyaloid (preretinal) hemorrhage. The other findings are more typical of hypertensive or diabetic retinopathy.
90,4741f6d2c08bc3f950400a20d06019e52164ac3591708a5ea0c181cbf773db8f,"A 49-year-old man is admitted to the hospital with a seizure. He does not have a history of seizures and he currently takes no medications. He has AIDS and is not under any care at this time. His physical examination is most notable for small, shoddy lymphadenopathy in the cervical region. A head CT shows a ring-enhancing lesion in the right temporal lobe, with edema but no mass effect. A lumbar puncture shows no white or red blood cells, and the Gram stain is negative. His serum Toxoplasma IgG is positive. Which of the following is the best course of action for this patient at this time?",Search for systemic malignancy,Whole-brain radiation therapy,Dexamethasone,Biopsy of the central nervous system (CNS) lesion,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""In an AIDS patient with a single ring-enhancing lesion, biopsy is indicated to distinguish toxoplasmosis from primary CNS lymphoma and guide therapy. Toxoplasma IgG positivity is nonspecific, and steroids are reserved for mass effect. Whole-brain radiation or systemic malignancy workup are not initial steps without a diagnosis.""
}",D,,0.85,"In an AIDS patient with a single ring-enhancing lesion, biopsy is indicated to distinguish toxoplasmosis from primary CNS lymphoma and guide therapy. Toxoplasma IgG positivity is nonspecific, and steroids are reserved for mass effect. Whole-brain radiation or systemic malignancy workup are not initial steps without a diagnosis."
91,9945e49c5d552f8e0419255318672a67d8504e2f76f4789a8252e4e94ab595e9,"a patient is brought to casualty after sustaining a stab wound to the trunk. He is hemodynamically normal, and his examination is unremarkable except for the presence of a wound 2 cm above the ilium along the right posterior axillary line. This is shown in the diagram below. The best way to evaluate this injury is:",Laparatomy,Serial CBCs lab investigations,Admission with serial abdominal examinations,Ultrasound (FAST) examination of the abdomen,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Stable patient with a posterior flank stab wound is best managed with observation and serial abdominal exams. FAST is insensitive for retroperitoneal injury and laparotomy is not indicated without peritonitis or instability. Labs alone are insufficient for detecting occult intra-abdominal injury.""
}",C,,0.7,Stable patient with a posterior flank stab wound is best managed with observation and serial abdominal exams. FAST is insensitive for retroperitoneal injury and laparotomy is not indicated without peritonitis or instability. Labs alone are insufficient for detecting occult intra-abdominal injury.
92,e2b2b288c544b4ebf1488d4cb03a9f84e90c7669e24137e26fbe3752b52133f2,A 30-year-old underweight a cardiotocograph (CTG) due to induction for reduced fetal movements. A drop in the fetal heart rate was observed only during the contractions and both were mirror images. This phenomenon is referred to as;,Early deceleration,Late deceleration,Variable deceleration,Early acceleration,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""A deceleration that coincides with contractions and mirrors them is an early deceleration, typically due to fetal head compression. Late decelerations lag behind contractions, and variable decelerations vary in timing and shape.""
}",A,,0.92,"A deceleration that coincides with contractions and mirrors them is an early deceleration, typically due to fetal head compression. Late decelerations lag behind contractions, and variable decelerations vary in timing and shape."
93,770c01136c5ac43996716dbdb867031e48b5b0e0623bb905c9124e045744cc4a,48. A house officer stored fresh blood in the theatre blood fridge in preparation for an open prostatectomy. The patient fortunately did not need the blood transfusion due to a low blood loss. 10 days later another patient who had a modified radical mastectomy started bleeding from the surgical site for which blood transfusion was required. The house officer rushed to the theatre fridge to retrieve the stored blood. He sent to the lab to crossmatch it with the blood sample of the patient who needed the transfusion. The following are the changes seen in stored blood except.,The leucocyte become non-viable after 24hr of storage,d.The RBC become swollen and more susceptible to damage,"a.The level of 2,3-diphosphoglycerate in the cells falls",c.The platelets become non-viable after 24hrs of storage,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""In refrigerated stored blood, leukocytes remain viable well beyond 24 hours. RBC storage lesion includes reduced 2,3-DPG and increased fragility, and platelets become non-functional by about 24 hours at 4°C.""
}",A,,0.85,"In refrigerated stored blood, leukocytes remain viable well beyond 24 hours. RBC storage lesion includes reduced 2,3-DPG and increased fragility, and platelets become non-functional by about 24 hours at 4°C."
94,d42b65b9f4285050116b4a9a67a2c91d02bdef3c77a77cce28ea618b2861cf10,"In a patient with Dyspnea and fatigue on exertion, Cor pulmonale due to COPD is suspected. After physical examination, which of the following imaging studies is the most appropriate to evaluate left ventricle and right ventricle function in this patient?
",ECG,"n/aIn a patient with Dyspnea and fatigue on exertion, Cor pulmonale due to COPD is suspected. After physical examination, which of the following imaging studies is the most appropriate to evaluate left ventricle and right ventricle function in this patient? A.	CXray B.	ECG C.	Echocardiography D.	Standard CT Scan",Standard CT Scan,CXray,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Echocardiography is the best noninvasive imaging to assess LV and RV size and function and estimate pulmonary pressures. ECG and chest X-ray do not evaluate ventricular function, and CT is less useful for functional assessment.""
}",C,,0.9,"Echocardiography is the best noninvasive imaging to assess LV and RV size and function and estimate pulmonary pressures. ECG and chest X-ray do not evaluate ventricular function, and CT is less useful for functional assessment."
95,fcf329d07a733acff0ccfd67fd77b87c5f7ba9cd114516485ee82e502a83e78d,40-year-old male with a history of hypertension and diabetes who has been lost to follow-up presents with left sided hemiparesis with a right sided lower motor neuron cranial nerve 7 palsy. What is the most likely site of the lesion?,Internal capsule,Cortex,Pons,Cervical spine,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.94,
  ""rationale"": ""Ipsilateral LMN facial palsy with contralateral hemiparesis localizes to the ventral pons (facial nerve fascicles plus corticospinal tract), not cortex/internal capsule (UMN facial) or cervical spine (no cranial nerves).""
}",C,,0.94,"Ipsilateral LMN facial palsy with contralateral hemiparesis localizes to the ventral pons (facial nerve fascicles plus corticospinal tract), not cortex/internal capsule (UMN facial) or cervical spine (no cranial nerves)."
96,3c08756b8f60694dfc839923a8f696fb986f5eb99783b8da776429b64ed236d5,A 38-year-old woman is brought to the emergency room by her family. They know that she has recently been in a psychiatric hospital but do not know the diagnosis or her medications. She has been vomiting and taking little by mouth over the past few days. The woman is ataxic and confused. She has a coarse tremor that is more prominent with movement. A moderate-sized diffuse goiter is present. Which of the following treatments is most likely to be beneficial?,Parenteral haloperidol,Gastric lavage and charcoal,Decomtamination,Intravenous potassium,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.62,
  ""rationale"": ""Vomiting, confusion, ataxia, coarse tremor, and goiter strongly suggest lithium toxicity. Charcoal is ineffective, haloperidol may worsen neurotoxicity, potassium is not indicated; decontamination (e.g., enhanced elimination such as hemodialysis/whole-bowel irrigation) is most beneficial.""
}",C,,0.62,"Vomiting, confusion, ataxia, coarse tremor, and goiter strongly suggest lithium toxicity. Charcoal is ineffective, haloperidol may worsen neurotoxicity, potassium is not indicated; decontamination (e.g., enhanced elimination such as hemodialysis/whole-bowel irrigation) is most beneficial."
97,f7ab499789795f08ad5bb96e58da47678895db0ac2ebddca59f7384506b9b40d,"A young man has severe abdominal pain, a temperature of 39.0 C, a heart rate of 120, and a BP of 95/60. On abdominal examination, he has involuntary guarding and no bowel sounds. Which of the following are the best next steps of resuscitation for this patient with severe sepsis?","Give 1.0L bolus of normal saline, IV ceftriaxone, and flagyl, place O2 via nasal prongs.","Give 20 ml/kg bolus of crystalloid, IV Keflex and flagyl, place a foley catheter and admit to ICU","Give blood transfusion if Hgb &lt;11, 1.0L bolus of D5W and IV  clindamycin","Give norepinephrine to keep BP&gt; 100, give crystalloid fluid at maintenance and IV antibiotics.","{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Early sepsis care requires prompt broad-spectrum antibiotics for an intra-abdominal source and aggressive crystalloid bolus, with oxygen as needed. Other options use incorrect antibiotics, inappropriate fluids, or vasopressors before adequate fluid resuscitation.""
}",A,,0.7,"Early sepsis care requires prompt broad-spectrum antibiotics for an intra-abdominal source and aggressive crystalloid bolus, with oxygen as needed. Other options use incorrect antibiotics, inappropriate fluids, or vasopressors before adequate fluid resuscitation."
98,d168d98d947108d17579d043b0e6cb4184248daee74240ece25055cdc7181ab1,"A sixteen year old male student presented at the ENT clinic with recurrent nasal bleeding. Anterior and posterior rhinoscopy revealed a unilateral nasal mass, which extended into the nasopharynx. What is the likely diagnosis?
",Nasal polyposis.,Antro-choanal polyp,Inverted papilloma,Juvenile nasopharyngeal angiofibroma,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Adolescent male with recurrent epistaxis and a unilateral mass extending into the nasopharynx is classic for juvenile nasopharyngeal angiofibroma. Antrochoanal polyps are nonvascular and typically cause obstruction without significant bleeding.""
}",D,,0.95,Adolescent male with recurrent epistaxis and a unilateral mass extending into the nasopharynx is classic for juvenile nasopharyngeal angiofibroma. Antrochoanal polyps are nonvascular and typically cause obstruction without significant bleeding.
99,5791d2e628f0d8537676082200f4d7da034783b0aa65df1636e5e5f58ffdcb13,An elderly woman notes a tremor associated with slowness of movements and a feeling of gait instability over the past 6 months. The tremor is a slow (3 per second) resting tremor that does not interfere with fine movements. What is the likely diagnosis?,Parkinson’s disease,Huntington’s disease,Dystonia,Essential tremor,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""A slow resting tremor with bradykinesia and gait instability is characteristic of Parkinson’s disease. Essential tremor is postural/action and interferes with fine movements; Huntington’s and dystonia do not present with a classic resting tremor.""
}",A,,0.92,A slow resting tremor with bradykinesia and gait instability is characteristic of Parkinson’s disease. Essential tremor is postural/action and interferes with fine movements; Huntington’s and dystonia do not present with a classic resting tremor.
100,a547fe67c04e395e248d42ff5e4fe79ec3cd1dd14bee1284f591354bc889a602,"A mother brings her 12-year old daughter to the clinic because she is concerned that most of the other girls in her daughter’s class have already started having their period. She thinks her daughter hasn’t shown any evidence of going into puberty yet. Knowing the usual first sign of the onset of puberty, you should ask the mother which of the following questions?",Has your daughter had any acne?,Has your daughter started to develop breasts?,Does your daughter have any axillary or pubic hair?,Has your daughter started her growth spurt?,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""In girls, the earliest sign of puberty is breast development (thelarche). Pubic/axillary hair, acne, and the growth spurt typically occur after breast budding.""
}",B,,0.95,"In girls, the earliest sign of puberty is breast development (thelarche). Pubic/axillary hair, acne, and the growth spurt typically occur after breast budding."
101,274b3ff54506791957b8f627d4d3d9751aa34b12a17c81df2b6032ae0033ed88,A 25 years old school teacher Para 1 wants to use oral contraceptive pills for contraception. She is asking about the mode of action of oral contraceptive pills. The mechanism of action of oral contraceptive pills is:,Increasing cervical mucous hostility.,Inducing endometrial atrophy.,Inhibiting prolactin.,Inducing endometritis.,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.65,
  ""rationale"": ""Combined oral contraceptives primarily suppress ovulation; among the given options, the key contraceptive effect is progestin-induced thickening/hostility of cervical mucus to sperm. Endometrial atrophy can occur but is not the primary mechanism.""
}",A,,0.65,"Combined oral contraceptives primarily suppress ovulation; among the given options, the key contraceptive effect is progestin-induced thickening/hostility of cervical mucus to sperm. Endometrial atrophy can occur but is not the primary mechanism."
102,aa0fdf7ce85d85783961814aea12b0a11262041ee63c9287654ceca0121f364f,The nurse in the ward informs you that a patient developed difficulties in breathing and neck swelling 4 hours after thyroidectomy. You are the medical intern on call. What is the next step in the management of this patient?,Give oxygen by mask and observe,Call the anesthetist to intubate the patient,Prepare the patient for emergency tracheostomy,Remove all the stitches and call the surgeon on duty,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Post-thyroidectomy dyspnea with neck swelling suggests an expanding neck hematoma causing airway compromise. The fastest life-saving step is immediate wound decompression by removing sutures/clips and evacuating the hematoma while calling the surgeon. Intubation or tracheostomy may follow if airway remains compromised.""
}",D,,0.9,Post-thyroidectomy dyspnea with neck swelling suggests an expanding neck hematoma causing airway compromise. The fastest life-saving step is immediate wound decompression by removing sutures/clips and evacuating the hematoma while calling the surgeon. Intubation or tracheostomy may follow if airway remains compromised.
103,1afd64e801dedb2801fea344e30b8c048a9a48cc7cbf7d6cebbe4a060bc8796b,"A 25-year old male underwent percutaneous drainage of a periappendiceal abscess. If interval appendectomy is to be performed, at which of the following times post-admission should it be performed?",2 weeks,1 year,1 week,Never,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""Interval appendectomy after drained appendiceal abscess is typically performed around 6–8 weeks; none of the options reflects this timing, and “Never” contradicts the premise.""
}",null,NO_VALID_OPTION,0.85,"Interval appendectomy after drained appendiceal abscess is typically performed around 6–8 weeks; none of the options reflects this timing, and “Never” contradicts the premise."
104,d7efe68ac10675b381b3b392cd37765c75adc8478f27a8107eb02c81bd5262ca,"A 74-year old male is referred to your hospital with a diagnosis of ""appendicitis"" listed in a note from the referring hospital. He has pain and tenderness in the right abdomen. He has vomited several times over the course of the past 2 days. He has a temperature of 37.5°C. His family states that he has lost some weight over the past few weeks; they don't think he's been eating as well asusual. He is tender on physical examination but without rebound or guarding. His white blood cellcount is normal. What is the next best step in your management?",Admit the patient for antibiotics and serial abdominal exams.,Proceed with colonoscopy.,Proceed with ultrasound to rule out appendicitis.,Proceed to the operating room for appendectomy,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.65,
  ""rationale"": ""In an elderly patient with RLQ pain, weight loss, and normal WBC, malignancy (e.g., cecal cancer) must be excluded. Colonoscopy is the best available option to evaluate for a right-sided colonic lesion. Ultrasound is less informative here, and appendectomy or observation without diagnosis is inappropriate.""
}",B,,0.65,"In an elderly patient with RLQ pain, weight loss, and normal WBC, malignancy (e.g., cecal cancer) must be excluded. Colonoscopy is the best available option to evaluate for a right-sided colonic lesion. Ultrasound is less informative here, and appendectomy or observation without diagnosis is inappropriate."
105,59184bfbe96dbfd8a66f55c3ad0f8171a4dddf14f2ddb4a4527f14e7019aff45,A 19-year-old female is on treatment for a urinary tract infection. Her response to treatment in the past 3 days is satisfactory. Which of the following is not a common pathogen in urinary tract infections?,Klebsiella aerogenes,Proteus mirabilis,Escherichia coli,Enterococcus faecalis,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""E. coli, Proteus mirabilis, and Enterococcus faecalis are common UTI pathogens. Klebsiella aerogenes (formerly Enterobacter aerogenes) is less commonly implicated and not typically listed among common causes.""
}",A,,0.8,"E. coli, Proteus mirabilis, and Enterococcus faecalis are common UTI pathogens. Klebsiella aerogenes (formerly Enterobacter aerogenes) is less commonly implicated and not typically listed among common causes."
106,01095890f4f6b1c81bcf6e90b103dfac47f47af060d20a78010eae7bbbb6db8d,A 54-year-old man who smokes 25 cigarettes and has type 2 diabetes reports to the clinic because of a cough and worsening glycaemic control. He has also noticed weight gain and purplish striae on his abdomen. His fasting blood sugar is 15 mmol/L and blood pressure is 155/98 mmHg. A Chest X ray done showed a left hilar mass. What is the likely cause of his symptoms?,Small cell carcinoma of the bronchus,Sarcoidosis,Squamous cell carcinoma bronchus,Adenocarcinoma of the bronchus,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Cushingoid features (hyperglycemia, hypertension, weight gain, purplish striae) suggest ectopic ACTH production, classically due to small cell carcinoma. The left hilar mass supports a central lung tumor, consistent with small cell carcinoma. Squamous cell carcinoma is more associated with hypercalcemia, not Cushing’s.""
}",A,,0.9,"Cushingoid features (hyperglycemia, hypertension, weight gain, purplish striae) suggest ectopic ACTH production, classically due to small cell carcinoma. The left hilar mass supports a central lung tumor, consistent with small cell carcinoma. Squamous cell carcinoma is more associated with hypercalcemia, not Cushing’s."
107,1175def255531919f29c3a4acc3d67b1c2ef00b11f73273013382fe984cc1eb0,"A primigravida at 24 weeks gestation has come to the antenatal clinic with a fear of childbirth and is asking for elective caesarean section as a mode of delivery. 
What would be the recommended management?",Adequate exploration of the fears with counselling by trained personnel,Discharging the patient to midwife care with advice for vaginal delivery,Enlisting the patient for elective caesarean section,Referral to another obstetrician for second opinion,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Fear of childbirth (tokophobia) should be addressed through exploration of concerns and counseling by trained personnel/perinatal mental health services. Immediate listing for caesarean is not recommended; many improve with supportive, informed discussions.""
}",A,,0.9,"Fear of childbirth (tokophobia) should be addressed through exploration of concerns and counseling by trained personnel/perinatal mental health services. Immediate listing for caesarean is not recommended; many improve with supportive, informed discussions."
108,4e1cb43cd33a7239f50f0fbb43c5b06e3506f6d7b6a942f0ae917d8cc4dae4c0,A 21-year old woman presents with left lower quadrant pain. A 7-cm firm adnexal mass is palpated. Ultrasound confirms a complex adnexal mass with solid components that appears to contain a tooth. What percentage of these tumours are bilateral?,Less than 1 %,2%-3%,50%,Greater than 75%.,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""This describes a mature cystic teratoma (dermoid), which are bilateral in ~10–15%. None of the provided options matches this range.""
}",null,NO_VALID_OPTION,0.9,"This describes a mature cystic teratoma (dermoid), which are bilateral in ~10–15%. None of the provided options matches this range."
109,6ba62d9fd71470ba07dd9c32f6c5c4c252c7c391ee9cc1ed9b515f1cd910d734,"48)	A 6-year-old girl presents with a 1-year history of periumbilical, nonradiating abdominal pain. The pain occurs at least three times per week and lasts up to 30 minutes. There is no history of heartburn, constipation, or diarrhea. Physical examination, complete blood count, erythrocyte sedimentation rate, and urinalysis yield normal results. A Helicobacter pylori serology (immunoglobulin G antibody) is positive. Of the following, a TRUE statement regarding this patient is that",the H pylori antibody test is more sensitive in younger children than older children,the H pylori antibody test is more sensitive in younger children than older children,he positive serology should be confirmed by another diagnostic test,the prevalence of H pylori increases with higher socioeconomic status,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""H. pylori IgG serology is unreliable for diagnosing active infection in children and should be confirmed with stool antigen, urea breath test, or endoscopic biopsy. The test is not more sensitive in younger children, and H. pylori prevalence is higher in lower socioeconomic settings.""
}",C,,0.9,"H. pylori IgG serology is unreliable for diagnosing active infection in children and should be confirmed with stool antigen, urea breath test, or endoscopic biopsy. The test is not more sensitive in younger children, and H. pylori prevalence is higher in lower socioeconomic settings."
110,b8d7b63fb58e97c9ec7204bd4e8e4f96baefe510df6d8c819fed58e5ba9b1136,"A 40-year-old man underwent a second kidney transplant, some 8 years after his first, but unfortunately the donor kidney never functioned. A biopsy revealed pathological features consistent with acute rejection associated with anti HLA antibodies.
Which type of Immunoglobulin is expected to account for this process?",IgD,IgA,IgG,IgM,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Prior sensitization from the first transplant produces class-switched anti-HLA donor-specific antibodies, predominantly IgG, which mediate antibody- and complement-mediated rejection.""
}",C,,0.92,"Prior sensitization from the first transplant produces class-switched anti-HLA donor-specific antibodies, predominantly IgG, which mediate antibody- and complement-mediated rejection."
111,6b43817d3127594a87e96537dbd96a202f08c04620a8f68ab0e534b6d50bcc26,"A patient has recently undergone parotidectomy for a pleomorphic adenoma. At his postoperative follow-up appointment, he tells you that he is experiencing flushing and sweating at the area surrounding the surgical site when he eats. This is the result of disordered innervation of the sweat glands by: ",Branches of the spinal accessory nerve (CN XI).,Branches of the trigeminal nerve (CN V).,The cutaneous nerves of the cervical plexus,Branches of the Vagus nerve ( CN X),"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.94,
  ""rationale"": ""This is Frey syndrome (gustatory sweating) due to aberrant regeneration of parasympathetic fibers in the auriculotemporal nerve, a branch of CN V3 (trigeminal). These fibers misdirect to sweat glands in the overlying skin after parotidectomy.""
}",B,,0.94,"This is Frey syndrome (gustatory sweating) due to aberrant regeneration of parasympathetic fibers in the auriculotemporal nerve, a branch of CN V3 (trigeminal). These fibers misdirect to sweat glands in the overlying skin after parotidectomy."
112,f7164af1af49f0f2e58184b8f408a27060c68cfbaac5b40fcb5acfa48d34836f,"A 64-year-old man presented with abdominal pain, vomiting, and abdominal distention. Bowel sounds are increased on auscultation, and a plain film shows marked distention of loops of bowel with a remarkably unremarkable pattern. The most likely diagnosis is which of the following?",c.	Jejunal obstruction,a.	Sigmoid volvulus,e.	Pyloric obstruction,b.	Caecal volvulus,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""Increased bowel sounds and multiple distended loops with no specific volvulus sign suggest mechanical small bowel obstruction. Pyloric obstruction causes gastric, not bowel loop, distention. The lack of a characteristic ‘coffee bean’ or kidney-shaped pattern argues against sigmoid or caecal volvulus.""
}",A,,0.78,"Increased bowel sounds and multiple distended loops with no specific volvulus sign suggest mechanical small bowel obstruction. Pyloric obstruction causes gastric, not bowel loop, distention. The lack of a characteristic ‘coffee bean’ or kidney-shaped pattern argues against sigmoid or caecal volvulus."
113,8b1d4cc6abce21860fe3688b8b3b12606c0e7b79ff74583ea03bcccb363078d6,"33)	The laboratory informs you that a newborn infant, now 8 days old, has an elevated thyroid stimulating hormone (TSH) nand low thyroxin (T 4) on his newborn screen. If this condition is left untreated, the infant is likely to demonstrate which of the following in the first few months of life?",Hyperreflexia,Hyperirritability,Diarrhea,Prolonged jaundice,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Elevated TSH with low T4 indicates congenital hypothyroidism. Early manifestations include prolonged neonatal jaundice and constipation with lethargy, not hyperreflexia or diarrhea.""
}",D,,0.95,"Elevated TSH with low T4 indicates congenital hypothyroidism. Early manifestations include prolonged neonatal jaundice and constipation with lethargy, not hyperreflexia or diarrhea."
