row_index,question_id,stem,option_A,option_B,option_C,option_D,llama_raw,llama_choice,llama_abstain_code,llama_confidence,llama_rationale
207,207,"A 3-month-old boy presents to his pediatrician with persistent diarrhea, oral candidiasis, and signs and symptoms suggestive of respiratory syncytial virus (RSV) pneumonia. His weight is in the 10th percentile. He is being evaluated for an immunodeficiency disease. Laboratory results for the HIV are negative by PCR. Which of the following is the most likely cause of these findings in this patient?",Grossly reduced levels of B cells,An X-linked inheritance of HLA genes,Defective isotype switching,Selective IgA deficiency,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.0,
  ""rationale"": ""The patient's symptoms suggest a complex immunodeficiency, but without more specific laboratory results or a detailed family history, it's challenging to pinpoint the exact cause among the given options.""
}",,INSUFFICIENT_INFO,0.0,"The patient's symptoms suggest a complex immunodeficiency, but without more specific laboratory results or a detailed family history, it's challenging to pinpoint the exact cause among the given options."
208,208,"A 46-year-old man is brought to the emergency department for evaluation of altered mental status. He was found on the floor in front of his apartment. He is somnolent but responsive when aroused. His pulse is 64/min, respiratory rate is 15/min, and blood pressure is 120/75 mm Hg. On physical examination, an alcoholic smell and slurred speech are noted. Neurological exam shows diminished deep tendon reflexes bilaterally and an ataxic gait. His pupils are normal. Blood alcohol concentration is 0.04%. An ECG shows no abnormalities. Which of the following is the most likely cause of this patient's symptoms?",Hypoglycemia,Cerebral ischemia,Ethanol intoxication,Cannabis intoxication,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The patient's symptoms, such as altered mental status, slurred speech, diminished deep tendon reflexes, and ataxic gait, could suggest intoxication or a neurological issue, but the blood alcohol concentration is 0.04%, which is relatively low and unlikely to cause such significant impairment. None of the provided options directly align with the clinical presentation and the low blood alcohol level, suggesting another cause not listed among the options.""
}",,NO_VALID_OPTION,0.0,"The patient's symptoms, such as altered mental status, slurred speech, diminished deep tendon reflexes, and ataxic gait, could suggest intoxication or a neurological issue, but the blood alcohol concentration is 0.04%, which is relatively low and unlikely to cause such significant impairment. None of the provided options directly align with the clinical presentation and the low blood alcohol level, suggesting another cause not listed among the options."
209,209,A 3-week-old male newborn is brought to the physician because of an inward turning of his left forefoot. He was born at 38 weeks' gestation by cesarean section because of breech presentation. The pregnancy was complicated by oligohydramnios. Examination shows concavity of the medial border of the left foot with a skin crease just below the ball of the great toe. The lateral border of the left foot is convex. The heel is in neutral position. Tickling the lateral border of the foot leads to correction of the deformity. The remainder of the examination shows no abnormalities. X-ray of the left foot shows an increased angle between the 1st and 2nd metatarsal bones. Which of the following is the most appropriate next step in the management of this patient?,Foot abduction brace,Osteotomy of the metatarsals,Arthrodesis of the forefoot,Tarsometatarsal capsulotomy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's condition is consistent with metatarsus adductus, a common congenital deformity of the foot. The fact that tickling the lateral border of the foot leads to correction of the deformity suggests that the deformity is flexible and not rigid, making a foot abduction brace, such as a Dennis Browne bar or a French functional brace, an appropriate initial treatment to help correct the deformity. This approach is typically the first line of management for flexible metatarsus adductus.""
}",A,,0.9,"The patient's condition is consistent with metatarsus adductus, a common congenital deformity of the foot. The fact that tickling the lateral border of the foot leads to correction of the deformity suggests that the deformity is flexible and not rigid, making a foot abduction brace, such as a Dennis Browne bar or a French functional brace, an appropriate initial treatment to help correct the deformity. This approach is typically the first line of management for flexible metatarsus adductus."
210,210,"A newborn is found to be extremely cyanotic immediately after birth. He then develops progressive respiratory failure and is admitted to the neonatal ICU. A single loud S2 heart sound is appreciated as well as a machine-like murmur at the left upper sternal border. Radiography shows an enlarged ""egg-shaped"" heart. The newborn is then taken for a atrial septostomy to alleviate the condition pending definitive surgical correction. Which of the following is the most likely cause of this newborn's condition?",Coarctation of the aorta,Persistent truncus arteriosus,Tetralogy of Fallot,Tricuspid atresia,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of extreme cyanosis immediately after birth, progressive respiratory failure, a single loud S2 heart sound, and a machine-like murmur at the left upper sternal border, along with radiography showing an enlarged 'egg-shaped' heart, is highly suggestive of Tetralogy of Fallot. This condition is characterized by four key features: ventricular septal defect, pulmonary stenosis, right ventricular hypertrophy, and an overriding aorta. The treatment with an atrial septostomy, likely a Rashkind procedure, to increase blood flow to the lungs pending definitive surgical correction, further supports this diagnosis.""
}",C,,0.9,"The clinical presentation of extreme cyanosis immediately after birth, progressive respiratory failure, a single loud S2 heart sound, and a machine-like murmur at the left upper sternal border, along with radiography showing an enlarged 'egg-shaped' heart, is highly suggestive of Tetralogy of Fallot. This condition is characterized by four key features: ventricular septal defect, pulmonary stenosis, right ventricular hypertrophy, and an overriding aorta. The treatment with an atrial septostomy, likely a Rashkind procedure, to increase blood flow to the lungs pending definitive surgical correction, further supports this diagnosis."
211,211,"A 38-year-old woman undergoes a partial thyroidectomy for an enlarged thyroid gland compressing the trachea. During surgery, a young surgeon ligates the inferior thyroid arteries as close to the poles as possible to prevent intraoperative hemorrhage. 2 weeks later, the patient presents to the outpatient clinic with hoarseness. What could be the most likely cause of her hoarseness?",Internal laryngeal nerve injury,Recurrent laryngeal nerve injury,Phrenic nerve damage,External laryngeal nerve injury,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The recurrent laryngeal nerve is closely associated with the inferior thyroid artery and is at risk of injury during thyroid surgery, particularly if the artery is ligated too close to the thyroid gland. Injury to this nerve can cause hoarseness due to its role in controlling the vocal cords. The presentation of hoarseness 2 weeks post-surgery suggests a complication related to the surgical procedure, making recurrent laryngeal nerve injury the most likely cause.""
}",B,,0.9,"The recurrent laryngeal nerve is closely associated with the inferior thyroid artery and is at risk of injury during thyroid surgery, particularly if the artery is ligated too close to the thyroid gland. Injury to this nerve can cause hoarseness due to its role in controlling the vocal cords. The presentation of hoarseness 2 weeks post-surgery suggests a complication related to the surgical procedure, making recurrent laryngeal nerve injury the most likely cause."
212,212,"A 48-year-old woman with chronic tension headaches comes to the physician because of several episodes of bilateral flank pain and reddish urine within the past month. Current medications include aspirin, which she takes almost daily for headaches. Her temperature is 37.4C (99.3F) and her blood pressure is 150/90 mm Hg. Physical examination shows costovertebral tenderness to percussion bilaterally. Laboratory studies show a hemoglobin concentration of 10.2 g/dL and serum creatinine concentration of 2.4 mg/dL. Urine studies show:
Urine
Protein
3+
RBC > 16/hpf
WBC 2/hpf
There are no casts or dysmorphic RBCs visualized on microscopic analysis of the urine. Which of the following is the most likely underlying cause of this patient's hematuria?""",Tubular lumen obstruction by protein casts,Necrotizing inflammation of the renal glomeruli,Bacterial infection of the renal parenchyma,Lipid peroxidation within tubular cells,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's long-term use of aspirin, a nonsteroidal anti-inflammatory drug (NSAID), is likely causing her renal issues, including hematuria. NSAIDs are known to cause analgesic nephropathy, which can lead to renal papillary necrosis and tubular damage, consistent with the presence of hematuria and renal impairment in this patient. The absence of dysmorphic RBCs or casts also points away from a glomerular source of the hematuria, making option D, which suggests a toxic effect on the tubules, the most plausible explanation.""
}",D,,0.8,"The patient's long-term use of aspirin, a nonsteroidal anti-inflammatory drug (NSAID), is likely causing her renal issues, including hematuria. NSAIDs are known to cause analgesic nephropathy, which can lead to renal papillary necrosis and tubular damage, consistent with the presence of hematuria and renal impairment in this patient. The absence of dysmorphic RBCs or casts also points away from a glomerular source of the hematuria, making option D, which suggests a toxic effect on the tubules, the most plausible explanation."
213,213,"An 8-week-old male presents with his mother to the pediatrician for a well visit. The patient has been breastfed since birth, and usually feeds for 30 minutes every 2-3 hours. The patients mother is concerned that her milk production is not keeping up with the patients nutritional requirements. She reports that about two weeks ago the patient began regurgitating breastmilk through his nose and mouth after some feeds. She reports that he seems mildly upset during the episodes of regurgitation but usually settles down quickly and is hungry again soon afterwards. The patients mother has already tried limiting the volume of each feed, which seems to have reduced the frequency of the regurgitation. She denies any diarrhea, hematochezia, or family history of food allergies. Her older son had a similar problem with vomiting that resolved around 12 months of age. Four weeks ago, the patients height and weight were in the 40th and 34th percentiles, respectively. His height and weight are now respectively in the 37th and 36th percentiles. On physical exam, the patient is cooing in his mothers lap and smiles reciprocally with her. He lifts his head and shoulders off the examination table when placed in the supine position. His abdomen is soft, non-tender and non-distended. Bowel sounds are normoactive.

Which of the following is the best next step in management?",Initiate proton pump inhibitor,Obtain abdominal ultrasound,Reassurance and counseling on positioning,Switch to hydrolyzed formula,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of regurgitating breastmilk after feeds, which are reduced by limiting feed volume, and the absence of other alarming signs such as diarrhea, hematochezia, or failure to thrive, suggest gastroesophageal reflux, a common condition in infants that often resolves with conservative management. Reassurance and counseling on positioning, such as keeping the infant upright after feeds, can help alleviate symptoms. The patient's growth percentiles, although slightly decreased, do not indicate severe malnutrition or failure to thrive, supporting a conservative approach.""
}",C,,0.9,"The patient's symptoms of regurgitating breastmilk after feeds, which are reduced by limiting feed volume, and the absence of other alarming signs such as diarrhea, hematochezia, or failure to thrive, suggest gastroesophageal reflux, a common condition in infants that often resolves with conservative management. Reassurance and counseling on positioning, such as keeping the infant upright after feeds, can help alleviate symptoms. The patient's growth percentiles, although slightly decreased, do not indicate severe malnutrition or failure to thrive, supporting a conservative approach."
214,214,"A 22-year-old woman presents to the emergency department for abdominal pain. The patient has been trying to get pregnant and was successful recently, but now she is experiencing abdominal pain, contractions, and a bloody vaginal discharge. According to her last appointment with her primary care provider, she is 10 weeks pregnant. The patient has a past medical history of constipation, anxiety, and substance abuse. She is not currently taking any medications. Her temperature is 99.5F (37.5C), blood pressure is 107/58 mmHg, pulse is 90/min, respirations are 17/min, and oxygen saturation is 98% on room air. Physical exam is notable for a bloody vaginal discharge and an open cervix. The patient is initially extremely grateful for the care she is receiving and thanks the doctor and the nursing staff for saving her baby. Upon hearing the news that she is having a spontaneous abortion, the patient becomes angry and aggressive and states that her physician and the medical staff are incompetent, evil, and she is going to sue all of them. The patient is left to grieve but upon entering the room again you notice that the patient has new lacerations over her wrists and that some of the medical equipment in the room is broken. Which of the following is the most likely diagnosis?",Antisocial personality disorder,Borderline personality disorder,Normal grief response,Post-traumatic stress disorder,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's behavior, including intense emotional dysregulation, anger, and self-harm (new lacerations over her wrists), following the news of a spontaneous abortion, is suggestive of borderline personality disorder. This condition is characterized by unstable relationships, emotional reactivity, and impulsivity, which are all evident in the patient's reaction to the bad news and subsequent behavior.""
}",B,,0.9,"The patient's behavior, including intense emotional dysregulation, anger, and self-harm (new lacerations over her wrists), following the news of a spontaneous abortion, is suggestive of borderline personality disorder. This condition is characterized by unstable relationships, emotional reactivity, and impulsivity, which are all evident in the patient's reaction to the bad news and subsequent behavior."
215,215,"A 27-year-old man presents to the emergency department after a motor vehicle collision. The patient was the front seat unrestrained driver in a head on collision. The patients echocardiogram (ECG) is notable only for sinus tachycardia. His temperature is 99.5F (37.5C), blood pressure is 107/58 mmHg, pulse is 120/min, respirations are 17/min, and oxygen saturation is 98% on room air. The patient is given 2 liters of Ringer lactate solution and morphine. Initial workup demonstrates that the patients pulmonary capillary wedge pressure and troponins are elevated. The patient is currently complaining of chest pain. Physical exam is notable for an uncomfortable young man with bruising over his chest wall. Which of the following is the most likely diagnosis?",Hemorrhage,Myocardial infarction,Pulmonary contusion,Takotsubo cardiomyopathy,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""The patient's presentation with chest pain, bruising over the chest wall, elevated troponins, and elevated pulmonary capillary wedge pressure after a head-on collision as an unrestrained driver, along with the absence of other clear indications of hemorrhage or myocardial infarction, suggests stress-induced cardiomyopathy, also known as Takotsubo cardiomyopathy, as a plausible diagnosis. The elevated troponins and the context of the accident support this diagnosis. While myocardial infarction could also present with elevated troponins, the overall clinical picture and the mechanism of injury lean more towards a stress-induced condition.""
}",D,,0.8,"The patient's presentation with chest pain, bruising over the chest wall, elevated troponins, and elevated pulmonary capillary wedge pressure after a head-on collision as an unrestrained driver, along with the absence of other clear indications of hemorrhage or myocardial infarction, suggests stress-induced cardiomyopathy, also known as Takotsubo cardiomyopathy, as a plausible diagnosis. The elevated troponins and the context of the accident support this diagnosis. While myocardial infarction could also present with elevated troponins, the overall clinical picture and the mechanism of injury lean more towards a stress-induced condition."
216,216,"A 24-year-old man is brought to the emergency department 15 minutes after he sustained a stab wound to the left chest just below the clavicle. On arrival, he has rapid, shallow breathing and appears anxious. His pulse is 135/min, respirations are 30/min and shallow, and palpable systolic blood pressure is 80 mm Hg. He is intubated and mechanically ventilated. Infusion of 0.9% saline is begun. Five minutes later, his pulse is 133/min and blood pressure is 82/45 mm Hg. Examination shows no active external bleeding. There is a 2.5-cm single stab wound to the left chest at the 4th intercostal space at the midclavicular line. Cardiovascular examination shows muffled heart sounds and jugular venous distention. Breath sounds are normal. Further evaluation of this patient is most likely to show which of the following findings?",Tracheal deviation toward the right side,Hemoptysis,Herniation of the stomach into the chest,"Paradoxical motion of part of the chest with breathing
""","{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.0,
  ""rationale"": ""The patient's symptoms, such as muffled heart sounds and jugular venous distention, suggest cardiac tamponade, which is a common complication of a stab wound to the chest. None of the provided options directly correlate with the expected findings of cardiac tamponade.""
}",,NO_VALID_OPTION,0.0,"The patient's symptoms, such as muffled heart sounds and jugular venous distention, suggest cardiac tamponade, which is a common complication of a stab wound to the chest. None of the provided options directly correlate with the expected findings of cardiac tamponade."
217,217,"A 38-year-old nursing home worker presents to the clinic with complaints of fever, loss of appetite, fatigue, and productive cough for the past couple of months. His fever is low-grade and sputum is often blood-tinged. He has lost 6.8 kg (15.0 lb) during this period and complains of profound night sweats. A plain radiograph of the patients chest shows consolidation in the apical part of the right lung. Baseline investigations show the following:
Complete blood count
Hemoglobin 11 g/dL
White blood cells  
Total count 16,000/mm3
Differential count  
Neutrophils 35%
Lymphocytes 54%
Eosinophils 11%
Erythrocyte sedimentation rate 84 mm
The physician suspects that the patient is suffering from a chronic lung infection. Which of the following statements best describes the type of lung inflammation in this patient?",There are small granulomas with few epithelioid cells along with fibrosis.,It consists of a largely circumscribed granuloma with epithelioid cells with Langhans cells.,An ill-defined granuloma with macrophages and epithelioid cells is seen in this type of inflammation.,This type of granulomatous inflammation is also seen in histoplasmosis.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms, such as low-grade fever, productive cough with blood-tinged sputum, weight loss, and night sweats, along with the radiographic finding of consolidation in the apical part of the lung, are suggestive of tuberculosis (TB), a chronic lung infection. The presence of granulomas with epithelioid cells and Langhans giant cells is characteristic of TB. Option B describes this type of granulomatous inflammation, which is typical for TB.""
}",B,,0.9,"The patient's symptoms, such as low-grade fever, productive cough with blood-tinged sputum, weight loss, and night sweats, along with the radiographic finding of consolidation in the apical part of the lung, are suggestive of tuberculosis (TB), a chronic lung infection. The presence of granulomas with epithelioid cells and Langhans giant cells is characteristic of TB. Option B describes this type of granulomatous inflammation, which is typical for TB."
218,218,"A 10-year-old boy is brought to his pediatrician after discovering a painless mass in the left testicle. Results from tumor markers and a biopsy are as follows:
AFP 350 ng/mL (normal value < 10 ng/mL)
hCG 0.4 IU/L (normal value < 0.5 IU/L)
Biopsy: Presence of glomeruli-like structures with a central capillary within a mesodermal core, lined by flattened layers of germ cells.
What is the most likely diagnosis in this patient?",Classic seminoma,Choriocarcinoma,Teratoma,Yolk sac tumor,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The elevated AFP level and the presence of glomeruli-like structures, also known as Schiller-Duval bodies, in the biopsy are characteristic of yolk sac tumor, a type of non-seminomatous germ cell tumor. This diagnosis fits the clinical and laboratory findings presented. Yolk sac tumors are the most common testicular cancer in children and are known for their high AFP levels.""
}",D,,0.9,"The elevated AFP level and the presence of glomeruli-like structures, also known as Schiller-Duval bodies, in the biopsy are characteristic of yolk sac tumor, a type of non-seminomatous germ cell tumor. This diagnosis fits the clinical and laboratory findings presented. Yolk sac tumors are the most common testicular cancer in children and are known for their high AFP levels."
219,219,"A 67-year-old man who was diagnosed with arthritis 16 years ago presents with right knee swelling and pain. His left knee was swollen a few weeks ago, but now with both joints affected, he has difficulty walking and feels frustrated. He also has back pain which makes it extremely difficult to move around and be active during the day. He says his pain significantly improves with rest. He also suffers from dandruff for which he uses special shampoos. Physical examination is notable for pitting of his nails. Which of the following is the most likely diagnosis?",Arthritis mutilans,Rheumatoid arthritis,Familial mediterranean fever,Mixed connective tissue disease,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of symmetric joint involvement, improvement with rest, and presence of nail pitting are suggestive of psoriatic arthritis, but given the options, rheumatoid arthritis is the closest match, as it also involves symmetric joint pain and swelling. The dandruff could be related to psoriasis, but the provided options do not include psoriatic arthritis. The nail pitting further supports a diagnosis related to psoriasis, but again, rheumatoid arthritis is the most fitting choice from the given options.""
}",B,,0.9,"The patient's symptoms of symmetric joint involvement, improvement with rest, and presence of nail pitting are suggestive of psoriatic arthritis, but given the options, rheumatoid arthritis is the closest match, as it also involves symmetric joint pain and swelling. The dandruff could be related to psoriasis, but the provided options do not include psoriatic arthritis. The nail pitting further supports a diagnosis related to psoriasis, but again, rheumatoid arthritis is the most fitting choice from the given options."
220,220,"A 47-year-old woman comes to the physician because of progressive muscle weakness for five months. She feels that the muscles in her shoulders and hips have been getting weaker and sometimes feel sore. She now has difficulty getting up from chairs, climbing stairs, and combing her hair. She has also noticed new difficulty with swallowing solid foods, but has no trouble with liquids. She has a 5-year history of hyperlipidemia controlled with fluvastatin. Her maternal uncle died at age 26 from Duchenne's muscular dystrophy and her mother has Hashimoto's thyroiditis. Vital signs are within normal limits. Neurologic examination shows moderate weakness in the arm abductors and hip flexors bilaterally. Deep tendon reflexes are 2+ bilaterally. Laboratory studies show:
Hemoglobin 13.7 g/dL
Leukocytes 11,200/mm3
Erythrocyte sedimentation rate 33 mm/h
Serum
Creatine kinase 212 U/L
Lactate dehydrogenase 164 U/L
AST 34 U/L
ALT 35 U/L
Which of the following is most likely to confirm the diagnosis?""",Inflammation of synovial spaces on ultrasound,Perifascicular and perivascular infiltration on muscle biopsy,Positive anti-acetylcholine receptor antibodies,Dystrophin gene mutation on genetic analysis,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of progressive muscle weakness, particularly in the shoulders and hips, along with elevated serum creatine kinase and lactate dehydrogenase levels, suggest an inflammatory myopathy, such as dermatomyositis. The presence of perifascicular and perivascular infiltration on muscle biopsy is characteristic of dermatomyositis, which would confirm the diagnosis.""
}",B,,0.9,"The patient's symptoms of progressive muscle weakness, particularly in the shoulders and hips, along with elevated serum creatine kinase and lactate dehydrogenase levels, suggest an inflammatory myopathy, such as dermatomyositis. The presence of perifascicular and perivascular infiltration on muscle biopsy is characteristic of dermatomyositis, which would confirm the diagnosis."
221,221,"A previously healthy 29-year-old woman, gravida 1, para 0, at 35 weeks' gestation comes to the physician for a routine prenatal visit. Current medications include folic acid and a multivitamin. A rectovaginal swab culture grows bacitracin-resistant colonies of gram-positive cocci with surrounding areas of clear hemolysis. Which of the following is the most appropriate intervention to decrease vertical transmission of this organism?",Perform amniocentesis at 37 weeks,Administer intravenous immune globulin postpartum,Abstain from breastfeeding,Start oral amoxicillin during pregnancy,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The rectovaginal swab culture growing bacitracin-resistant colonies of gram-positive cocci with surrounding areas of clear hemolysis is indicative of Group B Streptococcus (GBS) colonization. The most appropriate intervention to decrease vertical transmission of GBS is to administer intrapartum antibiotic prophylaxis, but among the given options, starting oral amoxicillin during pregnancy could be considered a related approach to managing bacterial infections, although the standard recommendation is intrapartum antibiotics, not oral amoxicillin during pregnancy. However, given the options provided, this seems to be the closest to an appropriate intervention aimed at reducing bacterial load.""
}",D,,0.9,"The rectovaginal swab culture growing bacitracin-resistant colonies of gram-positive cocci with surrounding areas of clear hemolysis is indicative of Group B Streptococcus (GBS) colonization. The most appropriate intervention to decrease vertical transmission of GBS is to administer intrapartum antibiotic prophylaxis, but among the given options, starting oral amoxicillin during pregnancy could be considered a related approach to managing bacterial infections, although the standard recommendation is intrapartum antibiotics, not oral amoxicillin during pregnancy. However, given the options provided, this seems to be the closest to an appropriate intervention aimed at reducing bacterial load."
222,222,"A 37-year-old primigravid woman at 12 weeks' gestation comes to the emergency department because of vaginal bleeding and dull suprapubic pain for 3 hours. She has had spotting during the last 3 days. Her medications include folic acid and a multivitamin. She has smoked one pack of cigarettes daily for 15 years. Her temperature is 37C (98.6F), pulse is 110/min, and blood pressure is 89/65 mm Hg. Pelvic examination shows a dilated cervical os and a uterus consistent in size with an 11-week gestation. Ultrasonography shows an embryo of 4 cm in crown-rump length and no fetal cardiac activity. Which of the following is the most appropriate next step in management?",Misoprostol therapy,Follow-up ultrasonography,Methotrexate therapy,Complete bed rest,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient presents with vaginal bleeding, dull suprapubic pain, and a dilated cervical os, along with ultrasonography showing an embryo without fetal cardiac activity, indicating a missed abortion. Misoprostol therapy is often used to medically manage missed abortion by inducing uterine contractions to expel the non-viable pregnancy, making it the most appropriate next step in management.""
}",A,,0.9,"The patient presents with vaginal bleeding, dull suprapubic pain, and a dilated cervical os, along with ultrasonography showing an embryo without fetal cardiac activity, indicating a missed abortion. Misoprostol therapy is often used to medically manage missed abortion by inducing uterine contractions to expel the non-viable pregnancy, making it the most appropriate next step in management."
223,223,"A 72-year-old woman is brought to the physician by her daughter because of a 6-month history of worsening short-term memory deficits and social withdrawal. Treatment with galantamine is initiated. Two weeks later, the patient develops vomiting, mild crampy abdominal pain, and watery, nonbloody diarrhea. Which of the following is the most appropriate pharmacotherapy?",Bethanechol,Metoclopramide,Loperamide,Oxybutynin,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms of vomiting, mild crampy abdominal pain, and watery, nonbloody diarrhea are likely side effects of galantamine, a cholinesterase inhibitor used to treat Alzheimer's disease. Loperamide is an appropriate pharmacotherapy to manage diarrhea. It works by slowing the movement of gut contents, allowing for more water and electrolyte absorption.""
}",C,,0.9,"The patient's symptoms of vomiting, mild crampy abdominal pain, and watery, nonbloody diarrhea are likely side effects of galantamine, a cholinesterase inhibitor used to treat Alzheimer's disease. Loperamide is an appropriate pharmacotherapy to manage diarrhea. It works by slowing the movement of gut contents, allowing for more water and electrolyte absorption."
224,224,"A 30-year-old African American woman comes to the physician for the evaluation of a dry cough and chest discomfort for the past 3 days. During this period, the patient has had headaches, muscle aches, joint pain, fever, and chills. Ten days ago, she was hiking with her family in Mississippi. The patient has asthma that is treated with an albuterol inhaler. Her mother has a lung disease treated with methotrexate. The patient has smoked one pack of cigarettes daily for the past 10 years. Her temperature is 38C (100.4F). Physical examination shows slight wheezes throughout both lung fields. Laboratory studies and urinalysis are positive for polysaccharide antigen. Bronchoalveolar lavage using silver/PAS-staining shows macrophages filled with a dimorphic fungus with septate hyphae. Which of the following is the most likely cause of this patient's symptoms?",Legionella pneumophila infection,Aspergillus fumigatus infection,Pneumocystis pneumonia,Blastomyces dermatitidis infection,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's symptoms and laboratory findings, including the presence of a dimorphic fungus with septate hyphae in the bronchoalveolar lavage, are consistent with a Blastomyces dermatitidis infection, which is a fungal infection commonly found in the Mississippi region and can cause respiratory symptoms, especially in individuals with a history of exposure to soil or outdoor activities.""
}",D,,0.9,"The patient's symptoms and laboratory findings, including the presence of a dimorphic fungus with septate hyphae in the bronchoalveolar lavage, are consistent with a Blastomyces dermatitidis infection, which is a fungal infection commonly found in the Mississippi region and can cause respiratory symptoms, especially in individuals with a history of exposure to soil or outdoor activities."
225,225,"A 26-year-old woman comes to the physician because of fatigue, weight loss, and muscle aches during the past 2 months. There is no personal or family history of serious illness. Her only medication is a multivitamin. A metyrapone stimulation test is performed and the results rule out a diagnosis of adrenal insufficiency. Which of the following changes in laboratory findings are most likely to have been observed in this patient following the administration of the drug?",Decrease in urinary 17-hydroxycorticosteroids,Decrease in serum 11-deoxycortisol,Increase in serum cortisol,Increase in urine metanephrines,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The metyrapone stimulation test is used to assess the integrity of the hypothalamic-pituitary-adrenal axis. Metyrapone inhibits the enzyme 11β-hydroxylase, which is involved in the conversion of 11-deoxycortisol to cortisol. As a result, cortisol levels decrease, and the body responds by increasing the production of adrenocorticotropic hormone (ACTH) and subsequently 11-deoxycortisol. However, since the conversion of 11-deoxycortisol to cortisol is blocked, the level of cortisol does not increase, but the level of 11-deoxycortisol does. The test also leads to an increase in the urinary excretion of 17-hydroxycorticosteroids (17-OHS) precursors, but since the question asks about the change most likely observed following the administration of the drug in the context of ruling out adrenal insufficiency, the focus is on the direct effect of metyrapone. In a normal response, one would expect an increase in 11-deoxycortisol (not listed as an option directly), but given the choices, the decrease in urinary 17-hydroxycorticosteroids (17-OHS) is the closest correct answer because metyrapone blocks the production of cortisol, leading to decreased levels of cortisol and its metabolites, which are measured as 17-OHS in urine.""
}",A,,0.9,"The metyrapone stimulation test is used to assess the integrity of the hypothalamic-pituitary-adrenal axis. Metyrapone inhibits the enzyme 11β-hydroxylase, which is involved in the conversion of 11-deoxycortisol to cortisol. As a result, cortisol levels decrease, and the body responds by increasing the production of adrenocorticotropic hormone (ACTH) and subsequently 11-deoxycortisol. However, since the conversion of 11-deoxycortisol to cortisol is blocked, the level of cortisol does not increase, but the level of 11-deoxycortisol does. The test also leads to an increase in the urinary excretion of 17-hydroxycorticosteroids (17-OHS) precursors, but since the question asks about the change most likely observed following the administration of the drug in the context of ruling out adrenal insufficiency, the focus is on the direct effect of metyrapone. In a normal response, one would expect an increase in 11-deoxycortisol (not listed as an option directly), but given the choices, the decrease in urinary 17-hydroxycorticosteroids (17-OHS) is the closest correct answer because metyrapone blocks the production of cortisol, leading to decreased levels of cortisol and its metabolites, which are measured as 17-OHS in urine."
