row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
42,42,"A 46-year-old man presents with worsening pain in multiple joints for the past 2 weeks. He says the pain is most severe in the proximal parts of his fingers and his wrists, but it has now spread to his elbows, and, occasionally, his knees. He says the joint involvement is symmetric. He also complains of morning joint stiffness that improves with activity and reports feeling fatigued during the day. He started taking ibuprofen 2 months ago for the pain which initially subsided, but, over the last few weeks, it has worsened despite the medication. He was diagnosed with type 2 diabetes mellitus 1 year ago and has had difficulty controlling his blood glucose levels. The patient denies any smoking history, alcohol, or recreational drug use. A review of systems is significant for a weight loss of 3.0 kg (6.6 lb) over the last 3 months despite no change in diet or activity level. Which of the following is the most likely 1st-line medication in this patient?",Infliximab,Anakinra,High-dose prednisone for 60 days,Hydroxychloroquine monotherapy,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The patient's symptoms suggest a possible inflammatory arthritis like rheumatoid arthritis, but a definitive diagnosis requires further clinical and laboratory evaluation. Without confirmatory tests such as rheumatoid factor, anti-CCP antibodies, or imaging, selecting a first-line treatment is premature.""
}",null,INSUFFICIENT_INFO,0.3,"The patient's symptoms suggest a possible inflammatory arthritis like rheumatoid arthritis, but a definitive diagnosis requires further clinical and laboratory evaluation. Without confirmatory tests such as rheumatoid factor, anti-CCP antibodies, or imaging, selecting a first-line treatment is premature."
43,43,A 10-year-old Caucasian female with Turner's syndrome underwent an abdominal imaging study and was discovered that the poles of her kidneys were fused inferiorly. Normal ascension of kidney during embryological development would be prevented by which of the following anatomical structures?,Inferior vena cava,Superior mesenteric artery,Celiac artery,Splenic artery,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""In Turner's syndrome, horseshoe kidney is a common finding where the kidneys fuse at the lower poles. The superior mesenteric artery can impede the normal ascent of the kidneys during embryological development, often leading to this anomaly.""
}",B,,0.9,"In Turner's syndrome, horseshoe kidney is a common finding where the kidneys fuse at the lower poles. The superior mesenteric artery can impede the normal ascent of the kidneys during embryological development, often leading to this anomaly."
44,44,"A researcher is testing an unknown compound, X, and seeing the effect it has on renal function. When she applies compound X to the cells, she finds that the urinary concentration of sodium and the pH decreases while the urinary potassium increases. Which of the following correctly states:
1) the cells of the kidney this compound acts on and
2) the identity of compound X?",Distal convoluted tubule; atrial natriuretic peptide,Distal convoluted tubule; hydrochlorothiazide,Principal cells; aldosterone,Principal cells; spironolactone,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The effects described (decreased urinary sodium and pH, increased urinary potassium) suggest a possible aldosterone-like effect, but I am not confident enough to select an option without additional context or confirmation of the mechanism. More specific information about the compound's action or additional clinical data is needed to make a definitive choice.""
}",null,INSUFFICIENT_INFO,0.3,"The effects described (decreased urinary sodium and pH, increased urinary potassium) suggest a possible aldosterone-like effect, but I am not confident enough to select an option without additional context or confirmation of the mechanism. More specific information about the compound's action or additional clinical data is needed to make a definitive choice."
45,45,"A 29-year-old primigravid woman at 35 weeks' gestation is admitted to the hospital in labor. She has no history of serious medical illness. She has had an uncomplicated pregnancy. Her last ultrasound at 22 weeks' gestation was normal. On admission, fetal heartbeats cannot be detected by fetal doppler monitor. Ultrasound shows decreased amniotic fluid levels and no evidence of fetal movement, respiration, or heart activity. The patient gives birth to a 2296 g (5 lb 1 oz) male infant. Physical examination shows no signs of life. There are no visible malformations. The placenta is unremarkable. Which of the following is the most appropriate next step in management?",Perform karyotyping of amniotic fluid,"Obtain photographs, x-ray imaging, and MRI",Perform maternal antibody and thrombophilia testing,Obtain consent for parental genetic testing,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Maternal antibody and thrombophilia testing is the most appropriate next step to investigate potential causes of fetal demise, such as autoimmune or clotting disorders. This can provide insight into underlying maternal factors that may have contributed to the loss. Other options are less directly relevant at this stage.""
}",C,,0.9,"Maternal antibody and thrombophilia testing is the most appropriate next step to investigate potential causes of fetal demise, such as autoimmune or clotting disorders. This can provide insight into underlying maternal factors that may have contributed to the loss. Other options are less directly relevant at this stage."
46,46,"A 32-year-old man arrives to his primary care physician to discuss his fear of flying. The patient reports that he has had a fear of flying since being a teenager. He went on a family vacation 15 years ago, and during the flight there was turbulence and a rough landing. Since then he has avoided flying. He did not go to his cousins wedding because it was out of the country. He also was unable to visit his grandmother for her 80th birthday. The last time his job asked him to meet a client out of state, he drove 18 hours instead of flying. Two years ago he promised his fianc they could fly to Florida. Upon arrival at the airport, he began to feel dizzy, lightheaded, and refused to go through security. During the clinic visit, the patient appears anxious and distressed. He recognizes that his fear is irrational. He is upset that it is affecting his relationship with his wife. Additionally, his current job may soon require employees in his sales position to fly to meet potential clients. He is embarrassed to have a conversation with his manager about his fear of flying. Which of the following is the best therapy for the patients condition?",Cognitive behavioral therapy,Fluoxetine,Psychodynamic psychotherapy,Zolpidem,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Cognitive behavioral therapy (CBT) is the most evidence-based treatment for specific phobias like fear of flying. It focuses on desensitization and restructuring irrational thoughts, which aligns with the patient's recognition of his fear as irrational. Other options, like fluoxetine or zolpidem, are not first-line for phobias, and psychodynamic therapy lacks strong evidence for this condition.""
}",A,,0.9,"Cognitive behavioral therapy (CBT) is the most evidence-based treatment for specific phobias like fear of flying. It focuses on desensitization and restructuring irrational thoughts, which aligns with the patient's recognition of his fear as irrational. Other options, like fluoxetine or zolpidem, are not first-line for phobias, and psychodynamic therapy lacks strong evidence for this condition."
47,47,"A 59-year-old overweight woman presents to the urgent care clinic with the complaint of severe abdominal pain for the past 2 hours. She also complains of a dull pain in her back with nausea and vomiting several times. Her pain has no relation with food. Her past medical history is significant for recurrent abdominal pain due to cholelithiasis. Her father died at the age of 60 with some form of abdominal cancer. Her temperature is 37C (98.6F), respirations are 15/min, pulse is 67/min, and blood pressure is 122/98 mm Hg. Physical exam is unremarkable. However, a CT scan of the abdomen shows a calcified mass near her gallbladder. Which of the following diagnoses should be excluded first in this patient?",Acute cholecystitis,Choledocholithiasis,Pancreatitis,Duodenal peptic ulcer,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.4,
  ""rationale"": ""The patient's symptoms and history suggest a biliary or pancreatic issue, and the CT finding of a calcified mass near the gallbladder raises concern for complications of cholelithiasis. However, the lack of specific clinical findings or lab results (e.g., lipase, liver enzymes) makes it unclear which diagnosis to prioritize for exclusion first.""
}",null,INSUFFICIENT_INFO,0.4,"The patient's symptoms and history suggest a biliary or pancreatic issue, and the CT finding of a calcified mass near the gallbladder raises concern for complications of cholelithiasis. However, the lack of specific clinical findings or lab results (e.g., lipase, liver enzymes) makes it unclear which diagnosis to prioritize for exclusion first."
48,48,"A 78-year-old man is brought to the physician by his daughter because of increasing forgetfulness over the past 5 weeks. He had been living independently but came to live with his daughter temporarily after he complained that he was unable to perform some of his daily activities. He has left the front door wide open and tap water running on multiple occasions. He does not sleep well and wakes up 67 times during the night. He does not leave his room and rarely makes conversation with his daughter. He says that he used to enjoy playing the piano but has not played for several months. He has hypertension treated with amlodipine. Vital signs are within normal limits. Mental status examination shows orientation to person, place, and time and psychomotor retardation. He has a blunted affect. Short- and long-term memory is impaired. Attention and concentration are impaired. Neurologic examination shows no focal findings. Serum concentration of electrolytes, thyroid-stimulating hormone, and vitamin B12 are within the reference range. He is very concerned about his memory lapses. Which of the following is the most appropriate treatment for this patient?",Donepezil,Aspirin,Ventriculoperitoneal shunt,Memantine,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The patient's symptoms suggest possible dementia or depression, but a definitive diagnosis is unclear without further evaluation such as imaging or detailed cognitive testing. Differentiating between Alzheimer’s disease, vascular dementia, or pseudodementia due to depression is necessary before initiating treatment.""
}",null,INSUFFICIENT_INFO,0.3,"The patient's symptoms suggest possible dementia or depression, but a definitive diagnosis is unclear without further evaluation such as imaging or detailed cognitive testing. Differentiating between Alzheimer’s disease, vascular dementia, or pseudodementia due to depression is necessary before initiating treatment."
49,49,"A 6-year-old boy is brought to the emergency department by his mother for worsening wheezing and shortness of breath over the past day. He has not had a fever, cough, vomiting, or diarrhea. He has asthma and eczema. He uses a glucocorticoid inhaler and an albuterol inhaler but has missed his medications for the past week while on vacation. He appears uncomfortable. His temperature is 36C (96.8F), pulse is 120/min, respirations are 40/min, and blood pressure is 100/80. Expiratory and inspiratory wheezing is heard throughout both lung fields. There are moderate intercostal and subcostal retractions and a decreased inspiratory to expiratory ratio. Nebulized albuterol and ipratropium treatments and intravenous methylprednisolone are given in the emergency department for a presumed asthma exacerbation. One hour later, the child is limp and lethargic. Magnesium sulfate is administered. His temperature is 36C (96.8F), pulse is 150/min, respirations are 22/min, and blood pressure is 100/70. No wheezing is heard on repeat pulmonary examination. Which of the following is the most appropriate next step in management?",Perform needle thoracostomy at the 2nd intercostal space,Perform bronchoscopy,Provide helium and oxygen mixture,Provide additional dose of methylprednisolone,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The child's sudden change to limp and lethargic state with absent wheezing and decreased respiratory rate is concerning for possible respiratory failure or another underlying issue. The provided options do not clearly address the need for immediate airway support or further diagnostic evaluation such as a chest X-ray to rule out pneumothorax or other complications.""
}",null,INSUFFICIENT_INFO,0.3,The child's sudden change to limp and lethargic state with absent wheezing and decreased respiratory rate is concerning for possible respiratory failure or another underlying issue. The provided options do not clearly address the need for immediate airway support or further diagnostic evaluation such as a chest X-ray to rule out pneumothorax or other complications.
50,50,A 44-year-old African-American woman comes to the physician for a routine examination. She is concerned about cancer because her uncle died of metastatic melanoma 1 year ago. She has no history of serious illness and does not take any medication. She has been working in a law firm for the past 20 years and travels to the Carribean regularly with her husband. Examination of her skin shows no abnormal moles or warts. This woman is at greatest risk of which of the following types of melanoma?,Desmoplastic,Nodular,Lentigo maligna,Superficial spreading,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""There is not enough specific information about the patient's skin findings or risk factors beyond family history and sun exposure to confidently determine the most likely type of melanoma. Further details on skin changes or specific risk profiles are needed to make an informed choice.""
}",null,INSUFFICIENT_INFO,0.3,There is not enough specific information about the patient's skin findings or risk factors beyond family history and sun exposure to confidently determine the most likely type of melanoma. Further details on skin changes or specific risk profiles are needed to make an informed choice.
51,51,"A previously healthy 2-year-old boy is brought to the physician because of a 10-day history of unsteady gait, frequent falls, and twitching of the extremities. Physical examination shows bilateral saccadic eye movement in all directions and brief, involuntary muscle contractions of the trunk and limbs. There is an ill-defined, nontender mass in the upper right abdomen. He undergoes surgical resection of the tumor. Histopathologic examination of this mass is most likely to show which of the following?",Blastic skeletal muscle cells arranged in nests and sheets,Numerous immature lymphocytes in a starry sky pattern,Abortive glomeruli and tubules in a spindle cell stroma,Small blue cells arranged in rosettes around a central neuropil,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The clinical presentation of unsteady gait, frequent falls, twitching, and saccadic eye movements suggests opsoclonus-myoclonus syndrome, often associated with neuroblastoma. The abdominal mass and histopathologic description of small blue cells in rosettes around a central neuropil are characteristic of neuroblastoma. I am highly confident in this choice based on the classic findings.""
}",D,,0.9,"The clinical presentation of unsteady gait, frequent falls, twitching, and saccadic eye movements suggests opsoclonus-myoclonus syndrome, often associated with neuroblastoma. The abdominal mass and histopathologic description of small blue cells in rosettes around a central neuropil are characteristic of neuroblastoma. I am highly confident in this choice based on the classic findings."
52,52,"A 13-year-old boy is brought to his pediatrician due to a left breast lump under his nipple. He noticed it last month and felt that it has increased slightly in size. It is tender to touch but has no overlying skin changes. There is no breast discharge. The patient has cryptorchidism as an infant and underwent a successful orchiopexy. In addition, he was recently diagnosed with ADHD and is currently on methylphenidate with improvement in his symptoms. He has a family history of type I diabetes in his father and breast fibroadenoma in his mother. On exam, the patient is at the 82nd percentile for height, 79th percentile for weight, and 80th percentile for BMI. He has tanner IV pubic hair. Testicular volume is 7 mL on each side, and both testes are smooth and freely mobile. Breast exam shows a normal right breast and a 3-centimeter round, firm, and slightly tender discrete mass under the left nipple. Which of the following is the most likely etiology of this patients condition?",Klinefelter syndrome,Lipomastia (pseudogynecomastia),Testicular cancer,Medication side effect,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.4,
  ""rationale"": ""The clinical presentation suggests gynecomastia, but the etiology is unclear. Klinefelter syndrome is possible due to the history of cryptorchidism, but other causes like pubertal gynecomastia or medication effects (methylphenidate) cannot be ruled out without further testing or history.""
}",null,INSUFFICIENT_INFO,0.4,"The clinical presentation suggests gynecomastia, but the etiology is unclear. Klinefelter syndrome is possible due to the history of cryptorchidism, but other causes like pubertal gynecomastia or medication effects (methylphenidate) cannot be ruled out without further testing or history."
53,53,"A 47-year-old executive schedules an appointment his physician for a routine medical check-up. He currently has no complaints and claims to be as fit as a fiddle. The physical examination findings are unremarkable, except for a mid-systolic murmur heard in the 2nd left intercostal space that radiates to the carotids on auscultation. The physician instructs the patient to stand from a supine position with the stethoscope still placed on his chest. Which of the following changes would occur with this maneuver?",An increase in right atrial pressure,An increase in left ventricular end-diastolic pressure,An increase in pulmonary capillary wedge pressure,A reduction in the slope of the pacemaker potential,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The mid-systolic murmur radiating to the carotids suggests aortic stenosis, and standing from supine could affect preload and murmur intensity. However, the exact hemodynamic changes (e.g., pressures in specific chambers) are not clearly predictable without additional context or diagnostic confirmation.""
}",null,INSUFFICIENT_INFO,0.3,"The mid-systolic murmur radiating to the carotids suggests aortic stenosis, and standing from supine could affect preload and murmur intensity. However, the exact hemodynamic changes (e.g., pressures in specific chambers) are not clearly predictable without additional context or diagnostic confirmation."
54,54,"A 41-year-old man presents to the emergency department with a 6-hour history of muscle cramping, decreased appetite, and diarrhea. He says that these symptoms came on rapidly but does not recall anything that may have triggered the episode. He has never experienced these symptoms before. His past medical history is significant for obesity, sleep apnea, and type 2 diabetes that is well controlled on metformin. He also has gastroesophageal reflux disease for which he occasionally takes antacids. On presentation he is found to have fast, shallow breathing and abdominal pain that is poorly localized. Basic labs as well as an arterial blood gas are obtained and the results are shown below:

Na+: 139 mEq/L
Cl-: 106 mEq/L
HCO3-: 11 mEq/L
pH: 7.25
pCO2: 22 mmHg

Which of the following is the most likely cause of the changes seen in this patient's labs?",Antacids,Anxiety,Diarrhea,Sleep apnea,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient presents with metabolic acidosis as indicated by low pH (7.25) and low bicarbonate (11 mEq/L), with compensatory respiratory alkalosis (low pCO2 of 22 mmHg). Diarrhea is the most likely cause among the options, as it can lead to significant loss of bicarbonate, resulting in metabolic acidosis. Other options like antacids, anxiety, or sleep apnea do not typically cause this acid-base disturbance.""
}",C,,0.9,"The patient presents with metabolic acidosis as indicated by low pH (7.25) and low bicarbonate (11 mEq/L), with compensatory respiratory alkalosis (low pCO2 of 22 mmHg). Diarrhea is the most likely cause among the options, as it can lead to significant loss of bicarbonate, resulting in metabolic acidosis. Other options like antacids, anxiety, or sleep apnea do not typically cause this acid-base disturbance."
55,55,"A 63-year-old man comes to the emergency department because of retrosternal chest pain. He describes it as 7 out of 10 in intensity. He has coronary artery disease, hypertension, and type 2 diabetes mellitus. His current medications are aspirin, simvastatin, metformin, and enalapril. He has smoked one pack of cigarettes daily for 33 years. On arrival, his pulse is 136/min and irregular, respirations are 20/min, and blood pressure is 85/55 mm Hg. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. An ECG is shown. Which of the following is the most appropriate next step in management?",Coronary angiogram,Intravenous esmolol,Synchronized cardioversion,Defibrillation,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Given the patient's presentation of chest pain, hypotension, and an irregular pulse at 136/min, along with a history of coronary artery disease, the most likely diagnosis is atrial fibrillation with rapid ventricular response or another unstable arrhythmia. Synchronized cardioversion is the most appropriate immediate step to restore hemodynamic stability in this acute setting.""
}",C,,0.9,"Given the patient's presentation of chest pain, hypotension, and an irregular pulse at 136/min, along with a history of coronary artery disease, the most likely diagnosis is atrial fibrillation with rapid ventricular response or another unstable arrhythmia. Synchronized cardioversion is the most appropriate immediate step to restore hemodynamic stability in this acute setting."
56,56,"A 12-year-old boy is brought to the emergency department for the evaluation of persistent bleeding from his nose over the past hour. The bleeding started spontaneously. He has no history of a similar episode. He takes no medications. There is no history of abnormal bleeding in the family. His vital signs are within normal limits. On examination, he is pressing a gauze against his left nostril while hyperextending his head. The gauze is stained with blood and upon withdrawal of the gauze blood slowly drips out of his left nostrils. There is no bleeding from the right nostril. The remainder of the physical examination shows no abnormalities. Which of the following is the most appropriate initial therapy?",Oxymetazoline nasal spray,Placement of an epinephrine gauze in the left nostril,Silver nitrate cauterization of the bleeding vessel and surrounding vessels,Squeezing the nostrils manually for 10 minutes with the head elevated,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Squeezing the nostrils manually for 10 minutes with the head elevated is the most appropriate initial therapy for anterior epistaxis, which is likely in this case given the unilateral bleeding. This method applies direct pressure to the most common bleeding site in the nasal septum. It is non-invasive and often effective as a first step.""
}",D,,0.9,"Squeezing the nostrils manually for 10 minutes with the head elevated is the most appropriate initial therapy for anterior epistaxis, which is likely in this case given the unilateral bleeding. This method applies direct pressure to the most common bleeding site in the nasal septum. It is non-invasive and often effective as a first step."
57,57,A 50-year-old man with congestive heart failure (CHF) was started on an experimental analog of atrial natriuretic peptide. Which of the following would he expect to experience?,Increased water reabsorption by the renal collecting ducts,"Increased glomerular filtration rate, restricted aldosterone release, vascular smooth muscle dilation",Increased renal absorption of sodium and water,Increased plasma calcium and decreased renal reabsorption of phosphate,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Atrial natriuretic peptide (ANP) analogs typically promote natriuresis and diuresis by increasing glomerular filtration rate, inhibiting aldosterone release, and causing vasodilation. These effects align with option B and are consistent with the therapeutic goals for CHF.""
}",B,,0.9,"Atrial natriuretic peptide (ANP) analogs typically promote natriuresis and diuresis by increasing glomerular filtration rate, inhibiting aldosterone release, and causing vasodilation. These effects align with option B and are consistent with the therapeutic goals for CHF."
58,58,"A 20-year-old woman presents with vaginal discharge, pruritus, and painful micturition for the past 5 days. She is sexually active with multiple partners and admits to using barrier protection inconsistently. Her last menstrual period was 2 weeks ago. The patient denies any fever, chills, abdominal pain, menorrhagia, or flank pain. She is afebrile and the vital signs are within normal limits. Speculum examination reveals vaginal erythema with a profuse, greenish-yellow, purulent, malodorous discharge. The vaginal pH is 5.5. Vaginal swab and urine samples are obtained for microscopy and culture, and results are pending. Which of the following is the most likely diagnosis in this patient based on her presentation?",Urinary tract infection,Candida vaginitis,Trichomonal vaginitis,Chlamydia infection,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's presentation of vaginal erythema, greenish-yellow purulent discharge, and malodorous discharge aligns strongly with trichomonal vaginitis. The vaginal pH of 5.5 further supports this diagnosis over other options like Candida vaginitis, which typically has a lower pH.""
}",C,,0.9,"The patient's presentation of vaginal erythema, greenish-yellow purulent discharge, and malodorous discharge aligns strongly with trichomonal vaginitis. The vaginal pH of 5.5 further supports this diagnosis over other options like Candida vaginitis, which typically has a lower pH."
59,59,"A 17-year-old football player with no significant past medical history, social history, or family history presents to his pediatrician with itching in his groin. He says this started during summer workouts leading up to this season. He denies having any rash anywhere else on his body. The blood pressure is 123/78 mm Hg, pulse is 67/min, respiratory rate is 15/min, and temperature is 38.1C (98.7F). Physical examination reveals an erythematous, well-demarcated patch with peripheral scale on the left thigh, pubic region, and perineum. There is no apparent scrotal involvement with the rash. How can you confirm the suspected diagnosis?",Localized ultrasound,Nikolsky's sign on physical exam,Gram stain of skin scrapings,AFB stain of skin scrapings,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.4,
  ""rationale"": ""The clinical presentation suggests tinea cruris, a fungal infection, but none of the options clearly align with the standard diagnostic method, which is a KOH preparation of skin scrapings. I am not confident in selecting an option without a direct diagnostic test for fungal elements. Further information or additional testing options are needed to confirm the diagnosis.""
}",null,INSUFFICIENT_INFO,0.4,"The clinical presentation suggests tinea cruris, a fungal infection, but none of the options clearly align with the standard diagnostic method, which is a KOH preparation of skin scrapings. I am not confident in selecting an option without a direct diagnostic test for fungal elements. Further information or additional testing options are needed to confirm the diagnosis."
60,60,"A 68-year-old woman presents with left lower quadrant pain that worsens with defecation. She describes the pain as 'crampy'. She also says she has suffered from mild constipation for the past few years. The patient denies any recent weight change or urinary symptoms. Her last menstrual period was 16 years ago. Her body temperature is 37.8C (100.0F), pulse is 102/min, respiratory rate is 16/min, and blood pressure is 133/87 mm Hg. On physical examination, tenderness to palpation in the left lower quadrant is present. The laboratory studies are presented as follows:
Hemoglobin 13.2 mg/dL
Hematocrit 48%
Leukocyte count 16,000/mm
Neutrophils 89%
Bands 5%
Eosinophils 0%
Basophils 0%
Lymphocytes 11%
Monocytes 0%
Platelet count 380,000/mm
Which of the following is the most likely diagnosis in this patient?",Hypothyroidism,Adenocarcinoma of the colon,Chronic inflammatory bowel disease,Irritable bowel syndrome,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The patient's symptoms of left lower quadrant pain, fever, elevated leukocyte count, and neutrophilia suggest an inflammatory or infectious process, possibly diverticulitis, which is not listed. While adenocarcinoma or chronic inflammatory bowel disease could be considered, there is insufficient diagnostic evidence (e.g., imaging or colonoscopy results) to confirm a specific diagnosis among the provided options.""
}",null,INSUFFICIENT_INFO,0.3,"The patient's symptoms of left lower quadrant pain, fever, elevated leukocyte count, and neutrophilia suggest an inflammatory or infectious process, possibly diverticulitis, which is not listed. While adenocarcinoma or chronic inflammatory bowel disease could be considered, there is insufficient diagnostic evidence (e.g., imaging or colonoscopy results) to confirm a specific diagnosis among the provided options."
61,61,"A 65-year-old man presents to his primary care physician with a neck mass. He first noticed a firm mass on the anterior aspect of his neck approximately 4 months ago. The mass is painless and has not increased in size since then. He has also noticed occasional fatigue and has gained 10 pounds in the past 4 months despite no change in his diet or exercise frequency. His past medical history is notable for gout for which he takes allopurinol. He denies any prior thyroid disorder. He runs 4 times per week and eats a balanced diet of mostly fruits and vegetables. He does not smoke and drinks a glass of wine with dinner. His family history is notable for medullary thyroid cancer in his maternal uncle. His temperature is 97.8F (36.6C), blood pressure is 127/72 mmHg, pulse is 87/min, and respirations are 19/min. On exam, he has a firm, symmetric, and stone-firm thyroid. A biopsy of this patient's lesion would most likely demonstrate which of the following findings?",Diffuse infiltrate of lymphoid cells destroying thyroid follicles,Papillary projections with dystrophically calcified regions,Pleomorphic undifferentiated infiltrative cells with necrosis,Stromal amyloid deposition,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.0,
  ""rationale"": ""The clinical presentation suggests a thyroid mass with concerning features like firmness and family history of medullary thyroid cancer. However, additional diagnostic information such as imaging or lab results (e.g., calcitonin levels) is needed to narrow down the likely pathology before selecting a biopsy finding.""
}",null,INSUFFICIENT_INFO,0.0,"The clinical presentation suggests a thyroid mass with concerning features like firmness and family history of medullary thyroid cancer. However, additional diagnostic information such as imaging or lab results (e.g., calcitonin levels) is needed to narrow down the likely pathology before selecting a biopsy finding."
62,62,"A 79-year-old man presents to the office due to shortness of breath with moderate exertion and a slightly productive cough. He has a medical history of 25 years of heavy smoking. His vitals include: heart rate 89/min, respiratory rate 27/min, and blood pressure 120/90 mm Hg. The physical exam shows increased resonance to percussion, decreased breath sounds, and crackles at the lung base. Chest radiography shows signs of pulmonary hyperinflation. Spirometry shows a forced expiratory volume in the first second (FEV1) of 48%, a forced vital capacity (FVC) of 85%, and an FEV1/FVC ratio of 56%. According to these results, what is the most likely diagnosis?",Asthma,Lymphangioleiomyomatosis,Chronic obstructive pulmonary disease (COPD),Heart failure,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The patient's history of heavy smoking, clinical findings of shortness of breath, productive cough, increased resonance to percussion, decreased breath sounds, crackles, and pulmonary hyperinflation on chest radiography, combined with spirometry results showing an FEV1/FVC ratio of 56% (indicating obstruction), strongly suggest COPD. This aligns with GOLD criteria for diagnosing COPD. Other options are less consistent with the full clinical picture.""
}",C,,0.9,"The patient's history of heavy smoking, clinical findings of shortness of breath, productive cough, increased resonance to percussion, decreased breath sounds, crackles, and pulmonary hyperinflation on chest radiography, combined with spirometry results showing an FEV1/FVC ratio of 56% (indicating obstruction), strongly suggest COPD. This aligns with GOLD criteria for diagnosing COPD. Other options are less consistent with the full clinical picture."
63,63,"A 5-year-old female is brought to a speech therapist for continuing work on improving her communication skills. She is only able to verbalize two word sentences and has generalized developmental delay. When she was born it was noticed that she had a high pitched mewing cry and subsequent physical exam revealed microcephaly, prominent epicanthal folds, and a holosystolic murmur best heard in the left 5th intercostal space near the sternum. An abnormality of which of the following chromosomes is most likely responsible for this patient's disorder?",7,13,18,21,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The clinical features described, such as a high-pitched cry, microcephaly, and developmental delay, suggest a possible chromosomal abnormality like Cri-du-chat syndrome, which is associated with chromosome 5, not listed in the options. Without chromosome 5 as a choice, I cannot confidently select an answer from the given options.""
}",null,INSUFFICIENT_INFO,0.3,"The clinical features described, such as a high-pitched cry, microcephaly, and developmental delay, suggest a possible chromosomal abnormality like Cri-du-chat syndrome, which is associated with chromosome 5, not listed in the options. Without chromosome 5 as a choice, I cannot confidently select an answer from the given options."
64,64,"A 32-year-old woman presents to the physician because she feels depressed, has difficulty sleeping, has a poor appetite, and has had a problem concentrating for the past 3 months. During this time, she has also has had low energy and has lost interest in playing the guitar. During high school, the patient went through similar episodes of low mood and poor sleep. At that time, she would repeatedly engage in binge eating and purging behavior, for which she was referred to therapy. There is no evidence of suicidal ideation. Her physician offers to prescribe a medication for her current symptoms. Treatment with which of the following drugs should be avoided in this patient?",Bupropion,Fluoxetine,Mirtazapine,Trazodone,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""The patient has a history of binge eating and purging behavior, which suggests a possible eating disorder. Certain antidepressants like bupropion are contraindicated in eating disorders due to seizure risk, but I lack specific details on her current diagnosis or severity to confirm this choice over others.""
}",null,INSUFFICIENT_INFO,0.3,"The patient has a history of binge eating and purging behavior, which suggests a possible eating disorder. Certain antidepressants like bupropion are contraindicated in eating disorders due to seizure risk, but I lack specific details on her current diagnosis or severity to confirm this choice over others."
