row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
54,072524b803c551a28c2d97283ffa577770eea6aaf1acb541693352943baaffb9,81. 38-year-old woman who underwent total thyroidectomy for multinodular goitre 6 months ago presents with persistent hoarseness. Which of the following nerves was most likely injured during her operation.,a.Superior laryngeal nerve,b.Bilateral recurrent laryngeal nerve,c.Unilateral recurrent laryngeal nerve,d.Hypoglossal nerve,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.94,
  ""rationale"": ""Unilateral recurrent laryngeal nerve injury causes persistent hoarseness after thyroidectomy. Bilateral injury typically leads to airway compromise, and superior laryngeal nerve injury affects pitch and voice fatigue rather than classic hoarseness.""
}",C,,0.94,"Unilateral recurrent laryngeal nerve injury causes persistent hoarseness after thyroidectomy. Bilateral injury typically leads to airway compromise, and superior laryngeal nerve injury affects pitch and voice fatigue rather than classic hoarseness."
55,bb84ef8d29fe25896cf9a1eea180ac557b8c0b984be6c85e9979ffb62234c3fe,A 22-year-old Asian woman is admitted to the hospital with an incomplete miscarriage at 11 weeks' gestation. She subsequently has surgical evacuation of the uterus. The histology reveals a large mass with hydropic changes in all the placental villi with no fetal tissue. Which of the following is the most likely karyotype and parental chromosomal origin?,"46 XX, maternal","46 XX, paternal","46 XY, paternal","69 XXY, paternal","{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Diffuse hydropic villi with no fetal tissue indicates a complete hydatidiform mole. Most complete moles are 46XX and entirely paternal in origin from an empty ovum fertilized by a single sperm that duplicates.""
}",B,,0.92,Diffuse hydropic villi with no fetal tissue indicates a complete hydatidiform mole. Most complete moles are 46XX and entirely paternal in origin from an empty ovum fertilized by a single sperm that duplicates.
56,5b6cd1f2f4cfcefa064a606c8913b3a9b97beda65ffef2de966e3e544c83636f,"Management of hepatic encephalopathy involves the use of lactulose which is a non-absorbable disaccharide and osmotic laxative. The goal of this therapy to promote how many soft stools per day?

",12-Oct,6-Apr,8-Jun,3-Feb,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Lactulose is titrated to achieve 2–3 soft stools daily in hepatic encephalopathy. Option D (3–Feb) corresponds to 2–3 stools per day.""
}",D,,0.93,Lactulose is titrated to achieve 2–3 soft stools daily in hepatic encephalopathy. Option D (3–Feb) corresponds to 2–3 stools per day.
57,2574197cc69bbb48f9b9c00f595a4a3382895dfc23871a63ce07e0b6bbf8c2a4,You are taking a history from Ms. Korona and she tells you that she has been arrested several times and detained for varying periods ranging from 3 days – 10 days at the Police cell. You will record this information under,Forensic history,Past psychiatric history,Social History,Premorbid personality,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Arrests and detentions are legal issues documented under forensic history, not social or past psychiatric history.""
}",A,,0.92,"Arrests and detentions are legal issues documented under forensic history, not social or past psychiatric history."
58,8b74f8b38f31fac3c4141f95a811351e0076dd44f402479fcc508f052d90716a,"16)	An 8-month-old infant arrives to the emergency department (ED) with a 2-day history of diarrhea and poor fluid intake. Your quick examination reveals a lethargic child; his heart rate is 180 beats per minute, his respiratory rate is 30 breaths per minute, and his blood pressure is low for age. He has poor skin turgor, 5-second capillary refill, and cool extremities. Which of the following fluids is most appropriate management for his condition?",haemacoel,Oral Rehydration Solution,Normal saline,Whole blood,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""This is severe dehydration with shock, requiring immediate IV isotonic crystalloid boluses; normal saline is standard. ORS is for non-shock dehydration, whole blood is for hemorrhage, and haemacoel is not appropriate.""
}",C,,0.95,"This is severe dehydration with shock, requiring immediate IV isotonic crystalloid boluses; normal saline is standard. ORS is for non-shock dehydration, whole blood is for hemorrhage, and haemacoel is not appropriate."
59,c1803273fe0d15b4f2acb8c5e6e79c8b884f36de503a5cb812ff1d1cb74a31fc,"A nineteen year-old-girl is admitted with pelvic pain, a positive pregnancy test and a 3 cm viable ectopic pregnancy seen in the right fallopian tube on ultrasound. She has already had a left saplingectomy for a previous ectopic. The best management would be:",Laparoscopic salpingectomy.,Laparoscopic salpingostomy.,Conservative management with serial βHCGs.,Laparotomy.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""She is stable with a viable 3 cm tubal ectopic and has already lost the contralateral tube, so fertility-preserving laparoscopic salpingostomy is preferred. Laparoscopy is standard in stable patients; salpingectomy would cause infertility. Conservative monitoring and laparotomy are inappropriate given viability and stability.""
}",B,,0.92,"She is stable with a viable 3 cm tubal ectopic and has already lost the contralateral tube, so fertility-preserving laparoscopic salpingostomy is preferred. Laparoscopy is standard in stable patients; salpingectomy would cause infertility. Conservative monitoring and laparotomy are inappropriate given viability and stability."
60,6df0464c56b3e4280d16f7db0b4fd8c5a1ba75e93a9dab4c0a5b882936dcde0e,A 20-year-old man with an identical twin is diagnosed with major depressive disorder. His twin brother asks you to comment on the chance that he will develop a depressive disorder. Which of the following is the correct response to his twin brother?,‘Major depressive disorder is strongly heritable. You will definitely develop it as well.’,‘The likelihood of you developing depressive disorder is higher than your other siblings’,‘There is only a slightly increased risk that you will become depressed as compared to the general population’,‘The likelihood of you developing depressive disorder is the same as if you were non-identical twins.’,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Major depressive disorder shows moderate heritability with higher concordance in monozygotic than dizygotic twins or non-twin siblings. Risk is increased but not deterministic. Therefore, his risk exceeds that of other (non-identical) siblings.""
}",B,,0.9,"Major depressive disorder shows moderate heritability with higher concordance in monozygotic than dizygotic twins or non-twin siblings. Risk is increased but not deterministic. Therefore, his risk exceeds that of other (non-identical) siblings."
61,b57e8c6d9bdd24ce1aed3716f494a669b5206624122cec5755bd31101812dae1,"George plays for one of the best football teams in Ghana. He had a tough time at training, and his coach kept shouting at him. He was upset but did not react. When he got home and his cat came rubbing itself at his feet, he angrily kicked the cat. George is employing………….




",Repression,Replacement,Suppression,Expression,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""He redirected anger from the coach to a safer target (the cat), reflecting displacement/substitution. This is not repression or suppression, and it’s not direct expression at the original source.""
}",B,,0.86,"He redirected anger from the coach to a safer target (the cat), reflecting displacement/substitution. This is not repression or suppression, and it’s not direct expression at the original source."
62,d6449cc3abea72bdb3a24ad2f906b018485d187ac7b803eb3bf4a38fed87d548,"A 19-year-old man is seen at the Renal clinic with history of recurrent haematuria. He also complains of hearing loss. On further questioning, it is found out that his brother also suffers from kidney disease and hearing loss. Blood pressure checked is 130/78 mmHg. Abdominal examination is unremarkable. Urine dipstick done shows blood 1+ and no protein. What is the most likely cause of this patient’s haematuria?",Post streptococcal glomerulonephritis,Autosomal dominant polycystic kidney disease,Congenital nephrotic syndrome,IgA nephropathy,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Recurrent hematuria with sensorineural hearing loss and family history is classic for Alport syndrome. Alport is not listed among the options, and the provided choices do not fit this presentation.""
}",null,NO_VALID_OPTION,0.9,"Recurrent hematuria with sensorineural hearing loss and family history is classic for Alport syndrome. Alport is not listed among the options, and the provided choices do not fit this presentation."
63,d98200fefe7a924c186102a1ddd9775b288ad2103072cd395118c5f6b9805a16,A 28-year-old woman had an open-heart surgery for a mitral valve replacement. She developed severe haemorrhagic as a complication such that her renal function was severely impaired. The consequent hyperkalaemia was refractory to medical therapy. What is the most appropriate course of action,a.	Increase the concentration of dextrose solution and dose of insulin,b.	Increase the dose and frequency of calcium gluconate,c.	Revise the surgery,d.	Start haemodialysis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Refractory hyperkalaemia with severe renal impairment requires urgent haemodialysis to remove potassium. Calcium and insulin/dextrose are temporizing and have failed. Surgical revision is not indicated for hyperkalaemia.""
}",D,,0.93,Refractory hyperkalaemia with severe renal impairment requires urgent haemodialysis to remove potassium. Calcium and insulin/dextrose are temporizing and have failed. Surgical revision is not indicated for hyperkalaemia.
64,922edca7ff11b800bf2904797947b8d3638100fdea167563e646fa158359e6fa,"40-year-old male with a history of hepatitis B presents with jaundice, ascites and irritability. 
Asterixis was positive. A diagnosis of hepatic encephalopathy was made. Which of the following is not a known cause of asterixis?",Respiratory failure,Uremia,Severe Heart failure,Inflammatory bowel disease,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Asterixis is associated with metabolic encephalopathies such as hepatic failure, uremia, hypercapnia from respiratory failure, and can be seen in severe heart failure. Inflammatory bowel disease is not a recognized cause.""
}",D,,0.92,"Asterixis is associated with metabolic encephalopathies such as hepatic failure, uremia, hypercapnia from respiratory failure, and can be seen in severe heart failure. Inflammatory bowel disease is not a recognized cause."
65,4cd4890f192e074b19f9aa9cb7e1717c3a561ce18b674d2828229788d70ca507,A 65-year-old male presents with cough and difficulty breathing. He is cyanosed with finger clubbing. A chest x ray done shows bilateral lower reticulonodular opacities. What is the most likely diagnosis?,Bronchiectasis,Pulmonary fibrosis,Bronchogenic carcinoma,Chronic bronchitis,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.88,
  ""rationale"": ""Basal bilateral reticulonodular opacities with cyanosis and finger clubbing are characteristic of interstitial lung disease, especially pulmonary fibrosis. Chronic bronchitis rarely causes clubbing, and bronchiectasis or bronchogenic carcinoma typically have different radiographic patterns.""
}",B,,0.88,"Basal bilateral reticulonodular opacities with cyanosis and finger clubbing are characteristic of interstitial lung disease, especially pulmonary fibrosis. Chronic bronchitis rarely causes clubbing, and bronchiectasis or bronchogenic carcinoma typically have different radiographic patterns."
66,a233f14c2734d359827a6f7249ce87f10c08afca595b19b040e68893c86dee6d,"28 years old G 3 P 2 has presented with complaints of brownish vaginal discharge, passage of vesicles and excessive vomiting. Ultrasound scan shows snowstorm appearance in uterus with no fetus. The most likely diagnosis is:",Twin pregnancy.,Ectopic pregnancy.,Fibroid uterus.,Septic induced abortion.,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""Brownish discharge, passage of vesicles, hyperemesis, and a snowstorm uterus without fetus are classic for a hydatidiform mole (molar pregnancy), which is not among the options provided.""
}",null,NO_VALID_OPTION,0.95,"Brownish discharge, passage of vesicles, hyperemesis, and a snowstorm uterus without fetus are classic for a hydatidiform mole (molar pregnancy), which is not among the options provided."
67,c5005109d08126945ee225063425e55cb50d2271648b0b3f5a9863f41d7b0d40,"A 25-year-old male presents with a severe sore throat, difficulty swallowing, and a feverof 38.8 C three days after he underwent dental surgery. There are no palpable lymph nodes, but on your exam, the posterior pharyngeal wall is red and bulging forward. A lateral soft tissue radiograph of the neck shows swelling in the retropharyngeal space. What organism is the most likely cause of this infection?",Staphylococcus aureus,Polymicrobial anaerobes,Moraxella catarrhalis,Streptococcus pneumonia,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Retropharyngeal abscesses following dental procedures typically arise from oral flora, which are predominantly anaerobic and polymicrobial. This presentation is classic for deep neck space infection caused by polymicrobial anaerobes.""
}",B,,0.86,"Retropharyngeal abscesses following dental procedures typically arise from oral flora, which are predominantly anaerobic and polymicrobial. This presentation is classic for deep neck space infection caused by polymicrobial anaerobes."
68,7d06f4504c7ed338c6c888e1bd23a8d693c1d19872f6c32101430dd20f4184ec,"A 45-year old male presents with a painless mass of his thigh that he states has been present since he hit his thigh on a table 2 months ago. On exam, he has a 6-cm sub fascial lesion. Which biopsy type would you recommend based on this information?",Core needle biopsy,Excisional biopsy,This does not require biopsy at this time given the history of trauma,Incisional biopsy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""A deep, 6-cm painless thigh mass is suspicious for soft tissue sarcoma; a history of trauma is not reassuring. The preferred initial diagnostic approach is image-guided core needle biopsy, with excisional reserved for small superficial lesions and incisional if core is non-diagnostic.""
}",A,,0.9,"A deep, 6-cm painless thigh mass is suspicious for soft tissue sarcoma; a history of trauma is not reassuring. The preferred initial diagnostic approach is image-guided core needle biopsy, with excisional reserved for small superficial lesions and incisional if core is non-diagnostic."
69,cc1bb15805f215872d7256eb0ef45bb14894376ac11737e21a6ae99447179b35,A 32-year-old male patient presents to the emergency department with a suspected left renal trauma following a road traffic accident. Which of the following statements is true regarding his management?,Most renal trauma will require operative management.,"Most grade III and IV injuries, including those with devitalized parenchymalfragments and urinary extravasation,can be managed non operatively",Grade V injuries should never be managed non operatively. D.,Blunt trauma is more likely than penetrating to require operative intervention.,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Most renal injuries in stable patients are managed non-operatively, including many grade III–IV injuries with urinary extravasation or devitalized fragments using stents/embolization. Penetrating injuries are more likely than blunt to need surgery, and some grade V injuries can be observed if stable. Thus A, C, and D are false.""
}",B,,0.93,"Most renal injuries in stable patients are managed non-operatively, including many grade III–IV injuries with urinary extravasation or devitalized fragments using stents/embolization. Penetrating injuries are more likely than blunt to need surgery, and some grade V injuries can be observed if stable. Thus A, C, and D are false."
70,c75c34b10c161764885961258529edbd263c6dccdafe8adaf02b099adfba0322,A 52-year-old woman has been recently diagnosed with HSIL. A LLETZ specimen showed CIN 3 incompletely excised specimen at the endocervical margin. What is the appropriate next step in her management?,Colposcopy and Pap smear in 6 months,. Loop excision immediately,Loop excision in 6 months,Pap smear and HPV - DNA testing in 6 months,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Positive endocervical margin after LLETZ for CIN3 indicates high risk of residual disease. In a 52-year-old, immediate repeat excision is recommended rather than surveillance. This ensures complete removal and reduces progression risk.""
}",B,,0.86,"Positive endocervical margin after LLETZ for CIN3 indicates high risk of residual disease. In a 52-year-old, immediate repeat excision is recommended rather than surveillance. This ensures complete removal and reduces progression risk."
71,16c0cb21efb1959342cb99b42d9b2395ae971b0868dcbd237940e7c5a0ce6fb7,"Following a difficult hysterectomy, a 65-year-old woman has returned to the gynaecology ward. She had large amounts of morphine in the recovery area for pain relief and is also connected to a patient-controlled analgesia device. The nurses note that she is drowsy and her respiratory rate is low. The anaesthetist 
decides to perform arterial blood gas sampling. What disturbance of acid-base balance is this most likely to show?",Respiratory alkalosis,Metabolic acidosis,No disturbance,Metabolic alkalosis,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""Opioid-induced hypoventilation causes CO2 retention leading to respiratory acidosis, which is not among the options provided.""
}",null,NO_VALID_OPTION,0.95,"Opioid-induced hypoventilation causes CO2 retention leading to respiratory acidosis, which is not among the options provided."
72,9aabe3139a7cc27c87c19149b687dea3f6658413206e5f428020211875c6509f,58. A rapidly growing breast lump was found in a 42-year-old Caribbean woman with no children. The lump is hard with ill-defined edges. It is also attached to the underlying muscle. Which of the following investigations is the most important in making a diagnosis,b.Breast mammogram,e.Checking for tumour markers,Clinical examination of the mass,a.Breast ultrasound,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.8,
  ""rationale"": ""For a suspicious breast mass in a woman over 40, mammography is the primary imaging in the triple assessment. Clinical exam and tumor markers are insufficient, and ultrasound is adjunct rather than the main diagnostic test.""
}",A,,0.8,"For a suspicious breast mass in a woman over 40, mammography is the primary imaging in the triple assessment. Clinical exam and tumor markers are insufficient, and ultrasound is adjunct rather than the main diagnostic test."
73,6ae5e298102b0b3ddf7f068ed51efb9618fae0322fc7f6150a23a3870560b21d,"12)	A 3-year old child with sickle cell anemia is evaluated for lassitude and pallor. Hematologic findings include: Hgb 3.0 g/dl; WBC 25 k; retic count 0.1%. Of the following, the infectious agent most likely associated with severe anemia in this child is:",Hemophillus influenzae,Streptococcus pneumoniae,Parvovirus B19,CMV,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Profound anemia with marked reticulocytopenia in a child with sickle cell disease indicates aplastic crisis. Parvovirus B19 infects erythroid precursors, causing transient red cell aplasia and severe anemia.""
}",C,,0.95,"Profound anemia with marked reticulocytopenia in a child with sickle cell disease indicates aplastic crisis. Parvovirus B19 infects erythroid precursors, causing transient red cell aplasia and severe anemia."
74,496cd9895b158be46db19aa887e6dec4351c971d56fa011d647f8403ffe3b476,"A 38-year-old woman presents with sudden onset left sided weakness. She mentions she has been unwell for the past few days with fever and diarrhoea. She has bruising and petechiae on both upper and lower limbs. Blood tests are significant for reduced haemoglobin, severe thrombocytopenia, elevated creatinine and hyperkalaemia. Urine dipstick shows protein 1+ and blood +. What is the most likely cause of the renal impairment?",Lupus nephritis,Post streptococcal glomerulonephritis,Thrombotic thrombocytopenic purpura,Haemolytic uraemic syndrome,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.83,
  ""rationale"": ""Preceding diarrhoea with microangiopathic hemolytic anemia, severe thrombocytopenia, and marked acute kidney injury strongly indicates diarrhoea-associated HUS. TTP typically has more pronounced neurologic features with less severe renal impairment. Lupus and post-streptococcal GN do not fit the acute diarrhoeal prodrome with thrombocytopenia.""
}",D,,0.83,"Preceding diarrhoea with microangiopathic hemolytic anemia, severe thrombocytopenia, and marked acute kidney injury strongly indicates diarrhoea-associated HUS. TTP typically has more pronounced neurologic features with less severe renal impairment. Lupus and post-streptococcal GN do not fit the acute diarrhoeal prodrome with thrombocytopenia."
75,bb3ec389d101a48d9b771d1fd76c874f1779c3042d41d6f7493bd8593c1b30a2,"A 70-year-old non–sexually active male complains of fever and pain in his left knee. Several days previously, the patient skinned his knee while working in his garage. The knee is red, warm, and swollen. An arthocentesis is performed, which shows 200,000 leukocytes/µL and a glucose of 20 mg/dl. No crystals are noted. Which of the following is the most important next step?",Gram stain and culture of joint fluid,Urethral culture,Uric acid level,Antinuclear antibody,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Markedly elevated synovial WBC count with very low glucose and no crystals strongly suggests septic arthritis. Gram stain and culture of the joint fluid are essential to identify the organism and guide targeted therapy.""
}",A,,0.95,Markedly elevated synovial WBC count with very low glucose and no crystals strongly suggests septic arthritis. Gram stain and culture of the joint fluid are essential to identify the organism and guide targeted therapy.
76,1d2cee3a4de2b9d91388dec2926b8effa7a2c3e7b7b85b2b6048747656dc8b2e,"A seventeen-year-old girl who is not sexually active presents with left iliac fossa pain. An ultrasound scan shows a 5 cm cyst on the left ovary which is complex in nature, with solid, calcified elements and fatty deposits noted on MRI. The likely diagnosis is:",Serous cystadenoma.,Thecal luteal cyst.,Fibroma.,Tubo-ovarian abscess.,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.92,
  ""rationale"": ""Fat and calcifications on imaging are characteristic of a mature cystic teratoma (dermoid cyst), which is not among the options. None of the listed choices typically contain fat with calcified elements.""
}",null,NO_VALID_OPTION,0.92,"Fat and calcifications on imaging are characteristic of a mature cystic teratoma (dermoid cyst), which is not among the options. None of the listed choices typically contain fat with calcified elements."
77,973a1454b3f4bdecf6219f6c9d1f8ae626d9e1ae1189fe765e43c7c723e3ef2b,"A 35-year-old male presents with leg swelling, ascites, and flank pains. Investigations reveal elevated serum cholesterol, reduced serum albumin, and proteinuria 4+. Which of the following is the likely diagnosis in this patient?",Dyslipidemia,Urinary tract infection,Nephrotic syndrome,Liver cirrhosis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.96,
  ""rationale"": ""Heavy proteinuria, hypoalbuminemia, edema/ascites, and hyperlipidemia are the classic features of nephrotic syndrome. Low oncotic pressure causes leg swelling and ascites. Flank pain can occur with renal involvement.""
}",C,,0.96,"Heavy proteinuria, hypoalbuminemia, edema/ascites, and hyperlipidemia are the classic features of nephrotic syndrome. Low oncotic pressure causes leg swelling and ascites. Flank pain can occur with renal involvement."
78,ce9ae2f3095c813471e321632a37db520a38023531bda27f62b11f0e3fd6a5a6,"44)	A 16-day-old infant presents with fever, irritability, poor feeding, and a bulging fontanelle. Spinal fluid demonstrates gram-positive cocci. Which of the following is the most likely diagnosis?",Streptococcus pneumoniae,Group A streptococci,Staphylococcus aureus,Listeria monocytogenes,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.85,
  ""rationale"": ""In a 16-day-old, the most likely gram-positive cocci causing meningitis is Group B Streptococcus (agalactiae), which is not listed. Listeria is a gram-positive rod, not cocci, and the other listed cocci are uncommon causes in this age group.""
}",null,NO_VALID_OPTION,0.85,"In a 16-day-old, the most likely gram-positive cocci causing meningitis is Group B Streptococcus (agalactiae), which is not listed. Listeria is a gram-positive rod, not cocci, and the other listed cocci are uncommon causes in this age group."
79,ac9a6332474b92033b4a45830e1a40ac92d5d9fe1fb2c300a11f429bdd6893c4,A 45-year-old man with insulin-dependent diabetes mellitus and rheumatoid arthritis treated with methotrexate is seen in the outpatient clinic after he tried to remove some cerumen (wax) from his ear at home. He has erythema and swelling of the ear canal anddescribes severe ear pain. You are concerned about malignant otitis externa. Which bacteria is most likely to cause this presentation?,Pseudomonas aeruginosa.,Staphylococcus aureus,The infection is most likely to be multibacterial.,Streptococcus pyogenes.,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Malignant (necrotizing) otitis externa classically occurs in diabetics/immunocompromised patients and is most commonly caused by Pseudomonas aeruginosa. The severe otalgia and canal erythema/swelling fit this presentation.""
}",A,,0.95,Malignant (necrotizing) otitis externa classically occurs in diabetics/immunocompromised patients and is most commonly caused by Pseudomonas aeruginosa. The severe otalgia and canal erythema/swelling fit this presentation.
80,f0cbb731ac194173f46e021127c09d59f542c863bc182c9e52dd7f01cbfba5be,19. A 48-year-old woman who sustained a 5% deep dermal burn of the right lower limb. She was managing it at home with some local remedies. About 3 years later the developed a Marjolijn’s ulcer. What is the characteristic edge of this type of ulcer,a.Raised and everted,b.Punched out ulcer,c.Sloping edge,d.Punched out edge,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Marjolin’s ulcer is typically a squamous cell carcinoma arising in a chronic scar and classically has a raised, everted edge. Other edge types (sloping or punched out) are more characteristic of venous or arterial/neuropathic ulcers.""
}",A,,0.9,"Marjolin’s ulcer is typically a squamous cell carcinoma arising in a chronic scar and classically has a raised, everted edge. Other edge types (sloping or punched out) are more characteristic of venous or arterial/neuropathic ulcers."
81,4d69741e0ae18ac7b9fbc11ce16efa1c4ede56ee6344053f56ded18fe1f2b596,"A 57-year-old male with no surgical history presents with 2 days of abdominal pain, nausea, and vomiting. On exam he is distended and tympanic and is mildly tender without rebound or guarding. An erect abdominal x-ray revealed multiple dilated loops of small bowel with air-fluid levels. His last bowel movement was 1 day ago. He has not passed flatus for over a day. a. Which of the following is the best management option?",Which of the following is the best management option?,"b.Admission, observation, steroids",c.Diagnostic laparoscopy,d.Exploratory laparotomy,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.88,
  ""rationale"": ""He likely has a small bowel obstruction without peritonitis; initial management should be NPO, IV fluids, electrolyte correction, and NG decompression with CT to evaluate cause. Steroids are not indicated, and immediate surgery is not warranted without signs of strangulation or peritonitis.""
}",null,NO_VALID_OPTION,0.88,"He likely has a small bowel obstruction without peritonitis; initial management should be NPO, IV fluids, electrolyte correction, and NG decompression with CT to evaluate cause. Steroids are not indicated, and immediate surgery is not warranted without signs of strangulation or peritonitis."
82,7b4fcb6ebb5a87778c3608b021bce987a165c5bfd6ac5b9919bdb4a9993489f0,A 20-year old female presents with complaints of general abdominal pain. she reports multiple episodes of diarrhea and vomiting. On examination she is afebrile but appears moderately dehydrated. Her abdomen is moderately tender in the peri-umbilical and epigastric regions. There is no guarding or rebound tenderness. Her white cell count is normal. Which of the following statements correctly describes the next course of management?,A diagnosis of acute abdomen should be made and laparotomy performed immediately,An abdominal CT scan is required to determine the pathology,Insert a nasogastric tube to decompress the stomach,Non surgical causes of acute abdomen should be considered,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Diarrhea, vomiting, normal WBC, and no peritoneal signs suggest a non-surgical etiology (e.g., gastroenteritis). Immediate surgery or CT is not indicated, and NG decompression is unnecessary without obstruction.""
}",D,,0.92,"Diarrhea, vomiting, normal WBC, and no peritoneal signs suggest a non-surgical etiology (e.g., gastroenteritis). Immediate surgery or CT is not indicated, and NG decompression is unnecessary without obstruction."
83,b69f286521b9ecfe02511b84e41131447a0eec5bdea4cef099b37cde6eed3722,"35-year-old female presents to the ER with the worse headache of her life. 
She’s known to have ADPKDx. Head CT scan shows a subarachnoid hemorrhage. 
Which of the following fundoscopic findings suggest this diagnosis?",Silver wiring,Cotton wool spots,Subhyaloid hemorrhage,Flame shaped hemorrhages,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Subarachnoid hemorrhage can cause subhyaloid (preretinal) hemorrhage due to sudden increased intracranial pressure (Terson syndrome). The other findings are more typical of hypertensive or diabetic retinopathy.""
}",C,,0.95,Subarachnoid hemorrhage can cause subhyaloid (preretinal) hemorrhage due to sudden increased intracranial pressure (Terson syndrome). The other findings are more typical of hypertensive or diabetic retinopathy.
84,4741f6d2c08bc3f950400a20d06019e52164ac3591708a5ea0c181cbf773db8f,"A 49-year-old man is admitted to the hospital with a seizure. He does not have a history of seizures and he currently takes no medications. He has AIDS and is not under any care at this time. His physical examination is most notable for small, shoddy lymphadenopathy in the cervical region. A head CT shows a ring-enhancing lesion in the right temporal lobe, with edema but no mass effect. A lumbar puncture shows no white or red blood cells, and the Gram stain is negative. His serum Toxoplasma IgG is positive. Which of the following is the best course of action for this patient at this time?",Search for systemic malignancy,Whole-brain radiation therapy,Dexamethasone,Biopsy of the central nervous system (CNS) lesion,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""In an AIDS patient with a ring-enhancing lesion and positive Toxoplasma IgG, the best initial step is empiric anti-toxoplasma therapy; this is not listed. Steroids are reserved for significant mass effect, and biopsy or radiation is not first-line without a trial of therapy.""
}",null,NO_VALID_OPTION,0.9,"In an AIDS patient with a ring-enhancing lesion and positive Toxoplasma IgG, the best initial step is empiric anti-toxoplasma therapy; this is not listed. Steroids are reserved for significant mass effect, and biopsy or radiation is not first-line without a trial of therapy."
